piezometer_id,cluster_id,window_months,date,rolling_groundwater_level,SGI_normal_score
II/1276/1,1,6,2021-01-01,72.48174731182797,-0.40672425187136363
II/1276/1,1,6,2021-02-01,72.48840629800308,-0.40672425187136363
II/1276/1,1,6,2021-03-01,72.50749590373785,-0.5549229427026537
II/1276/1,1,6,2021-04-01,72.5325514592934,-0.5549229427026537
II/1276/1,1,6,2021-05-01,72.55649948796724,-0.5084880591093566
II/1276/1,1,6,2021-06-01,72.58531848438301,-0.35549041783953095
II/1276/1,1,6,2021-07-01,72.60838300051203,-0.35549041783953095
II/1276/1,1,6,2021-08-01,72.61335125448029,-0.35549041783953095
II/1276/1,1,6,2021-09-01,72.60137275985663,-0.5084880591093566
II/1276/1,1,6,2021-10-01,72.57486559139785,-0.5084880591093566
II/1276/1,1,6,2021-11-01,72.5411953405018,-0.5084880591093566
II/1276/1,1,6,2021-12-01,72.50388172043012,-0.7164975001779914
II/1276/1,1,6,2022-01-01,72.47162365591399,-0.7164975001779914
II/1276/1,1,6,2022-02-01,72.45403635432669,-0.7164975001779914
II/1276/1,1,6,2022-03-01,72.45010087045571,-0.899434907667234
II/1276/1,1,6,2022-04-01,72.44994137224784,-0.899434907667234
II/1276/1,1,6,2022-05-01,72.4471062467998,-1.0853249080767589
II/1276/1,1,6,2022-06-01,72.44369764464926,-1.0853249080767589
II/1276/1,1,6,2022-07-01,72.43686968766,-1.0853249080767589
II/1276/1,1,6,2022-08-01,72.42067921146953,-1.0853249080767589
II/1276/1,1,6,2022-09-01,72.39233691756273,-1.0853249080767589
II/1276/1,1,6,2022-10-01,72.36384998945816,-1.0853249080767589
II/1276/1,1,6,2022-11-01,72.33907400379508,-1.0853249080767589
II/1276/1,1,6,2022-12-01,72.31538583175205,-1.11895838106256
II/1276/1,1,6,2023-01-01,72.29635357368754,-0.899434907667234
II/1276/1,1,6,2023-02-01,72.28587738321136,-0.899434907667234
II/1276/1,1,6,2023-03-01,72.28744548356977,-1.4121875789061642
II/1276/1,1,6,2023-04-01,72.29948796722991,-1.4121875789061642
II/1276/1,1,6,2023-05-01,72.31544674859191,-1.382994127100638
II/1276/1,1,6,2023-06-01,72.32613492063491,-1.382994127100638
II/1276/1,1,6,2023-07-01,72.32876932923706,-1.382994127100638
II/1276/1,1,6,2023-08-01,72.32220250896057,-1.382994127100638
II/1276/1,1,6,2023-09-01,72.30413440860215,-1.382994127100638
II/1276/1,1,6,2023-10-01,72.27466308243729,-1.382994127100638
II/1276/1,1,6,2023-11-01,72.24675985663083,-1.382994127100638
II/1276/1,1,6,2023-12-01,72.23058781362009,-1.4121875789061642
II/1276/1,1,6,2024-01-01,72.23236200716846,-1.11895838106256
II/1276/1,1,6,2024-02-01,72.25262340872575,-1.11895838106256
II/1276/1,1,6,2024-03-01,72.2968743047831,-1.11895838106256
II/1276/1,1,6,2024-04-01,72.35701229761463,-1.11895838106256
II/1276/1,1,12,2006-06-01,72.8275,0.5084880591093566
II/1276/1,1,12,2006-07-01,72.8175,0.3554904178395308
II/1276/1,1,12,2006-08-01,72.81333333333333,0.3554904178395308
II/1276/1,1,12,2006-09-01,72.80833333333334,0.3554904178395308
II/1276/1,1,12,2006-10-01,72.80333333333333,0.06968492031845568
II/1276/1,1,12,2006-11-01,72.79666666666667,0.06968492031845568
II/1276/1,1,12,2006-12-01,72.78916666666667,0.06968492031845568
II/1276/1,1,12,2007-01-01,72.78166666666668,0.21042839424792484
II/1276/1,1,12,2007-02-01,72.78083333333335,0.3554904178395308
II/1276/1,1,12,2007-03-01,72.78166666666665,0.3554904178395308
II/1276/1,1,12,2007-04-01,72.78583333333331,0.3554904178395308
II/1276/1,1,12,2007-05-01,72.78999999999999,0.45785193101249516
II/1276/1,1,12,2007-06-01,72.78750000000001,0.21042839424792484
II/1276/1,1,12,2007-07-01,72.78750000000001,0.21042839424792484
II/1276/1,1,12,2007-08-01,72.79083333333334,0.21042839424792484
II/1276/1,1,12,2007-09-01,72.80583333333334,0.21042839424792484
II/1276/1,1,12,2007-10-01,72.82333333333332,0.5084880591093566
II/1276/1,1,12,2007-11-01,72.84250000000002,0.5084880591093566
II/1276/1,1,12,2007-12-01,72.85666666666667,0.5084880591093566
II/1276/1,1,12,2008-01-01,72.87166666666667,0.6744897501960817
II/1276/1,1,12,2008-02-01,72.88583333333332,0.6744897501960817
II/1276/1,1,12,2008-03-01,72.90166666666666,0.8616341201741723
II/1276/1,1,12,2008-04-01,72.92,0.8616341201741723
II/1276/1,1,12,2008-05-01,72.93666666666667,0.8207920883323803
II/1276/1,1,12,2008-06-01,72.94999999999999,0.8616341201741723
II/1276/1,1,12,2008-07-01,72.95916666666666,0.8616341201741723
II/1276/1,1,12,2008-08-01,72.96166666666666,0.8616341201741723
II/1276/1,1,12,2008-09-01,72.955,0.8616341201741723
II/1276/1,1,12,2008-10-01,72.9475,0.8616341201741723
II/1276/1,1,12,2008-11-01,72.9375,0.8616341201741723
II/1276/1,1,12,2008-12-01,72.9325,0.8616341201741723
II/1276/1,1,12,2009-01-01,72.92666666666668,1.0853249080767586
II/1276/1,1,12,2009-02-01,72.91333333333334,0.8616341201741723
II/1276/1,1,12,2009-03-01,72.89916666666667,0.6744897501960817
II/1276/1,1,12,2009-04-01,72.885,0.6744897501960817
II/1276/1,1,12,2009-05-01,72.86749999999999,0.62890421763219
II/1276/1,1,12,2009-06-01,72.85333333333334,0.6744897501960817
II/1276/1,1,12,2009-07-01,72.84583333333333,0.6744897501960817
II/1276/1,1,12,2009-08-01,72.84000000000002,0.6744897501960817
II/1276/1,1,12,2009-09-01,72.83083333333333,0.5084880591093566
II/1276/1,1,12,2009-10-01,72.82000000000001,0.3554904178395308
II/1276/1,1,12,2009-11-01,72.80833333333334,0.21042839424792484
II/1276/1,1,12,2009-12-01,72.79666666666667,0.21042839424792484
II/1276/1,1,12,2010-01-01,72.78583333333334,0.3554904178395308
II/1276/1,1,12,2010-02-01,72.77583333333335,0.21042839424792484
II/1276/1,1,12,2010-03-01,72.76833333333335,0.21042839424792484
II/1276/1,1,12,2010-04-01,72.76416666666667,0.21042839424792484
II/1276/1,1,12,2010-05-01,72.76583333333333,0.0
II/1276/1,1,12,2010-06-01,72.77083333333333,0.06968492031845568
II/1276/1,1,12,2010-07-01,72.77,0.06968492031845568
II/1276/1,1,12,2010-08-01,72.77583333333334,0.06968492031845568
II/1276/1,1,12,2010-09-01,72.79333333333334,0.06968492031845568
II/1276/1,1,12,2010-10-01,72.81250000000001,0.21042839424792484
II/1276/1,1,12,2010-11-01,72.83250000000001,0.3554904178395308
II/1276/1,1,12,2010-12-01,72.86250000000001,0.6744897501960817
II/1276/1,1,12,2011-01-01,72.90250000000002,0.8616341201741723
II/1276/1,1,12,2011-02-01,72.95333333333333,1.0853249080767586
II/1276/1,1,12,2011-03-01,73.00416666666668,1.0853249080767586
II/1276/1,1,12,2011-04-01,73.05,1.382994127100638
II/1276/1,1,12,2011-05-01,73.09083333333334,1.351702239930661
II/1276/1,1,12,2011-06-01,73.12583333333333,1.382994127100638
II/1276/1,1,12,2011-07-01,73.16333333333333,1.9145058250555569
II/1276/1,1,12,2011-08-01,73.19333333333333,1.9145058250555569
II/1276/1,1,12,2011-09-01,73.21333333333332,1.9145058250555569
II/1276/1,1,12,2011-10-01,73.23,1.9145058250555569
II/1276/1,1,12,2011-11-01,73.245,1.9145058250555569
II/1276/1,1,12,2011-12-01,73.24833333333333,1.9145058250555569
II/1276/1,1,12,2012-01-01,73.24249999999999,1.9145058250555569
II/1276/1,1,12,2012-02-01,73.22583333333334,1.9145058250555569
II/1276/1,1,12,2012-03-01,73.20666666666666,1.9145058250555569
II/1276/1,1,12,2012-04-01,73.185,1.9145058250555569
II/1276/1,1,12,2012-05-01,73.16166666666668,1.88950996033343
II/1276/1,1,12,2012-06-01,73.14083333333333,1.9145058250555569
II/1276/1,1,12,2012-07-01,73.12583333333335,1.382994127100638
II/1276/1,1,12,2012-08-01,73.11166666666668,1.382994127100638
II/1276/1,1,12,2012-09-01,73.09583333333335,1.382994127100638
II/1276/1,1,12,2012-10-01,73.08083333333333,1.382994127100638
II/1276/1,1,12,2012-11-01,73.065,1.382994127100638
II/1276/1,1,12,2012-12-01,73.05000000000001,1.382994127100638
II/1276/1,1,12,2013-01-01,73.03333333333333,1.382994127100638
II/1276/1,1,12,2013-02-01,73.02250000000001,1.382994127100638
II/1276/1,1,12,2013-03-01,73.01416666666667,1.382994127100638
II/1276/1,1,12,2013-04-01,73.00833333333333,1.0853249080767586
II/1276/1,1,12,2013-05-01,73.0075,1.0491313979639707
II/1276/1,1,12,2013-06-01,73.00916666666666,1.0853249080767586
II/1276/1,1,12,2013-07-01,73.0075,1.0853249080767586
II/1276/1,1,12,2013-08-01,73.00416666666666,1.0853249080767586
II/1276/1,1,12,2013-09-01,73.00166666666667,1.0853249080767586
II/1276/1,1,12,2013-10-01,73.00166666666667,1.0853249080767586
II/1276/1,1,12,2013-11-01,73.00333333333334,1.0853249080767586
II/1276/1,1,12,2013-12-01,73.00583333333334,1.0853249080767586
II/1276/1,1,12,2014-01-01,67.34083333333335,-1.382994127100638
II/1276/1,1,12,2014-02-01,61.67166666666668,-1.382994127100638
II/1276/1,1,12,2014-03-01,55.99916666666669,-1.382994127100638
II/1276/1,1,12,2014-04-01,50.32166666666668,-1.382994127100638
II/1276/1,1,12,2014-05-01,44.642500000000005,-1.88950996033343
II/1276/1,1,12,2014-06-01,38.96666666666667,-1.9145058250555573
II/1276/1,1,12,2014-07-01,33.29500000000001,-1.9145058250555573
II/1276/1,1,12,2014-08-01,27.63083333333333,-1.9145058250555573
II/1276/1,1,12,2014-09-01,21.97333333333334,-1.9145058250555573
II/1276/1,1,12,2014-10-01,21.95766129032258,-1.9145058250555573
II/1276/1,1,12,2014-11-01,21.941494623655917,-1.9145058250555573
II/1276/1,1,12,2014-12-01,21.924327956989256,-1.9145058250555573
II/1276/1,1,12,2015-01-01,27.578306451612907,-1.9145058250555573
II/1276/1,1,12,2015-02-01,33.231967165898624,-1.9145058250555573
II/1276/1,1,12,2015-03-01,38.88457469278035,-1.9145058250555573
II/1276/1,1,12,2015-04-01,44.53921358166923,-1.9145058250555573
II/1276/1,1,12,2015-05-01,50.19144476446493,-1.351702239930661
II/1276/1,1,12,2015-06-01,55.837555875576044,-1.382994127100638
II/1276/1,1,12,2015-07-01,61.47610426267281,-1.382994127100638
II/1276/1,1,12,2015-08-01,67.10712576804916,-1.382994127100638
II/1276/1,1,12,2015-09-01,72.7325702124936,-0.06968492031845568
II/1276/1,1,12,2015-10-01,72.71509709421403,-0.06968492031845568
II/1276/1,1,12,2015-11-01,72.69770820532514,-0.06968492031845568
II/1276/1,1,12,2015-12-01,72.68019745263696,-0.06968492031845568
II/1276/1,1,12,2016-01-01,72.65871895801331,-0.06968492031845568
II/1276/1,1,12,2016-02-01,72.63672491039425,-0.06968492031845568
II/1276/1,1,12,2016-03-01,72.61656362007169,-0.06968492031845568
II/1276/1,1,12,2016-04-01,72.59673028673835,-0.06968492031845568
II/1276/1,1,12,2016-05-01,72.57737544802866,-0.1479871097258389
II/1276/1,1,12,2016-06-01,72.55954211469533,-0.2104283942479247
II/1276/1,1,12,2016-07-01,72.54833243727599,-0.35549041783953095
II/1276/1,1,12,2016-08-01,72.54454211469535,-0.5084880591093566
II/1276/1,1,12,2016-09-01,72.53890322580645,-0.6744897501960817
II/1276/1,1,12,2016-10-01,72.53204838709678,-0.6744897501960817
II/1276/1,1,12,2016-11-01,72.527020609319,-0.6744897501960817
II/1276/1,1,12,2016-12-01,72.52489695340502,-0.6744897501960817
II/1276/1,1,12,2017-01-01,72.52726254480287,-0.5084880591093566
II/1276/1,1,12,2017-02-01,72.52976254480286,-0.5084880591093566
II/1276/1,1,12,2017-03-01,72.5326388888889,-0.35549041783953095
II/1276/1,1,12,2017-04-01,72.53861111111111,-0.35549041783953095
II/1276/1,1,12,2017-05-01,72.54654121863801,-0.2993069104656671
II/1276/1,1,12,2017-06-01,72.55451344086022,-0.35549041783953095
II/1276/1,1,12,2017-07-01,72.55757795698926,-0.2104283942479247
II/1276/1,1,12,2017-08-01,72.56185215053765,-0.2104283942479247
II/1276/1,1,12,2017-09-01,72.57557437275986,-0.35549041783953095
II/1276/1,1,12,2017-10-01,72.59509050179211,-0.35549041783953095
II/1276/1,1,12,2017-11-01,72.61628494623658,-0.35549041783953095
II/1276/1,1,12,2017-12-01,72.63800537634408,-0.2104283942479247
II/1276/1,1,12,2018-01-01,72.6587311827957,0.06968492031845568
II/1276/1,1,12,2018-02-01,72.68402880184331,0.06968492031845568
II/1276/1,1,12,2018-03-01,72.71190514592934,0.06968492031845568
II/1276/1,1,12,2018-04-01,72.74032181259601,0.06968492031845568
II/1276/1,1,12,2018-05-01,72.76876267281106,0.1479871097258389
II/1276/1,1,12,2018-06-01,72.79448489503329,0.3554904178395308
II/1276/1,1,12,2018-07-01,72.81881285202253,0.5084880591093566
II/1276/1,1,12,2018-08-01,72.83539887352792,0.5084880591093566
II/1276/1,1,12,2018-09-01,72.84391132563519,0.6744897501960817
II/1276/1,1,12,2018-10-01,72.8471371320868,0.6744897501960817
II/1276/1,1,12,2018-11-01,72.8463871320868,0.6744897501960817
II/1276/1,1,12,2018-12-01,72.84232799230186,0.3554904178395308
II/1276/1,1,12,2019-01-01,72.83637548334129,0.5084880591093566
II/1276/1,1,12,2019-02-01,72.82631595953175,0.5084880591093566
II/1276/1,1,12,2019-03-01,72.81271380899413,0.5084880591093566
II/1276/1,1,12,2019-04-01,72.79576936454968,0.5084880591093566
II/1276/1,1,12,2019-05-01,72.7760498304995,0.2993069104656671
II/1276/1,1,12,2019-06-01,72.75835538605504,-0.06968492031845568
II/1276/1,1,12,2019-07-01,72.73795753659269,-0.06968492031845568
II/1276/1,1,12,2019-08-01,72.71153280540989,-0.06968492031845568
II/1276/1,1,12,2019-09-01,72.68599257552484,-0.2104283942479247
II/1276/1,1,12,2019-10-01,72.66201408090119,-0.2104283942479247
II/1276/1,1,12,2019-11-01,72.63909741423451,-0.2104283942479247
II/1276/1,1,12,2019-12-01,72.61716193036355,-0.35549041783953095
II/1276/1,1,12,2020-01-01,72.59324884792628,-0.2104283942479247
II/1276/1,1,12,2020-02-01,72.57257971820543,-0.2104283942479247
II/1276/1,1,12,2020-03-01,72.55819799777531,-0.2104283942479247
II/1276/1,1,12,2020-04-01,72.5438368866642,-0.2104283942479247
II/1276/1,1,12,2020-05-01,72.52820695834878,-0.45785193101249505
II/1276/1,1,12,2020-06-01,72.51326251390435,-0.6744897501960817
II/1276/1,1,12,2020-07-01,72.5041979977753,-0.6744897501960817
II/1276/1,1,12,2020-08-01,72.50110659992585,-0.6744897501960817
II/1276/1,1,12,2020-09-01,72.49955104437029,-0.8616341201741723
II/1276/1,1,12,2020-10-01,72.49995427017674,-0.8616341201741723
II/1276/1,1,12,2020-11-01,72.50314871462119,-0.8616341201741723
II/1276/1,1,12,2020-12-01,72.50400892967495,-0.8616341201741723
II/1276/1,1,12,2021-01-01,72.50621323075022,-0.6744897501960817
II/1276/1,1,12,2021-02-01,72.50854902713773,-0.6744897501960817
II/1276/1,1,12,2021-03-01,72.5094898873528,-0.6744897501960817
II/1276/1,1,12,2021-04-01,72.51496210957502,-0.5084880591093566
II/1276/1,1,12,2021-05-01,72.52517716333845,-0.6289042176321898
II/1276/1,1,12,2021-06-01,72.53670494111624,-0.5084880591093566
II/1276/1,1,12,2021-07-01,72.54506515617001,-0.5084880591093566
II/1276/1,1,12,2021-08-01,72.5508787762417,-0.35549041783953095
II/1276/1,1,12,2021-09-01,72.55443433179725,-0.5084880591093566
II/1276/1,1,12,2021-10-01,72.55370852534564,-0.5084880591093566
II/1276/1,1,12,2021-11-01,72.54884741423452,-0.5084880591093566
II/1276/1,1,12,2021-12-01,72.54460010240656,-0.5084880591093566
II/1276/1,1,12,2022-01-01,72.54000332821302,-0.35549041783953095
II/1276/1,1,12,2022-02-01,72.53369380440348,-0.35549041783953095
II/1276/1,1,12,2022-03-01,72.52573681515616,-0.5084880591093566
II/1276/1,1,12,2022-04-01,72.51240348182283,-0.6744897501960817
II/1276/1,1,12,2022-05-01,72.49415079365077,-0.8207920883323805
II/1276/1,1,12,2022-06-01,72.47378968253969,-0.8616341201741723
II/1276/1,1,12,2022-07-01,72.45424667178699,-0.8616341201741723
II/1276/1,1,12,2022-08-01,72.43735778289812,-0.8616341201741723
II/1276/1,1,12,2022-09-01,72.42121889400921,-1.0853249080767589
II/1276/1,1,12,2022-10-01,72.406895680853,-1.0853249080767589
II/1276/1,1,12,2022-11-01,72.39309012529745,-1.0853249080767589
II/1276/1,1,12,2022-12-01,72.37954173820067,-1.0853249080767589
II/1276/1,1,12,2023-01-01,72.36661163067377,-0.8616341201741723
II/1276/1,1,12,2023-02-01,72.35327829734044,-0.8616341201741723
II/1276/1,1,12,2023-03-01,72.33989120056624,-0.8616341201741723
II/1276/1,1,12,2023-04-01,72.33166897834404,-0.8616341201741723
II/1276/1,1,12,2023-05-01,72.3272603761935,-1.0491313979639707
II/1276/1,1,12,2023-06-01,72.32076037619349,-1.0853249080767589
II/1276/1,1,12,2023-07-01,72.3125614514623,-1.0853249080767589
II/1276/1,1,12,2023-08-01,72.30403994608596,-1.0853249080767589
II/1276/1,1,12,2023-09-01,72.29578994608596,-1.382994127100638
II/1276/1,1,12,2023-10-01,72.2870755248336,-1.382994127100638
II/1276/1,1,12,2023-11-01,72.28110330261138,-1.382994127100638
II/1276/1,1,12,2023-12-01,72.27836136712752,-1.382994127100638
II/1276/1,1,12,2024-01-01,72.28056566820277,-1.0853249080767589
II/1276/1,1,12,2024-02-01,72.28741295884316,-1.0853249080767589
II/1276/1,1,12,2024-03-01,72.30050435669263,-1.0853249080767589
II/1276/1,1,12,2024-04-01,72.31583769002596,-1.0853249080767589
II/1285/1,1,3,2014-05-01,89.46,1.6448536269514722
II/1285/1,1,3,2014-06-01,89.46666666666665,1.6448536269514722
II/1285/1,1,3,2014-07-01,89.45333333333333,1.6448536269514722
II/1285/1,1,3,2014-08-01,89.46666666666665,1.6448536269514722
II/1285/1,1,3,2014-09-01,89.43333333333334,1.6448536269514722
II/1285/1,1,3,2014-10-01,89.44666666666667,1.6448536269514722
II/1285/1,1,3,2014-11-01,89.46,1.6448536269514722
II/1285/1,1,3,2014-12-01,89.47000000000001,1.6448536269514722
II/1285/1,1,3,2015-01-01,89.46333333333332,1.6448536269514722
II/1285/1,1,3,2015-02-01,89.45666666666666,1.6448536269514722
II/1285/1,1,3,2015-03-01,89.46,1.6448536269514722
II/1285/1,1,3,2015-04-01,89.45666666666666,1.6448536269514722
II/1285/1,1,3,2015-05-01,89.44666666666667,1.0364333894937898
II/1285/1,1,3,2015-06-01,89.42999999999999,1.0364333894937898
II/1285/1,1,3,2015-07-01,89.39333333333333,1.0364333894937898
II/1285/1,1,3,2015-08-01,89.34666666666668,1.0364333894937898
II/1285/1,1,3,2015-09-01,89.30666666666667,1.0364333894937898
II/1285/1,1,3,2015-10-01,89.29,1.0364333894937898
II/1285/1,1,3,2015-11-01,89.29,1.0364333894937898
II/1285/1,1,3,2015-12-01,89.27666666666669,1.0364333894937898
II/1285/1,1,3,2016-01-01,89.26333333333334,1.0364333894937898
II/1285/1,1,3,2016-02-01,89.23666666666666,1.0364333894937898
II/1285/1,1,3,2016-03-01,89.22333333333331,1.0364333894937898
II/1285/1,1,3,2016-04-01,89.18333333333332,1.0364333894937898
II/1285/1,1,3,2016-05-01,89.13999999999999,0.6744897501960817
II/1285/1,1,3,2016-06-01,89.09666666666665,0.6744897501960817
II/1285/1,1,3,2016-07-01,89.06333333333333,0.6744897501960817
II/1285/1,1,3,2016-08-01,89.03333333333335,0.6744897501960817
II/1285/1,1,3,2016-09-01,88.99333333333333,0.6744897501960817
II/1285/1,1,3,2016-10-01,88.96,0.6744897501960817
II/1285/1,1,3,2016-11-01,88.93666666666667,0.6744897501960817
II/1285/1,1,3,2016-12-01,88.90000000000002,0.38532046640756773
II/1285/1,1,3,2017-01-01,88.87666666666667,0.38532046640756773
II/1285/1,1,3,2017-02-01,88.87333333333333,0.12566134685507416
II/1285/1,1,3,2017-03-01,88.88999999999999,0.12566134685507416
II/1285/1,1,3,2017-04-01,88.89999999999999,0.38532046640756773
II/1285/1,1,3,2017-05-01,88.89,0.12566134685507416
II/1285/1,1,3,2017-06-01,88.87,0.12566134685507416
II/1285/1,1,3,2017-07-01,88.84666666666665,0.12566134685507416
II/1285/1,1,3,2017-08-01,88.80666666666667,0.12566134685507416
II/1285/1,1,3,2017-09-01,88.79333333333334,0.12566134685507416
II/1285/1,1,3,2017-10-01,88.80333333333333,0.12566134685507416
II/1285/1,1,3,2017-11-01,88.83666666666666,0.12566134685507416
II/1285/1,1,3,2017-12-01,88.86333333333333,0.12566134685507416
II/1285/1,1,3,2018-01-01,88.86666666666667,0.12566134685507416
II/1285/1,1,3,2018-02-01,88.87666666666667,0.38532046640756773
II/1285/1,1,3,2018-03-01,88.92666666666666,0.6744897501960817
II/1285/1,1,3,2018-04-01,88.98,0.6744897501960817
II/1285/1,1,3,2018-05-01,89.00666666666666,0.38532046640756773
II/1285/1,1,3,2018-06-01,89.0,0.38532046640756773
II/1285/1,1,3,2018-07-01,88.98333333333335,0.38532046640756773
II/1285/1,1,3,2018-08-01,88.98333333333335,0.38532046640756773
II/1285/1,1,3,2018-09-01,88.95333333333333,0.38532046640756773
II/1285/1,1,3,2018-10-01,88.94333333333333,0.38532046640756773
II/1285/1,1,3,2018-11-01,88.92666666666668,0.38532046640756773
II/1285/1,1,3,2018-12-01,88.94,0.6744897501960817
II/1285/1,1,3,2019-01-01,88.94,0.6744897501960817
II/1285/1,1,3,2019-02-01,88.91666666666667,0.6744897501960817
II/1285/1,1,3,2019-03-01,88.90666666666668,0.38532046640756773
II/1285/1,1,3,2019-04-01,88.87,0.12566134685507416
II/1285/1,1,3,2019-05-01,88.86,-0.12566134685507402
II/1285/1,1,3,2019-06-01,88.8,-0.12566134685507402
II/1285/1,1,3,2019-07-01,88.77666666666666,-0.12566134685507402
II/1285/1,1,3,2019-08-01,88.74,-0.12566134685507402
II/1285/1,1,3,2019-09-01,88.73666666666666,-0.12566134685507402
II/1285/1,1,3,2019-10-01,88.71333333333332,-0.12566134685507402
II/1285/1,1,3,2019-11-01,88.71666666666665,-0.12566134685507402
II/1285/1,1,3,2019-12-01,88.69666666666667,-0.12566134685507402
II/1285/1,1,3,2020-01-01,88.67,-0.12566134685507402
II/1285/1,1,3,2020-02-01,88.66666666666667,-0.12566134685507402
II/1285/1,1,3,2020-03-01,88.63999999999999,-0.12566134685507402
II/1285/1,1,3,2020-04-01,88.63,-0.12566134685507402
II/1285/1,1,3,2020-05-01,88.58999999999999,-0.38532046640756773
II/1285/1,1,3,2020-06-01,88.58,-0.38532046640756773
II/1285/1,1,3,2020-07-01,88.56333333333333,-0.38532046640756773
II/1285/1,1,3,2020-08-01,88.54333333333334,-0.38532046640756773
II/1285/1,1,3,2020-09-01,88.52,-0.38532046640756773
II/1285/1,1,3,2020-10-01,88.51333333333334,-0.38532046640756773
II/1285/1,1,3,2020-11-01,88.49333333333334,-0.38532046640756773
II/1285/1,1,3,2020-12-01,88.4895652173913,-0.38532046640756773
II/1285/1,1,3,2021-01-01,88.48064048620851,-0.38532046640756773
II/1285/1,1,3,2021-02-01,88.46671191477992,-0.38532046640756773
II/1285/1,1,3,2021-03-01,88.45875960061444,-0.38532046640756773
II/1285/1,1,3,2021-04-01,88.45723988735278,-0.38532046640756773
II/1285/1,1,3,2021-05-01,88.47944802867384,-0.6744897501960817
II/1285/1,1,3,2021-06-01,88.47416845878136,-0.6744897501960817
II/1285/1,1,3,2021-07-01,88.46730107526882,-0.6744897501960817
II/1285/1,1,3,2021-08-01,88.44955913978494,-0.6744897501960817
II/1285/1,1,3,2021-09-01,88.44244802867382,-0.6744897501960817
II/1285/1,1,3,2021-10-01,88.43846953405017,-0.6744897501960817
II/1285/1,1,3,2021-11-01,88.44759856630823,-0.6744897501960817
II/1285/1,1,3,2021-12-01,88.4581612903226,-0.6744897501960817
II/1285/1,1,3,2022-01-01,88.45633333333335,-0.6744897501960817
II/1285/1,1,3,2022-02-01,88.45639999999999,-0.6744897501960817
II/1285/1,1,3,2022-03-01,88.43790537634409,-0.6744897501960817
II/1285/1,1,3,2022-04-01,88.44913476702509,-0.6744897501960817
II/1285/1,1,3,2022-05-01,88.43348745519712,-1.0364333894937898
II/1285/1,1,3,2022-06-01,88.43153046594982,-1.0364333894937898
II/1285/1,1,3,2022-07-01,88.39632258064516,-1.0364333894937898
II/1285/1,1,3,2022-08-01,88.37503225806451,-1.0364333894937898
II/1285/1,1,3,2022-09-01,88.36525448028675,-1.0364333894937898
II/1285/1,1,3,2022-10-01,88.34860125448029,-1.0364333894937898
II/1285/1,1,3,2022-11-01,88.34147222222221,-1.0364333894937898
II/1285/1,1,3,2022-12-01,88.33277688172045,-1.0364333894937898
II/1285/1,1,3,2023-01-01,88.3342688172043,-1.0364333894937898
II/1285/1,1,3,2023-02-01,88.32241167434715,-1.0364333894937898
II/1285/1,1,3,2023-03-01,88.3242396313364,-1.0364333894937898
II/1285/1,1,3,2023-04-01,88.30960880696364,-1.0364333894937898
II/1285/1,1,3,2023-05-01,88.29192831541218,-1.6448536269514729
II/1285/1,1,3,2023-06-01,88.25969991348411,-1.6448536269514729
II/1285/1,1,3,2023-07-01,88.24852428624398,-1.6448536269514729
II/1285/1,1,3,2023-08-01,88.24045977011495,-1.6448536269514729
II/1285/1,1,3,2023-09-01,88.21955555555557,-1.6448536269514729
II/1285/1,1,3,2023-10-01,88.21095340501795,-1.6448536269514729
II/1285/1,1,3,2023-11-01,88.20722222222223,-1.6448536269514729
II/1285/1,1,3,2023-12-01,88.20583870967742,-1.6448536269514729
II/1285/1,1,3,2024-01-01,88.18659139784945,-1.6448536269514729
II/1285/1,1,3,2024-02-01,88.18076381164256,-1.6448536269514729
II/1285/1,1,3,2024-03-01,88.18839822024471,-1.6448536269514729
II/1285/1,1,3,2024-04-01,88.21108997651713,-1.6448536269514729
II/1285/1,1,6,2014-08-01,89.46333333333332,1.6448536269514722
II/1285/1,1,6,2014-09-01,89.44999999999999,1.6448536269514722
II/1285/1,1,6,2014-10-01,89.45,1.6448536269514722
II/1285/1,1,6,2014-11-01,89.46333333333332,1.6448536269514722
II/1285/1,1,6,2014-12-01,89.45166666666667,1.6448536269514722
II/1285/1,1,6,2015-01-01,89.455,1.6448536269514722
II/1285/1,1,6,2015-02-01,89.45833333333333,1.6448536269514722
II/1285/1,1,6,2015-03-01,89.46499999999999,1.6448536269514722
II/1285/1,1,6,2015-04-01,89.46,1.6448536269514722
II/1285/1,1,6,2015-05-01,89.45166666666667,1.59321881802305
II/1285/1,1,6,2015-06-01,89.445,1.59321881802305
II/1285/1,1,6,2015-07-01,89.42500000000001,1.59321881802305
II/1285/1,1,6,2015-08-01,89.39666666666666,1.0364333894937898
II/1285/1,1,6,2015-09-01,89.36833333333334,1.0364333894937898
II/1285/1,1,6,2015-10-01,89.34166666666668,1.0364333894937898
II/1285/1,1,6,2015-11-01,89.31833333333334,1.0364333894937898
II/1285/1,1,6,2015-12-01,89.29166666666667,1.0364333894937898
II/1285/1,1,6,2016-01-01,89.27666666666669,1.0364333894937898
II/1285/1,1,6,2016-02-01,89.26333333333334,1.0364333894937898
II/1285/1,1,6,2016-03-01,89.25,1.0364333894937898
II/1285/1,1,6,2016-04-01,89.22333333333331,1.0364333894937898
II/1285/1,1,6,2016-05-01,89.18833333333333,0.967421566101701
II/1285/1,1,6,2016-06-01,89.15999999999998,0.967421566101701
II/1285/1,1,6,2016-07-01,89.12333333333332,0.967421566101701
