date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI3_MEAN,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI6_MEAN,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,SPI12_MEAN
1997-09-01,,1.787221935260523,0.3037282138383793,0.1578221948819031,0.7869850858263937,0.8337699279843941,,1.704774222972506,0.3775726843142402,0.2693769170357969,0.5271177452256206,1.039587428160303,,0.8436498745790634,-0.6601748577197935,-0.6994002874184623,-0.3323010130630534,0.1078147420498754
1997-10-01,,0.4548023943363018,-0.8314849080373317,-0.8727230810893121,-0.4931109410541676,-0.6497443391246029,,1.729112349342149,0.3595599809435134,0.1791596007749234,0.6247537479382865,0.9174025587877557,,1.024015382904035,-0.4595241015909882,-0.568904740381194,-0.1668450979227444,0.2224489734158131
1997-11-01,,-0.2570913659808883,-0.9049526580369791,-0.8567399705131319,-0.6495316888723961,-0.8029551937897907,,1.505423123264156,0.01141463576324712,-0.1987586068254413,0.5561070161531138,0.4733282267587348,,0.9021283230111576,-0.4588577344422206,-0.5100206922280475,-0.1538544787710095,0.1656067753946715
1997-12-01,,-0.02434780574815559,-0.3006075949189213,-0.1862250923779816,-0.3465055321354596,-0.4269828741925696,,1.497342419673434,0.04632043268170659,-0.03824973282501031,0.4468412955524494,0.4356532152310275,,1.224281649347736,-0.1327585767376043,-0.157602672910598,0.09748938963587621,0.4507292927067811
1998-01-01,,-0.2656331483779693,-0.5056173451530577,-0.2609532915902441,-0.4668414706528334,-0.6742282481499164,,0.157769839569267,-1.043107971734172,-0.9565417953192513,-0.7325323183035707,-0.9920583160296068,,1.470194825268151,0.1682125474749452,0.0609960239111916,0.3993366371127535,0.7309056791941491
1998-02-01,,-0.03891582207463713,-0.3624408612051926,-0.3702593122337934,-0.4169228574984601,-0.6115810691808062,,-0.3605490115881878,-1.152978051208739,-1.095989434161135,-0.9260796766972652,-1.282865637342721,,1.377541480195015,-0.04188346927705434,-0.106904369159008,0.08515421205379155,0.5140154069687857
1998-03-01,,0.4510188231985828,0.7570771752849534,0.1590532394086773,0.441718225459676,0.2510428887007888,,0.1869810302898402,0.2053756705377904,-0.1440391851809722,-0.05394327750576478,-0.2572439398078372,,1.521959864071831,0.3650350052359104,0.1106942618937677,0.3692928591393876,0.7459813191168341
1998-04-01,,0.6188375255598818,1.294911691418458,0.6776416992672022,0.7976924480553415,0.6331690233971708,,0.1079109026990346,0.5072444401511336,0.156400829236682,0.1054595802448693,-0.09286364406756363,,1.518992655685516,0.5045358817328904,0.1563573928210128,0.5156627694018361,0.6947162577082844
1998-05-01,,0.1001048547728793,1.206408111224641,0.8607972417302158,0.5754214153820676,0.4942631107678647,,0.02291210378238124,0.7222756915663887,0.423835557450454,0.2298863673938214,0.01124814801805062,,1.338515275532504,0.315546609346085,-0.02112102683318448,0.5018151562323018,0.366109081990661
1998-06-01,,-0.8686276797380006,0.5632456113071718,0.1296411441168419,-0.3416013947326169,-0.415855715234797,,-0.4466196763891362,0.8431745847150188,0.1081437932123567,-0.06947460866513122,-0.2487732477280153,,1.013439497286886,0.4689512683315763,-0.02979133434086795,0.2685482843581825,0.156254966168009
