date,SGI3_II/1271/1,SGI3_II/1272/1,SGI3_II/1273/1,SGI3_II/1274/1,SGI3_II/1274/2,SGI3_II/1276/1,SGI3_II/1285/1,SGI3_II/906/1,SGI3_II/908/1,SGI3_II/908/2,SGI3_II/521/1,SGI3_II/527/1,SGI3_II/1272/2,SGI3_II/1275/1,SGI3_II/797/1,SGI3_II/1065/1,SGI6_II/1271/1,SGI6_II/1272/1,SGI6_II/1273/1,SGI6_II/1274/1,SGI6_II/1274/2,SGI6_II/1276/1,SGI6_II/1285/1,SGI6_II/906/1,SGI6_II/908/1,SGI6_II/908/2,SGI6_II/521/1,SGI6_II/527/1,SGI6_II/1272/2,SGI6_II/1275/1,SGI6_II/797/1,SGI6_II/1065/1,SGI12_II/1271/1,SGI12_II/1272/1,SGI12_II/1273/1,SGI12_II/1274/1,SGI12_II/1274/2,SGI12_II/1276/1,SGI12_II/1285/1,SGI12_II/906/1,SGI12_II/908/1,SGI12_II/908/2,SGI12_II/521/1,SGI12_II/527/1,SGI12_II/1272/2,SGI12_II/1275/1,SGI12_II/797/1,SGI12_II/1065/1
1991-02-01,,,,,,,,,,,-0.4830326784481007,-0.2002186894401828,,,1.627069738975383,,,,,,,,,,,,-1.04125566137005,-0.2354385622692284,,,1.886048799400557,,,,,,,,,,,,-0.3530227256707338,-0.1067622353621924,,,,
1991-03-01,,,,,,,,,,,-0.2775552787317388,-0.2231266614348205,,,1.486684829235331,,,,,,,,,,,,-0.8025859710219936,-0.2471326605340478,,,1.804978356822104,,,,,,,,,,,,-0.3448474850774759,-0.1398663150437441,,,,
1991-04-01,,,,,,,,,,,-0.3742505256571432,-0.188764703442864,,,3.249295362638135,,,,,,,,,,,,-0.6252884867634941,-0.2003562674747701,,,2.730888148375984,,,,,,,,,,,,-0.3734608271539485,-0.1579230857791872,,,,
1991-05-01,,,,,,,,,,,-0.4830326784481007,-0.0627708574722103,,,3.194701231072544,,,,,,,,,,,,-0.5161823426043728,-0.1301916778857538,,,2.645550840398705,,,,,,,,,,,,-0.3857236880438354,-0.1488947004114913,,,,
1991-06-01,,,,,,,,,,,-0.5072064901794647,0.0975849464903999,,,3.202500392724762,,,,,,,,,,,,-0.4138953324552475,-0.06002708829678741,,,2.57301412861794,,,,,,,,,,,,-0.3611979662639918,-0.1308379296760482,,,,
1991-07-01,,,,,,,,,,,-0.5555541136421411,0.2006708204663671,,,1.385295727756401,,,,,,,,,,,,-0.4957249405745594,0.01013750129222886,,,2.543146070825905,,,,,,,,,,,,-0.9212019469026503,-0.1037527735729605,,,2.404743924592718,
1991-08-01,,,,,,,,,,,-0.05999097314972067,0.1319469044823564,,,1.27610746462522,,,,,,,,,,,,-0.2775126522563168,0.03937274695427743,,,2.453541897449728,,,,,,,,,,,,-0.7576971350373516,-0.09472438820526458,,,2.313811970937106,
1991-09-01,,,,,,,,,,,-0.3984243373884556,-0.05131687147484264,,,1.143521716537418,,,,,,,,,,,,-0.4820866725546256,0.027678648689458,,,2.385272051067861,,,,,,,,,,,,-0.7372590335542067,-0.1067622353621924,,,2.23424651148844,
1991-10-01,,,,,,,,,,,-0.6280755488361299,-0.2345806474321393,,,1.018735130101802,,,,,,,,,,,,-0.6389267547833698,-0.01325069523745985,,,1.322822566750248,,,,,,,,,,,,-0.7249961726643198,-0.1037527735729605,,,2.161500948563864,
1991-11-01,,,,,,,,,,,-1.329116089044809,-0.3147585494134689,,,1.003136806797366,,,,,,,,,,,,-0.7548520329524289,-0.08926233395888583,,,1.254552720368381,,,,,,,,,,,,-0.7290837929609487,-0.1067622353621924,,,2.079662190273809,
