group,window_months,date,available_wells,total_group_wells,group_mean_SGI
2,12,1999-10-01,2,4,1.3392230762116455
2,12,1999-11-01,2,4,1.1552261336202958
2,12,1999-12-01,2,4,1.0530202006908067
2,12,2000-01-01,2,4,1.045666402515972
2,12,2000-02-01,2,4,1.0530202006908067
2,12,2000-03-01,2,4,0.9741901175305157
2,12,2000-04-01,2,4,0.6419802128412081
2,12,2000-05-01,2,4,0.4154073466232361
2,12,2000-06-01,2,4,0.2386953329508847
2,12,2000-07-01,2,4,0.10770733702504298
2,12,2000-08-01,2,4,0.05934463841643506
2,12,2000-09-01,2,4,-0.0443364946486805
2,12,2000-10-01,2,4,-0.009146538352743205
2,12,2000-11-01,2,4,0.09704075716734956
2,12,2000-12-01,2,4,-0.026461587250090957
2,12,2001-01-01,2,4,0.02782723160964007
2,12,2001-02-01,2,4,0.03641690666786379
2,12,2001-03-01,2,4,0.026772909141247192
2,12,2001-04-01,2,4,0.10201799925216004
2,12,2001-05-01,2,4,0.16738490462177735
2,12,2001-06-01,2,4,0.21291749844182123
2,12,2001-07-01,2,4,0.4939600038673611
2,12,2001-08-01,1,4,
2,12,2001-09-01,1,4,
2,12,2001-10-01,1,4,
2,12,2001-11-01,1,4,
2,12,2001-12-01,1,4,
2,12,2002-01-01,1,4,
2,12,2002-02-01,1,4,
2,12,2002-03-01,1,4,
2,12,2002-04-01,1,4,
2,12,2002-05-01,1,4,
2,12,2002-06-01,1,4,
2,12,2002-07-01,1,4,
2,12,2002-08-01,2,4,1.7058213560656896
2,12,2002-09-01,2,4,1.7058213560656896
2,12,2002-10-01,2,4,1.638963074125157
2,12,2002-11-01,2,4,1.57359616875554
2,12,2002-12-01,2,4,1.5154607297077167
2,12,2003-01-01,2,4,1.4569320695072256
2,12,2003-02-01,2,4,1.4624624823511998
2,12,2003-03-01,2,4,1.2397614954427738
2,12,2003-04-01,2,4,1.081774034188271
2,12,2003-05-01,2,4,1.0392907175902975
2,12,2003-06-01,2,4,0.6683595070598259
2,12,2003-07-01,2,4,0.6892451095489252
2,12,2003-08-01,2,4,0.6082978190676291
2,12,2003-09-01,2,4,0.48412579081921603
2,12,2003-10-01,2,4,0.21291749844182123
2,12,2003-11-01,2,4,0.1017838120374811
2,12,2003-12-01,2,4,-0.1337238788101296
2,12,2004-01-01,2,4,-0.3910695457969774
2,12,2004-02-01,2,4,-0.4318609606367655
2,12,2004-03-01,2,4,-0.4858767883810911
2,12,2004-04-01,2,4,-0.36032785157496267
2,12,2004-05-01,2,4,-0.26635866218512366
2,12,2004-06-01,2,4,-0.2088204788583381
2,12,2004-07-01,2,4,-0.3409385041539306
2,12,2004-08-01,2,4,-0.2899151183407921
2,12,2004-09-01,2,4,-0.14692133280719533
2,12,2004-10-01,2,4,0.09315268462712231
2,12,2004-11-01,2,4,0.17936908051657302
2,12,2004-12-01,2,4,0.35807542119464825
2,12,2005-01-01,2,4,0.2896857801336232
2,12,2005-02-01,2,4,0.3977400260522568
2,12,2005-03-01,2,4,0.4441247123101506
2,12,2005-04-01,2,4,0.4664883583412933
2,12,2005-05-01,2,4,0.5620199302199674
2,12,2005-06-01,2,4,0.5954701832525928
2,12,2005-07-01,2,4,0.6212706368308656
2,12,2005-08-01,2,4,0.49709860858245236
2,12,2005-09-01,2,4,0.49709860858245236
2,12,2005-10-01,2,4,0.37902206916290654
2,12,2005-11-01,2,4,0.2961129043683317
2,12,2005-12-01,2,4,0.0957812219956127
2,12,2006-01-01,2,4,-0.0006176065296344402
2,12,2006-02-01,2,4,-0.12763074983978162
2,12,2006-03-01,2,4,-0.13930285547525
2,12,2006-04-01,2,4,-0.29033769975023793
2,12,2006-05-01,1,4,
2,12,2006-06-01,2,4,0.4603266984287206
2,12,2006-07-01,2,4,0.377325852885358
2,12,2006-08-01,2,4,0.377325852885358
2,12,2006-09-01,2,4,0.3008270322504451
2,12,2006-10-01,2,4,0.26522517900263165
2,12,2006-11-01,2,4,0.26522517900263165
2,12,2006-12-01,2,4,0.3417239996375445
2,12,2007-01-01,2,4,0.4091094919509529
2,12,2007-02-01,2,4,0.5182970301699524
2,12,2007-03-01,2,4,0.6301424241212455
2,12,2007-04-01,2,4,0.6145270708912914
2,12,2007-05-01,3,4,0.38189334214877935
2,12,2007-06-01,3,4,0.30114642271975783
2,12,2007-07-01,3,4,0.4205845507010679
2,12,2007-08-01,3,4,0.47566385963455665
2,12,2007-09-01,3,4,0.6067454793148911
2,12,2007-10-01,4,4,0.5359918798237847
2,12,2007-11-01,4,4,0.459692267251613
2,12,2007-12-01,4,4,0.38979391830666105
2,12,2008-01-01,4,4,0.554440720331513
2,12,2008-02-01,4,4,0.5466330437165359
2,12,2008-03-01,4,4,0.5808607156906114
2,12,2008-04-01,4,4,0.603137167354545
2,12,2008-05-01,4,4,0.5507202757539194
2,12,2008-06-01,4,4,0.524636743315108
2,12,2008-07-01,4,4,0.4475049524894353
2,12,2008-08-01,4,4,0.24870488996040802
2,12,2008-09-01,4,4,0.16981725550053484
2,12,2008-10-01,4,4,0.13373372229128316
2,12,2008-11-01,4,4,0.15838520651332083
2,12,2008-12-01,4,4,0.17899506950531896
2,12,2009-01-01,4,4,0.21391441379079307
2,12,2009-02-01,4,4,0.05941405405820885
2,12,2009-03-01,4,4,0.007398034778959978
2,12,2009-04-01,4,4,-0.0922357915048304
2,12,2009-05-01,4,4,-0.1701789136646674
2,12,2009-06-01,4,4,-0.1802830241257094
2,12,2009-07-01,4,4,-0.14455433556906017
2,12,2009-08-01,4,4,-0.1651985481680689
2,12,2009-09-01,4,4,-0.14447864528265314
2,12,2009-10-01,4,4,-0.14527624984522958
2,12,2009-11-01,4,4,-0.1650935995665535
2,12,2009-12-01,4,4,-0.12511345825593312
2,12,2010-01-01,4,4,-0.03940154428247693
2,12,2010-02-01,4,4,-0.09564296570026234
2,12,2010-03-01,4,4,-0.10956352248360533
2,12,2010-04-01,4,4,-0.06721677741468267
2,12,2010-05-01,4,4,0.14482563110608765
2,12,2010-06-01,4,4,0.1682891075175978
2,12,2010-07-01,4,4,0.10638692686714513
2,12,2010-08-01,4,4,0.19149492081553
2,12,2010-09-01,4,4,0.3103315570503164
2,12,2010-10-01,4,4,0.50831690287727
2,12,2010-11-01,4,4,0.6390663274693333
2,12,2010-12-01,4,4,0.9677492622220274
2,12,2011-01-01,4,4,1.0299941906675318
2,12,2011-02-01,4,4,1.248451515765867
2,12,2011-03-01,4,4,1.3842370683731555
2,12,2011-04-01,4,4,1.5073924408197685
2,12,2011-05-01,4,4,1.5124614388805904
2,12,2011-06-01,4,4,1.508936460538185
2,12,2011-07-01,4,4,1.5057673172658255
2,12,2011-08-01,4,4,1.5233489384037397
2,12,2011-09-01,4,4,1.5057673172658255
2,12,2011-10-01,4,4,1.5156309837661295
2,12,2011-11-01,4,4,1.4981779491776976
2,12,2011-12-01,4,4,1.089452672286527
2,12,2012-01-01,4,4,0.8846259802154465
2,12,2012-02-01,4,4,0.8170947670965851
2,12,2012-03-01,4,4,0.5852945633096291
2,12,2012-04-01,4,4,0.44285085784715184
2,12,2012-05-01,4,4,0.34019338177385683
2,12,2012-06-01,4,4,0.1467559928963559
2,12,2012-07-01,4,4,0.12834188597144422
2,12,2012-08-01,4,4,0.09422804485716932
2,12,2012-09-01,4,4,0.0923714262756051
2,12,2012-10-01,4,4,0.09270672660130147
2,12,2012-11-01,4,4,0.0580426135325052
2,12,2012-12-01,4,4,0.09182737062359225
2,12,2013-01-01,4,4,0.16900468493883042
2,12,2013-02-01,4,4,0.043855402948544675
2,12,2013-03-01,4,4,0.1544769546046523
2,12,2013-04-01,4,4,0.17781046449274435
2,12,2013-05-01,4,4,0.3549273492354793
2,12,2013-06-01,4,4,0.4372384530036475
2,12,2013-07-01,4,4,0.4939642905738928
2,12,2013-08-01,4,4,0.4939642905738928
2,12,2013-09-01,4,4,0.48002739095660385
2,12,2013-10-01,4,4,0.5997896449363614
2,12,2013-11-01,4,4,0.5997896449363614
2,12,2013-12-01,4,4,0.5997896449363614
2,12,2014-01-01,4,4,0.3835049898532338
2,12,2014-02-01,4,4,0.20300802021118305
2,12,2014-03-01,4,4,0.20748179424486698
2,12,2014-04-01,4,4,0.035663665345912976
2,12,2014-05-01,4,4,-0.07594729892227964
2,12,2014-06-01,4,4,-0.08792220503778084
2,12,2014-07-01,4,4,-0.16142999645225004
2,12,2014-08-01,4,4,-0.28921547603069464
2,12,2014-09-01,4,4,-0.33753077235442425
2,12,2014-10-01,4,4,-0.3652087533093934
2,12,2014-11-01,4,4,-0.36311297443908086
2,12,2014-12-01,4,4,-0.34678584890499753
2,12,2015-01-01,4,4,-0.46624329192265346
2,12,2015-02-01,4,4,-0.33048022599627036
2,12,2015-03-01,4,4,-0.24097151369511755
2,12,2015-04-01,4,4,-0.29366899713419903
2,12,2015-05-01,4,4,-0.31474273396148034
2,12,2015-06-01,4,4,-0.3939817278283115
2,12,2015-07-01,4,4,-0.36503043332646296
2,12,2015-08-01,4,4,-0.4091910101233853
2,12,2015-09-01,4,4,-0.4989921387320585
2,12,2015-10-01,4,4,-0.7251999634381987
2,12,2015-11-01,4,4,-0.7993838388946886
2,12,2015-12-01,4,4,-0.8374696369387657
2,12,2016-01-01,4,4,-0.9172223031409652
2,12,2016-02-01,4,4,-1.0146698894178248
2,12,2016-03-01,4,4,-1.1143295969527065
2,12,2016-04-01,4,4,-1.2771550979683544
2,12,2016-05-01,4,4,-1.3633782083445052
2,12,2016-06-01,4,4,-1.4929163453274543
2,12,2016-07-01,4,4,-1.56904958061864
2,12,2016-08-01,4,4,-1.460519213742217
2,12,2016-09-01,4,4,-1.3403940861377228
2,12,2016-10-01,4,4,-1.133370440229911
2,12,2016-11-01,4,4,-1.0688347940356167
2,12,2016-12-01,4,4,-0.7026766901803146
2,12,2017-01-01,4,4,-0.44739169775709975
2,12,2017-02-01,4,4,-0.3980976504834268
2,12,2017-03-01,4,4,-0.2486306298841946
2,12,2017-04-01,4,4,-0.19068027606903748
2,12,2017-05-01,4,4,-0.08145462582971932
2,12,2017-06-01,4,4,-0.01704304489048758
2,12,2017-07-01,4,4,0.07256452601216434
2,12,2017-08-01,4,4,0.22354874034278954
2,12,2017-09-01,4,4,0.3930774484413649
2,12,2017-10-01,4,4,0.45888579405494845
2,12,2017-11-01,4,4,0.6122771853351529
2,12,2017-12-01,4,4,0.7451551098238826
2,12,2018-01-01,4,4,0.20528788322595778
2,12,2018-02-01,4,4,0.19132376122380612
2,12,2018-03-01,4,4,0.13833968923843654
2,12,2018-04-01,4,4,0.1869078318011541
2,12,2018-05-01,4,4,0.26093022024224277
2,12,2018-06-01,4,4,0.22752623781816458
2,12,2018-07-01,4,4,0.24226357218465266
2,12,2018-08-01,4,4,0.2237157097633141
2,12,2018-09-01,4,4,0.09908480225993996
2,12,2018-10-01,4,4,-0.05555497593849598
2,12,2018-11-01,4,4,-0.1531677060988249
2,12,2018-12-01,4,4,-0.28030279649571116
2,12,2019-01-01,4,4,-0.43052223589408495
2,12,2019-02-01,4,4,-0.09073058836447556
2,12,2019-03-01,4,4,-0.23507839953730145
2,12,2019-04-01,4,4,-0.35600235682246884
2,12,2019-05-01,4,4,-0.5170545489798826
2,12,2019-06-01,4,4,-0.5363417691978214
2,12,2019-07-01,4,4,-0.797335400199659
2,12,2019-08-01,4,4,-0.9001610376246069
2,12,2019-09-01,4,4,-1.0891652597998434
2,12,2019-10-01,4,4,-1.2903461395738884
2,12,2019-11-01,4,4,-1.3548817857681825
2,12,2019-12-01,4,4,-1.3548817857681825
2,12,2020-01-01,4,4,-1.143371720910051
2,12,2020-02-01,4,4,-1.1834158270637234
2,12,2020-03-01,4,4,-1.2826476612669775
2,12,2020-04-01,4,4,-1.3324935082192042
2,12,2020-05-01,4,4,-1.301090185749665
2,12,2020-06-01,4,4,-1.1968793538601532
2,12,2020-07-01,4,4,-0.9999093481548632
2,12,2020-08-01,4,4,-0.9284124553880649
2,12,2020-09-01,4,4,-0.660783297484418
2,12,2020-10-01,4,4,-0.5433956874248748
2,12,2020-11-01,4,4,-0.4689733289219592
2,12,2020-12-01,4,4,-0.5004125758809366
2,12,2021-01-01,4,4,-0.36370329876848956
2,12,2021-02-01,4,4,-0.3831416281348886
2,12,2021-03-01,4,4,-0.23656662684923002
2,12,2021-04-01,4,4,-0.0788971464558556
2,12,2021-05-01,4,4,0.2015143409363787
2,12,2021-06-01,4,4,0.16761459654446856
2,12,2021-07-01,4,4,0.10012096531441758
2,12,2021-08-01,4,4,0.024719118325851414
2,12,2021-09-01,4,4,-0.05369018714382942
2,12,2021-10-01,4,4,-0.14749348857453504
2,12,2021-11-01,4,4,-0.20914175022803244
2,12,2021-12-01,4,4,-0.5823748986496031
2,12,2022-01-01,4,4,-0.5870289503954538
2,12,2022-02-01,4,4,-0.629858962382725
2,12,2022-03-01,4,4,-0.7963939710370705
2,12,2022-04-01,4,4,-0.8223659988014396
2,12,2022-05-01,4,4,-0.9350763332830988
2,12,2022-06-01,4,4,-0.93217538935669
2,12,2022-07-01,4,4,-0.9401928592287642
2,12,2022-08-01,4,4,-0.9813477527924899
2,12,2022-09-01,4,4,-1.0914684753932757
2,12,2022-10-01,4,4,-1.2304407797495445
2,12,2022-11-01,4,4,-1.2772268722440672
2,12,2022-12-01,4,4,-1.167378784929861
2,12,2023-01-01,4,4,-1.0931064893655655
2,12,2023-02-01,4,4,-1.134659112865827
2,12,2023-03-01,4,4,-1.1525878551309203
2,12,2023-04-01,4,4,-1.0539850415761578
2,12,2023-05-01,4,4,-0.9882452659931732
2,12,2023-06-01,4,4,-1.0301386135803927
2,12,2023-07-01,4,4,-1.022416467083752
2,12,2023-08-01,4,4,-1.1183896360135723
2,12,2023-09-01,4,4,-1.0939133598505504
2,12,2023-10-01,4,4,-1.155141416597481
2,12,2023-11-01,4,4,-1.0668549013312771
2,12,2023-12-01,4,4,-0.9670179310784797
2,12,2024-01-01,4,4,-0.7858207315825763
2,12,2024-02-01,4,4,-0.6435590238170311
2,12,2024-03-01,4,4,-0.5358509910203162
2,12,2024-04-01,2,4,0.02531806404843076
3,3,1990-09-01,1,2,
3,3,1990-10-01,1,2,
3,3,1990-11-01,1,2,
3,3,1990-12-01,1,2,
3,3,1991-01-01,1,2,
3,3,1991-02-01,1,2,
3,3,1991-03-01,1,2,
3,3,1991-04-01,1,2,
3,3,1991-05-01,1,2,
3,3,1991-06-01,1,2,
3,3,1991-07-01,1,2,
3,3,1991-08-01,1,2,
3,3,1991-09-01,1,2,
3,3,1991-10-01,1,2,
3,3,1991-11-01,1,2,
3,3,1991-12-01,1,2,
3,3,1992-01-01,1,2,
3,3,1992-02-01,1,2,
3,3,1992-03-01,1,2,
3,3,1992-04-01,1,2,
3,3,1992-05-01,1,2,
3,3,1992-06-01,1,2,
3,3,1992-07-01,1,2,
3,3,1992-08-01,1,2,
3,3,1992-09-01,1,2,
3,3,1992-10-01,1,2,
3,3,1992-11-01,1,2,
3,3,1992-12-01,1,2,
3,3,1993-01-01,1,2,
3,3,1993-02-01,1,2,
3,3,1993-03-01,1,2,
3,3,1993-04-01,1,2,
3,3,1993-05-01,1,2,
3,3,1993-06-01,1,2,
3,3,1993-07-01,1,2,
3,3,1993-08-01,1,2,
3,3,1993-09-01,1,2,
3,3,1993-10-01,1,2,
3,3,1993-11-01,1,2,
3,3,1993-12-01,1,2,
3,3,1994-01-01,1,2,
3,3,1994-02-01,1,2,
3,3,1994-03-01,1,2,
3,3,1994-04-01,1,2,
3,3,1994-05-01,1,2,
3,3,1994-06-01,2,2,0.03259184054865473
3,3,1994-07-01,2,2,0.03762177315266993
3,3,1994-08-01,2,2,0.13215087140026474
3,3,1994-09-01,2,2,0.2990666790500887
3,3,1994-10-01,2,2,0.5032245771958986
3,3,1994-11-01,2,2,0.673061797219279
3,3,1994-12-01,2,2,0.5774728195096569
3,3,1995-01-01,1,2,
3,3,1995-02-01,1,2,
3,3,1995-03-01,1,2,
3,3,1995-04-01,1,2,
3,3,1995-05-01,1,2,
3,3,1995-06-01,2,2,0.5661850428998322
3,3,1995-07-01,2,2,0.4199958164707362
3,3,1995-08-01,2,2,0.4513673958219324
3,3,1995-09-01,2,2,0.2680485079166916
3,3,1995-10-01,2,2,0.2680485079166916
3,3,1995-11-01,2,2,0.35568014142908094
3,3,1995-12-01,2,2,0.4193631015904006
3,3,1996-01-01,2,2,0.5096299786963021
3,3,1996-02-01,2,2,0.6086296876243885
3,3,1996-03-01,2,2,0.4786992131564915
3,3,1996-04-01,2,2,0.4101699358210652
3,3,1996-05-01,2,2,0.3630579615637558
3,3,1996-06-01,2,2,0.35653193895824303
3,3,1996-07-01,2,2,0.46768230781042425
3,3,1996-08-01,2,2,0.43277087817112797
3,3,1996-09-01,2,2,0.5440509044667308
3,3,1996-10-01,2,2,0.48443369633968536
3,3,1996-11-01,2,2,0.48443369633968536
3,3,1996-12-01,2,2,0.4944403456415486
3,3,1997-01-01,2,2,0.4164853001072873
3,3,1997-02-01,2,2,0.23187344921303674
3,3,1997-03-01,2,2,0.07779454449733661
3,3,1997-04-01,2,2,0.02750763058238257
3,3,1997-05-01,2,2,0.015094669588595053
3,3,1997-06-01,2,2,-0.14575546824543412
3,3,1997-07-01,2,2,-0.2353519303530059
3,3,1997-08-01,2,2,-0.26331097791956504
3,3,1997-09-01,2,2,-0.2788526193306755
3,3,1997-10-01,2,2,-0.3008311137446243
3,3,1997-11-01,2,2,-0.2788526193306755
3,3,1997-12-01,2,2,-0.16062065327354086
3,3,1998-01-01,2,2,0.4518429167424718
3,3,1998-02-01,2,2,0.41456586424725195
3,3,1998-03-01,2,2,0.3652795371379388
3,3,1998-04-01,2,2,-0.3206465210825421
3,3,1998-05-01,2,2,-0.10750447528939766
3,3,1998-06-01,2,2,-0.17927657853525025
3,3,1998-07-01,2,2,-0.3535753840765268
3,3,1998-08-01,2,2,-0.38501033423767855
3,3,1998-09-01,2,2,-0.35480811814940066
3,3,1998-10-01,2,2,-0.31318957743796366
3,3,1998-11-01,2,2,-0.31318957743796366
3,3,1998-12-01,2,2,-0.2714002796215098
3,3,1999-01-01,2,2,-0.20864206969451082
3,3,1999-02-01,2,2,-0.21231751235961152
3,3,1999-03-01,2,2,0.16439454172746865
3,3,1999-04-01,2,2,0.428304326901272
3,3,1999-05-01,2,2,0.45386832983389913
3,3,1999-06-01,2,2,0.566134310181598
3,3,1999-07-01,2,2,0.7246183055621693
3,3,1999-08-01,2,2,0.9712932006640353
3,3,1999-09-01,2,2,1.0326926531482408
3,3,1999-10-01,2,2,0.8881519631294763
3,3,1999-11-01,2,2,1.0090360746888256
3,3,1999-12-01,2,2,1.075885373613788
3,3,2000-01-01,2,2,1.1434417645182742
3,3,2000-02-01,2,2,1.1434417645182742
3,3,2000-03-01,2,2,1.1328433690548971
3,3,2000-04-01,2,2,1.0008563899469256
3,3,2000-05-01,2,2,0.9444287656484107
3,3,2000-06-01,2,2,0.8525371566460985
3,3,2000-07-01,2,2,0.8525371566460985
3,3,2000-08-01,2,2,0.8754609707457376
3,3,2000-09-01,2,2,0.7223489160357788
3,3,2000-10-01,2,2,0.7223489160357788
3,3,2000-11-01,2,2,0.6715878151854696
3,3,2000-12-01,2,2,0.6715878151854696
3,3,2001-01-01,2,2,0.6600786695606333
3,3,2001-02-01,2,2,0.7605863587700328
3,3,2001-03-01,2,2,0.7879848413391664
3,3,2001-04-01,2,2,0.7286844331066622
3,3,2001-05-01,2,2,0.7135967708141856
3,3,2001-06-01,2,2,0.7526333653954955
3,3,2001-07-01,2,2,0.8202988790652609
3,3,2001-08-01,2,2,0.8436353479691334
3,3,2001-09-01,2,2,0.8105116232766316
3,3,2001-10-01,2,2,0.8105116232766316
3,3,2001-11-01,2,2,0.8882030143704338
3,3,2001-12-01,2,2,0.9410909845757573
3,3,2002-01-01,2,2,0.9318382951106027
3,3,2002-02-01,2,2,1.0194892491832053
3,3,2002-03-01,2,2,1.1661988130834076
3,3,2002-04-01,2,2,1.3542780878784182
3,3,2002-05-01,2,2,1.3259802661286615
3,3,2002-06-01,2,2,1.6721197653720745
3,3,2002-07-01,2,2,1.6721197653720745
3,3,2002-08-01,2,2,1.5395268933189257
3,3,2002-09-01,2,2,1.45491143591781
3,3,2002-10-01,2,2,1.5474262678459616
3,3,2002-11-01,2,2,1.4982779334410665
3,3,2002-12-01,2,2,1.6748172659204368
3,3,2003-01-01,2,2,1.6665711558031542
3,3,2003-02-01,2,2,1.6665711558031542
3,3,2003-03-01,2,2,1.657975033621039
3,3,2003-04-01,2,2,1.5148692968911899
3,3,2003-05-01,2,2,1.4898611974384652
3,3,2003-06-01,2,2,1.391142943083298
3,3,2003-07-01,2,2,1.523079272356587
3,3,2003-08-01,2,2,1.687899544768154
3,3,2003-09-01,2,2,1.6216912959593848
3,3,2003-10-01,2,2,1.6216912959593848
3,3,2003-11-01,2,2,1.5576381130875794
3,3,2003-12-01,2,2,1.5576381130875794
3,3,2004-01-01,2,2,1.5508058817588677
3,3,2004-02-01,2,2,1.5508058817588677
3,3,2004-03-01,2,2,1.410843888413406
3,3,2004-04-01,2,2,1.3571298918320096
3,3,2004-05-01,2,2,1.2574991779402838
3,3,2004-06-01,2,2,0.9942456492532381
3,3,2004-07-01,2,2,0.8623093199799491
3,3,2004-08-01,2,2,0.7906152347667692
3,3,2004-09-01,2,2,0.8605428919524225
3,3,2004-10-01,2,2,0.9001391332448299
3,3,2004-11-01,2,2,0.7069126666611719
3,3,2004-12-01,2,2,0.4698026621529725
3,3,2005-01-01,2,2,0.3091001590215585
3,3,2005-02-01,2,2,0.2486625782948492
3,3,2005-03-01,2,2,0.1572619722352981
3,3,2005-04-01,2,2,0.10236697338881845
3,3,2005-05-01,2,2,0.024195368924830263
3,3,2005-06-01,2,2,0.010752285289278407
3,3,2005-07-01,2,2,-0.040879048705405374
3,3,2005-08-01,2,2,-0.08689843897751678
3,3,2005-09-01,2,2,-0.0996346953259529
3,3,2005-10-01,2,2,-0.22869927211721133
3,3,2005-11-01,2,2,-0.22869927211721133
3,3,2005-12-01,2,2,-0.18676324759790125
3,3,2006-01-01,2,2,-0.24902324457222885
3,3,2006-02-01,2,2,-0.16115354583392588
3,3,2006-03-01,2,2,-0.20228874363338428
3,3,2006-04-01,2,2,-0.10213210764792119
3,3,2006-08-01,2,2,-0.276536025804916
3,3,2006-09-01,2,2,-0.36170606160588736
3,3,2006-10-01,2,2,-0.4555296026498353
3,3,2006-11-01,2,2,-0.4555296026498353
3,3,2006-12-01,2,2,-0.43124608475612397
3,3,2007-01-01,2,2,-0.392339930655193
3,3,2007-02-01,2,2,-0.4808125271623161
3,3,2007-03-01,2,2,-0.5349498703319123
3,3,2007-04-01,2,2,-0.7727138923338926
3,3,2007-05-01,2,2,-0.8191227251016956
3,3,2007-06-01,2,2,-0.687314318786835
3,3,2007-07-01,2,2,-0.5381334013694412
3,3,2007-08-01,2,2,-0.413497862221163
3,3,2007-09-01,2,2,-0.39265133124761936
3,3,2007-10-01,2,2,-0.2818384189484624
3,3,2007-11-01,2,2,-0.2818384189484624
3,3,2007-12-01,2,2,-0.14854890318376388
3,3,2008-01-01,2,2,-0.06352838777329445
3,3,2008-02-01,2,2,0.07750068699869994
3,3,2008-03-01,2,2,0.11137786058235641
3,3,2008-04-01,2,2,0.2439959674064838
3,3,2008-05-01,2,2,0.5343084231876905
3,3,2008-06-01,2,2,0.5855512939992722
3,3,2008-07-01,2,2,0.4933985744419936
3,3,2008-08-01,2,2,0.4471421660455739
3,3,2008-09-01,2,2,0.31635022618981395
3,3,2008-10-01,2,2,0.44245907222200326
3,3,2008-11-01,2,2,0.5299051083018247
3,3,2008-12-01,2,2,0.5299051083018247
3,3,2009-01-01,2,2,0.5615710340011961
3,3,2009-02-01,2,2,0.4728880232785278
3,3,2009-03-01,2,2,0.2986482545908633
3,3,2009-04-01,2,2,0.3497501432257649
3,3,2009-05-01,2,2,0.3017670348001003
3,3,2009-06-01,2,2,0.2669354768506712
3,3,2009-07-01,2,2,0.05527785818964816
3,3,2009-08-01,2,2,0.09150222941993
3,3,2009-09-01,2,2,-0.025935036523400665
3,3,2009-10-01,2,2,-0.16062065327354086
3,3,2009-11-01,2,2,-0.24806668935336235
3,3,2009-12-01,2,2,-0.3548837649988188
3,3,2010-01-01,2,2,-0.19490225939449837
3,3,2010-02-01,2,2,-0.19490225939449837
3,3,2010-03-01,2,2,-0.2755133167033072
3,3,2010-04-01,2,2,-0.5021460493818907
3,3,2010-05-01,2,2,-0.4201353073925238
3,3,2010-06-01,2,2,-0.30421374871094004
3,3,2010-07-01,2,2,-0.20370605950154066
3,3,2010-08-01,2,2,-0.15464442164358966
3,3,2010-09-01,2,2,-0.10803651404399536
3,3,2010-10-01,2,2,-0.10803651404399536
3,3,2010-11-01,2,2,0.1867632475979013
3,3,2010-12-01,2,2,0.27140027962150987
3,3,2011-01-01,2,2,0.20610349240222997
3,3,2011-02-01,2,2,0.16180993868464838
3,3,2011-03-01,1,2,
3,3,2011-04-01,1,2,
3,3,2011-05-01,1,2,
3,3,2011-06-01,2,2,0.6615028683232637
3,3,2011-07-01,2,2,0.706828478690911
3,3,2011-08-01,2,2,0.8244161658842224
3,3,2011-09-01,2,2,0.8875774328048617
3,3,2011-10-01,2,2,1.0450506856484847
3,3,2011-11-01,2,2,1.0909106666894226
3,3,2011-12-01,2,2,0.9635196686149472
3,3,2012-01-01,2,2,0.9971699118380306
3,3,2012-02-01,2,2,0.9480215774331358
3,3,2012-03-01,2,2,0.8351708019475181
3,3,2012-04-01,2,2,0.7714853786507624
3,3,2012-05-01,2,2,0.6390409163862556
3,3,2012-06-01,2,2,0.4954860995626321
3,3,2012-07-01,2,2,0.582029467477648
3,3,2012-08-01,2,2,0.6536159781707191
3,3,2012-09-01,2,2,0.6419844151250369
3,3,2012-10-01,2,2,0.6419844151250369
3,3,2012-11-01,2,2,0.5851534864374929
3,3,2012-12-01,2,2,0.5851534864374929
3,3,2013-01-01,2,2,0.42343631122554765
3,3,2013-02-01,2,2,0.3791654594856232
3,3,2013-03-01,2,2,0.2033526455600842
3,3,2013-04-01,2,2,0.24959392102543831
3,3,2013-05-01,2,2,0.19414438251525323
3,3,2013-06-01,2,2,0.1355634704248294
3,3,2013-07-01,2,2,0.24438820555733476
3,3,2013-08-01,2,2,0.2992252339236707
3,3,2013-09-01,2,2,0.2714727431220479
3,3,2013-10-01,2,2,0.2318765018296406
3,3,2013-11-01,2,2,0.2939101690382394
3,3,2013-12-01,2,2,0.2939101690382394
3,3,2014-01-01,2,2,0.25591635935798995
3,3,2014-02-01,2,2,0.17375538415823433
3,3,2014-03-01,2,2,0.33769036500076466
3,3,2014-04-01,2,2,0.42521159912561557
3,3,2014-05-01,2,2,0.3774919235669556
3,3,2014-06-01,2,2,0.3707199996149614
3,3,2014-07-01,2,2,0.38268672875203663
3,3,2014-08-01,2,2,0.288186236276871
3,3,2014-09-01,2,2,0.05779028581236332
3,3,2014-10-01,2,2,-0.04439540709649693
3,3,2014-11-01,2,2,-0.1978977057687607
3,3,2014-12-01,2,2,-0.1933143736282635
3,3,2015-01-01,2,2,-0.13595519260230637
3,3,2015-02-01,2,2,-0.14227698710546494
3,3,2015-03-01,2,2,-0.16826043307965818
3,3,2015-04-01,2,2,-0.1860615691766669
3,3,2015-05-01,2,2,-0.34425035139807375
3,3,2015-06-01,2,2,-0.2667048531206403
3,3,2015-07-01,2,2,-0.13567773153687174
3,3,2015-08-01,2,2,-0.08802564136618463
3,3,2015-09-01,2,2,-0.09872466085331907
3,3,2015-10-01,2,2,-0.09872466085331907
3,3,2015-11-01,2,2,-0.2744142016705038
3,3,2015-12-01,2,2,-0.48561379422798984
3,3,2016-01-01,2,2,-0.6610466665605297
