date,piezometer_id,groundwater_level_m,cluster_id
2011-04-01,II/1274/1,68.66,1
2011-05-01,II/1274/1,68.7,1
2011-06-01,II/1274/1,68.61,1
2011-07-01,II/1274/1,68.57,1
2011-08-01,II/1274/1,68.53,1
2011-09-01,II/1274/1,68.5,1
2011-10-01,II/1274/1,68.5,1
2011-11-01,II/1274/1,68.43,1
2011-12-01,II/1274/1,68.4,1
2012-01-01,II/1274/1,68.37,1
2012-02-01,II/1274/1,68.28,1
2012-03-01,II/1274/1,68.25,1
2012-04-01,II/1274/1,68.23,1
2012-05-01,II/1274/1,68.18,1
2012-06-01,II/1274/1,68.16,1
2012-07-01,II/1274/1,68.14,1
2012-08-01,II/1274/1,68.14,1
2012-09-01,II/1274/1,68.07,1
2012-10-01,II/1274/1,68.04,1
2012-11-01,II/1274/1,68.01,1
2012-12-01,II/1274/1,68.01,1
2013-01-01,II/1274/1,67.98,1
2013-02-01,II/1274/1,67.98,1
2013-03-01,II/1274/1,68.08,1
2013-04-01,II/1274/1,68.17,1
2013-05-01,II/1274/1,68.18,1
2013-06-01,II/1274/1,68.17,1
2013-07-01,II/1274/1,68.16,1
2013-08-01,II/1274/1,68.13,1
2013-09-01,II/1274/1,68.11,1
2013-10-01,II/1274/1,68.1,1
2013-11-01,II/1274/1,68.06,1
2013-12-01,II/1274/1,68.07,1
2014-01-01,II/1274/1,4.290000000000006,1
2014-02-01,II/1274/1,4.280000000000001,1
2014-03-01,II/1274/1,4.280000000000001,1
2014-04-01,II/1274/1,4.269999999999996,1
2014-05-01,II/1274/1,4.179999999999993,1
2014-06-01,II/1274/1,4.299999999999997,1
2014-07-01,II/1274/1,4.299999999999997,1
2014-08-01,II/1274/1,4.340000000000003,1
2014-09-01,II/1274/1,4.420000000000002,1
2014-10-01,II/1274/1,67.94870967741936,1
2014-11-01,II/1274/1,67.92099999999999,1
2014-12-01,II/1274/1,67.90774193548387,1
2015-01-01,II/1274/1,67.93677419354839,1
