date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,sgi3_cluster_1,sgi3_cluster_2,sgi3_cluster_3,sgi6_cluster_1,sgi6_cluster_2,sgi6_cluster_3,sgi12_cluster_1,sgi12_cluster_2,sgi12_cluster_3
1992-12-01,1.538119795070954,-0.4602482322700697,0.261133088078953,0.2983684748416639,-0.08501359807043202,1.26363677048679,-2.064274208085003,-1.109092305329764,-0.9194284028470365,-1.430781504624092,1.066728229332722,-1.834522929416365,-1.017925498593856,-1.07497169151057,-1.633662992806904,,-0.6603463897134715,0.246618126531581,,-1.064056945002395,0.3713115828031225,,-0.8113236693579624,0.654303816721371
1993-01-01,1.224884139396732,0.02290578258069821,0.78393996012267,0.8346545129850541,0.3770901594821499,1.233165858483506,-0.9846016049265907,-0.1428147016600035,-0.2543320374805771,-0.3810514824744101,1.131824555805875,-1.463209442033733,-0.6274145670983126,-0.7725716074690894,-1.244110597671293,,-0.6991387867838428,0.2310198032271123,,-0.9554368432820382,0.3457103904099498,,-0.8262819265163415,0.5906514491623918
1993-02-01,0.9854896071448899,-0.6109132995313238,0.3867256358214711,0.8380599062127336,-0.04974485892126414,2.024045818989009,-1.128379647354222,0.06390121878026875,0.05678833412427152,-0.4545582199266835,1.08391774710383,-1.624261694288302,-0.6206331158394819,-0.6556808741255057,-1.365023789287699,,-0.5890600800724898,0.2544172881837655,,-0.9159656266714122,0.3115754672189801,,-0.8071469972735269,0.5224524839207114
1993-03-01,2.034340397996982,-0.1081581660727074,0.3482131870402897,0.6638859684245764,0.03223642299830172,2.288521954943417,-0.5222197826002766,0.3424868744910445,0.5732273218356384,-0.1259548837620927,1.318121211097413,-2.042652580291505,-0.9566376050257602,-0.7778800290736871,-1.776234568123504,,-0.3224538027922473,0.2622164498360164,,-0.5423350337726895,0.2859742748258073,,-0.7655536114779271,0.4678933117272508
1993-04-01,1.77052591148451,-1.246580108695359,-0.5363552157261045,0.1167944702213007,-0.9655558072337997,1.794310365435524,-0.7192116311131376,0.1947725334577738,0.6361097691699312,-0.3011357928288715,1.412683452592243,-1.997556353272636,-1.025503225760214,-0.7108425508375346,-1.720907515835661,,-0.2041164236089084,0.1998231566182081,,-0.5023777747233289,0.2433056208371498,,-0.8037344181757496,0.4065142430097384
1993-05-01,1.298686483532782,0.2231825126884159,-0.428473336244545,-0.06281145421339461,0.2519158586581176,1.362846220845334,-0.2326642472188802,-0.09118422000719527,0.3948459358270345,0.1544912266912846,1.310299497540122,-1.819157805130448,-1.021366262482709,-0.790175276097573,-1.102492866730382,,-0.1379549012819421,0.1062332167915288,,-0.4078674435944038,0.2049038322473544,,-0.8363228736823372,0.3519550708162779
1993-06-01,0.59321451353239,0.3123367562638153,0.1960015943037731,0.1468901786021855,1.167925951357773,1.282768310271368,0.1357408496993306,0.3121439158982323,0.3819475776536728,0.96346407636465,1.448712598932004,-1.484127010513646,-0.6727235963417577,-0.5014859181230559,-0.3964583067329766,,-0.2337314825883793,0.01264327696484948,,-0.3157945945929189,0.1579683128597983,,-0.8124487380227413,0.2837561055745587
1993-07-01,0.3086761520717787,0.5582815392736787,0.6976689845862238,0.4007736431508573,1.307652594145307,1.156704176838954,0.09126718034469586,0.3842939865808726,0.352067768915765,0.9969790205694758,1.389237195839405,-0.5838171549189758,0.1008319150891914,0.0008395051132235595,0.4361628515648562,,-0.1875990786649109,-0.08094666286186307,,-0.2276173550351713,0.0726310048824832,,-0.6984453971829173,0.2246503356983969
1993-08-01,0.237225292143568,0.4460980920012578,1.263514174676835,1.076925527014934,1.046900560657029,0.8671192076042882,0.4259407829881239,0.9162427282893932,0.8276988638966115,0.9386939034352674,1.47459770200871,-0.2456537933410066,0.7407407849772241,0.6377873769938218,0.5446177007252903,,-0.08739205828008212,-0.1511391177318559,,-0.1365238608448353,-0.01697316849369403,,-0.6266214315498096,0.1587246692980284
1993-09-01,-0.1094747432586508,0.8899138516339089,1.49897348667424,1.400353589019283,1.100576475445441,0.287984319126843,0.771016063237493,1.247374482810389,1.158772292412592,1.340234846896132,1.082904892810927,0.4432800296488935,1.265242488982453,1.196835646084482,1.112610041669557,,0.04208284696638104,-0.1979340876452288,,-0.114129558993553,-0.09377674567328491,,-0.3959193536017047,0.1041654971046453
