river_name,x_coord_2180,y_coord_2180
Noteć,407963.2623,584830.1689
Noteć,407952.4037,584840.9127
Noteć,407949.9556,584846.956
Noteć,407951.867,584858.1333
Noteć,407962.5295,584884.0641
Noteć,407965.8306,584897.634
Noteć,407967.0283,584915.6321
Noteć,407964.284,584933.5667
Noteć,407960.5883,584942.7556
Noteć,407953.6949,584953.8284
Noteć,407945.2371,584963.8936
Noteć,407936.291,584971.6885
Noteć,407916.7835,584982.1102
Noteć,407891.0293,584990.1991
Noteć,407865.3484,585001.3207
Noteć,407847.4807,585012.3366
Noteć,407830.5864,585026.4304
Noteć,407819.4267,585039.1969
Noteć,407811.1484,585052.9263
Noteć,407802.472,585074.2185
Noteć,407796.2168,585097.3575
Noteć,407778.7518,585172.8831
Noteć,407766.1343,585227.4462
Noteć,407765.5947,585229.7799
Noteć,407757.8737,585253.5696
Noteć,407750.3349,585267.6357
Noteć,407745.6439,585272.7919
Noteć,407744.0805,585274.015
Noteć,407739.2405,585277.8013
Noteć,407721.3997,585286.7508
Noteć,407702.3433,585292.8779
Noteć,407663.1966,585301.0562
Noteć,407640.9635,585307.2407
Noteć,407625.42,585313.8467
Noteć,407613.1392,585322.6154
Noteć,407600.1508,585336.5261
Noteć,407591.5658,585350.092
Noteć,407585.7616,585365.92
Noteć,407574.2188,585406.4118
Noteć,407570.1477,585416.6076
Noteć,407564.9168,585426.3526
Noteć,407558.0959,585436.1784
Noteć,407549.5309,585445.9757
Noteć,407526.155,585466.5647
Noteć,407515.8573,585472.466
Noteć,407503.3395,585475.8351
Noteć,407483.3933,585478.2173
Noteć,407440.5268,585481.3017
Noteć,407412.8375,585485.4428
Noteć,407392.864,585491.9202
Noteć,407375.2197,585501.2609
Noteć,407360.0008,585514.2045
Noteć,407356.9331,585517.3089
Noteć,407312.2392,585562.5377
Noteć,407277.9651,585588.4883
Noteć,407267.6207,585597.861
Noteć,407265.0225,585601.3234
Noteć,407255.6202,585613.8528
Noteć,407222.376,585666.1156
Noteć,407211.5125,585680.5291
Noteć,407202.1842,585690.8711
Noteć,407195.1739,585696.519
Noteć,407184.123,585703.4366
Noteć,407130.7487,585732.8604
Noteć,410267.2968,583504.5889
Noteć,410244.4823,583541.2519
Noteć,410179.819,583628.8706
Noteć,410123.9901,583700.6475
Noteć,410083.4403,583747.4364
Noteć,410054.6335,583776.5826
Noteć,410028.8882,583800.3131
Noteć,410004.3297,583820.7242
Noteć,409994.2932,583825.4052
Noteć,409989.6672,583825.9579
Noteć,409988.1099,583826.1439
Noteć,409983.3425,583824.6972
Noteć,409976.921,583817.4578
Noteć,409960.3066,583794.5442
Noteć,409953.793,583788.0913
Noteć,409947.9778,583784.0991
Noteć,409939.4059,583781.4115
Noteć,409931.0419,583781.0918
Noteć,409925.5959,583782.6062
Noteć,409920.8451,583786.5248
Noteć,409916.2466,583794.4667
Noteć,409916.2713,583804.6073
Noteć,409919.6953,583813.9482
Noteć,409935.4393,583843.1779
Noteć,409937.2254,583853.9706
Noteć,409936.5469,583864.0667
Noteć,409927.188,583888.1291
Noteć,409904.9612,583931.9781
Noteć,409888.7661,583959.4912
Noteć,409880.3755,583968.4375
Noteć,409873.2514,583971.4236
Noteć,409862.201,583973.0709
Noteć,409851.1406,583972.8195
Noteć,409841.1811,583970.6966
Noteć,409835.6686,583968.2577
Noteć,409829.2282,583963.7409
Noteć,409807.0152,583943.3544
Noteć,409794.7794,583934.8583
Noteć,409779.4211,583927.4507
Noteć,409706.9219,583901.663
Noteć,409615.3738,583872.8569
Noteć,409604.4667,583870.1826
Noteć,409588.25,583866.2064
Noteć,409572.2315,583864.8307
Noteć,409556.2335,583866.5312
Noteć,409545.292,583871.1657
Noteć,409518.0651,583894.7194
Noteć,409502.1687,583908.4713
Noteć,409467.9811,583936.4008
Noteć,409463.4419,583939.3413
Noteć,415983.5972,579960.9071
Noteć,415955.3893,579999.4055
Noteć,415921.9564,580049.1583
Noteć,415857.1037,580152.3459
Noteć,415814.2535,580210.1314
Noteć,415799.1145,580232.4425
Noteć,415786.6677,580252.9716
Noteć,415775.7872,580273.1799
Noteć,415743.3643,580349.6169
Noteć,415729.3757,580379.3789
Noteć,415721.2707,580391.0082
Noteć,415711.986,580398.3369
Noteć,415702.86,580402.6653
Noteć,415692.2086,580405.7559
Noteć,415646.5089,580410.8619
Noteć,415628.0498,580415.4603
Noteć,415612.2414,580423.8611
Noteć,415575.4297,580449.8072
Noteć,415568.2865,580453.6364
Noteć,415562.6368,580455.4238
Noteć,415549.7488,580456.4286
Noteć,415479.7411,580455.22
Noteć,415415.8778,580458.2881
Noteć,415399.9796,580456.421
Noteć,415376.2994,580445.8507
Noteć,415355.7252,580441.9599
Noteć,415276.8862,580438.0924
Noteć,415199.5085,580428.9848
Noteć,415183.5255,580429.0433
Noteć,415144.5891,580431.416
Noteć,415106.3597,580438.8706
Noteć,415066.3687,580451.5828
Noteć,415046.1513,580460.1482
Noteć,415007.7944,580479.5293
Noteć,414848.608,580549.4673
Noteć,414823.4037,580561.4947
Noteć,414803.0431,580574.3604
Noteć,414794.8021,580581.5198
Noteć,414788.0424,580588.9613
Noteć,414781.5926,580597.9848
Noteć,414775.9065,580608.4932
Noteć,414771.3301,580619.7363
Noteć,414768.8383,580629.4502
Noteć,414766.9874,580651.199
Noteć,414766.2762,580702.2938
Noteć,414763.8484,580721.229
Noteć,414760.5226,580729.4798
Noteć,414755.3812,580738.2241
Noteć,414750.3584,580744.4862
Noteć,414743.0655,580751.2182
Noteć,414732.2737,580758.7261
Noteć,414719.7361,580764.7873
Noteć,414706.4582,580769.1736
Noteć,414676.3908,580777.0522
Noteć,414646.0803,580783.4194
Noteć,414519.9875,580797.4837
Noteć,414498.3939,580801.5957
Noteć,414479.1207,580806.8479
Noteć,414462.4049,580813.5406
Noteć,414443.0713,580823.9713
Noteć,414424.3966,580835.5854
Noteć,414401.8822,580852.3391
Noteć,414392.3981,580857.6775
Noteć,414367.5683,580865.5317
Noteć,414351.2099,580867.2975
Noteć,414344.8055,580869.2059
Noteć,414337.3564,580875.6471
Noteć,414332.0892,580884.6209
Noteć,414328.0156,580898.8389
Noteć,414321.6397,580934.4481
Noteć,414315.8533,580957.8234
Noteć,414307.768,580975.2102
Noteć,414299.1674,580986.1935
Noteć,414291.4864,580990.4821
Noteć,414280.198,580992.0678
Noteć,414270.4935,580990.6488
Noteć,414245.2127,580983.7793
Noteć,414236.2428,580982.9422
Noteć,414228.1436,580983.3942
Noteć,414217.3563,580985.9446
Noteć,414209.4579,580989.0552
Noteć,414204.8658,580992.7711
Noteć,414201.4742,580998.6539
Noteć,414187.8081,581027.114
Noteć,414160.943,581092.2616
Noteć,414144.8387,581127.8782
Noteć,414132.6426,581148.4506
Noteć,414118.2367,581165.2422
Noteć,414108.8897,581172.6164
Noteć,414097.2934,581178.9987
Noteć,414086.0543,581182.8826
Noteć,414076.9377,581183.8092
Noteć,414068.8015,581182.8312
Noteć,414061.5131,581180.0856
Noteć,414039.8708,581165.3726
Noteć,414027.9988,581159.399
Noteć,414024.185,581158.6365
Noteć,414017.2388,581159.1361
Noteć,414007.3992,581162.413
Noteć,414000.8165,581168.3313
Noteć,413986.1176,581184.3738
Noteć,413942.6454,581236.9486
Noteć,413924.7558,581257.1954
Noteć,413906.813,581274.5646
Noteć,413877.2728,581300.0093
Noteć,413753.4933,581401.336
Noteć,413741.7953,581413.4662
Noteć,413737.7394,581420.5066
Noteć,413735.3164,581427.0645
Noteć,413728.5595,581465.4696
Noteć,413725.8774,581474.1023
Noteć,413722.684,581480.419
Noteć,413711.524,581493.0245
Noteć,413659.4554,581542.8863
Noteć,413649.5897,581554.1347
Noteć,413643.1031,581564.3273
Noteć,413637.177,581581.192
Noteć,413624.8407,581626.5847
Noteć,413601.3631,581693.5323
Noteć,413589.2886,581720.9435
Noteć,413572.5773,581752.8171
Noteć,413562.0813,581769.8883
Noteć,413551.5862,581783.1762
Noteć,413533.2951,581800.2563
Noteć,413519.1887,581811.5699
Noteć,413510.0218,581817.668
Noteć,413493.6701,581824.8735
Noteć,413446.2207,581840.8425
Noteć,413435.7825,581846.6067
Noteć,413425.6856,581855.0345
Noteć,413418.2347,581863.0473
Noteć,413412.006,581872.1108
Noteć,413361.4184,581960.701
Noteć,413344.3438,581987.709
Noteć,413336.4592,581996.7939
Noteć,413326.2624,582006.3199
Noteć,413275.1974,582049.6477
Noteć,413262.8545,582061.5269
Noteć,413256.2991,582071.4214
Noteć,413254.5651,582081.406
Noteć,413255.7015,582086.2712
Noteć,413258.1532,582090.9607
Noteć,413260.85,582093.809
Noteć,413265.0507,582096.0491
Noteć,413301.1277,582105.9296
Noteć,413315.692,582112.5323
Noteć,413324.2741,582118.1357
Noteć,413330.1259,582123.4471
Noteć,413334.1248,582129.0301
Noteć,413336.9509,582135.8001
Noteć,413338.3077,582145.6998
Noteć,413336.0732,582154.2156
Noteć,413326.4073,582171.0131
Noteć,413316.8644,582182.6956
Noteć,413301.174,582194.9304
Noteć,413279.7007,582207.8774
Noteć,413264.2064,582214.9982
Noteć,413249.8549,582219.1705
Noteć,413237.8897,582220.5782
Noteć,413225.878,582220.2782
Noteć,413175.4735,582212.4154
Noteć,413163.5401,582213.4391
Noteć,413153.7278,582215.781
Noteć,413110.8592,582239.1306
Noteć,413070.2366,582263.002
Noteć,412989.37,582311.1153
Noteć,412983.0382,582317.1398
Noteć,412979.5782,582325.7062
Noteć,412979.4024,582334.6274
Noteć,412982.2212,582343.3359
Noteć,413018.6571,582399.5794
Noteć,413030.2911,582421.5556
Noteć,413035.32,582435.7656
Noteć,413040.0267,582454.2035
Noteć,413041.3907,582463.108
Noteć,413041.6449,582473.1993
Noteć,413038.7135,582492.9201
Noteć,413032.4766,582513.0449
Noteć,413019.5587,582541.2226
Noteć,413004.1308,582568.0653
Noteć,412996.6655,582577.5466
Noteć,412988.0869,582585.9677
Noteć,412946.2346,582615.303
Noteć,412941.0546,582620.1434
Noteć,412938.2723,582625.2203
Noteć,412937.1938,582631.4929
Noteć,412938.7445,582637.2395
Noteć,412948.4108,582654.4368
Noteć,412966.9754,582683.1885
Noteć,412977.1926,582700.4235
Noteć,412982.0219,582711.5169
Noteć,412984.8692,582724.1276
Noteć,412984.4068,582735.2675
Noteć,412979.2503,582749.2425
Noteć,412968.0084,582772.6658
Noteć,412947.8888,582810.8542
Noteć,412938.5113,582824.9143
Noteć,412931.9433,582831.174
Noteć,412923.3566,582836.3747
Noteć,412900.9889,582841.6255
Noteć,412887.8548,582846.7904
Noteć,412879.3538,582851.9892
Noteć,412849.8043,582877.2103
Noteć,412784.6108,582936.364
Noteć,412673.0065,583034.8777
Noteć,412634.5147,583066.6848
Noteć,412546.0869,583135.2789
Noteć,412505.9093,583168.1768
Noteć,412293.8258,583358.157
Noteć,412264.5714,583384.0986
Noteć,412257.3202,583389.4656
Noteć,412248.1513,583392.9048
Noteć,412235.0339,583393.0512
Noteć,412226.1879,583391.2096
Noteć,412216.8006,583387.6493
Noteć,412142.1848,583351.4684
Noteć,412113.7861,583338.9883
Noteć,412088.7209,583331.3388
Noteć,412079.7496,583330.114
Noteć,412073.0349,583330.4996
Noteć,412065.5677,583333.3251
Noteć,412056.3183,583339.7997
Noteć,412025.5311,583371.1872
Noteć,411985.4943,583404.2944
Noteć,411952.5581,583428.6525
Noteć,411918.0048,583450.8399
Noteć,411899.3252,583460.3381
Noteć,411889.5611,583462.2806
Noteć,411881.5302,583461.4126
Noteć,411874.6137,583458.9995
Noteć,411871.503,583456.5251
Noteć,411868.765,583451.4619
Noteć,411863.674,583434.7982
Noteć,411860.115,583427.911
Noteć,411853.4134,583423.2385
Noteć,411844.6969,583421.1082
Noteć,411819.5184,583423.1708
Noteć,411804.7396,583426.1573
Noteć,411796.0383,583430.4571
Noteć,411781.8504,583443.4642
Noteć,411776.1353,583447.3495
Noteć,411767.4951,583450.1111
Noteć,411754.1115,583451.643
Noteć,411749.2744,583450.7726
Noteć,411745.5054,583448.0755
Noteć,411732.4971,583431.2174
Noteć,411724.2445,583423.7392
Noteć,411717.2616,583420.0553
Noteć,411706.4912,583417.8713
Noteć,411692.4259,583417.7578
Noteć,411655.6002,583421.4105
Noteć,411635.6403,583421.9013
Noteć,411537.7515,583421.4855
Noteć,411408.8764,583419.26
Noteć,411320.9465,583416.8523
Noteć,411255.1403,583413.712
Noteć,411237.8375,583408.7171
Noteć,411198.4873,583391.4535
Noteć,411178.8877,583383.9314
Noteć,411161.7534,583378.4202
Noteć,411145.2405,583374.4952
Noteć,411130.3788,583372.2492
Noteć,411116.4367,583371.4532
Noteć,411044.4891,583371.8283
Noteć,411011.5117,583370.5096
Noteć,410982.1957,583364.6075
Noteć,410920.3086,583348.2821
Noteć,410900.6558,583344.7748
Noteć,410880.7511,583342.8256
Noteć,410709.0115,583336.0566
Noteć,410687.0919,583336.5589
Noteć,410659.3004,583340.0456
Noteć,410628.8524,583346.1115
Noteć,410609.7946,583352.0763
Noteć,410592.7592,583360.2423
Noteć,410535.7472,583391.6403
Noteć,410523.6008,583396.0399
Noteć,410495.3532,583402.704
Noteć,410481.1119,583407.3277
Noteć,410464.6632,583414.647
Noteć,410422.8225,583438.4098
Noteć,419894.1229,578645.1543
Noteć,419863.1907,578621.6236
Noteć,419846.001,578611.9615
Noteć,419842.9861,578611.2079
Noteć,419834.2381,578609.0212
Noteć,419818.2333,578607.4375
Noteć,419792.1639,578608.7744
Noteć,419780.8818,578612.4504
Noteć,419770.0705,578618.1258
Noteć,419751.8137,578633.5505
Noteć,419738.2805,578653.4765
Noteć,419725.2188,578683.8396
Noteć,419723.2538,578688.4074
Noteć,419712.4216,578707.7363
Noteć,419702.3889,578719.9412
Noteć,419690.1756,578727.0919
Noteć,419674.6409,578730.4721
Noteć,419620.714,578728.2847
Noteć,419482.9796,578734.4932
Noteć,419443.0407,578735.823
Noteć,419417.037,578734.5214
Noteć,419403.4318,578731.7535
Noteć,419373.0758,578721.4609
Noteć,419349.7508,578715.4814
Noteć,419332.0119,578712.5227
Noteć,419318.1406,578712.4968
Noteć,419298.4479,578716.6003
Noteć,419275.8226,578724.5346
Noteć,419250.4463,578736.3526
Noteć,419169.073,578779.075
Noteć,419144.6792,578788.111
Noteć,419117.5764,578795.0257
Noteć,419075.784,578798.775
Noteć,418963.8949,578796.4313
Noteć,418905.6154,578801.94
Noteć,418880.3596,578804.3272
Noteć,418838.3149,578806.5735
Noteć,418818.7805,578803.702
Noteć,418794.4575,578794.1148
Noteć,418721.1839,578756.0428
Noteć,418698.7097,578744.3656
Noteć,418672.1542,578731.8854
Noteć,418649.7843,578721.3724
Noteć,418616.4175,578708.2313
Noteć,418598.8179,578704.0422
Noteć,418580.8704,578702.4693
Noteć,418529.0658,578706.3903
Noteć,418489.5039,578712.3214
Noteć,418458.3727,578719.5081
Noteć,418384.5071,578744.3507
Noteć,418277.6459,578777.5418
Noteć,418245.4184,578789.1062
Noteć,418225.358,578798.2615
Noteć,418212.1945,578806.7834
Noteć,418199.5554,578819.5857
Noteć,418179.4362,578849.6215
Noteć,418178.3102,578851.3025
Noteć,418172.8616,578861.6231
Noteć,418113.8983,578973.3101
Noteć,418094.2643,579012.6122
Noteć,418076.4007,579052.7519
Noteć,418060.1428,579089.2836
Noteć,418032.9972,579138.174
Noteć,418027.7202,579155.6023
Noteć,418026.5476,579171.4939
Noteć,418043.1491,579264.0656
Noteć,418043.8217,579283.9519
Noteć,418041.2718,579301.9359
Noteć,418030.8328,579327.7532
Noteć,418018.7081,579346.6512
Noteć,418013.5283,579354.7246
Noteć,417992.6169,579376.3096
Noteć,417968.3357,579393.9277
Noteć,417947.048,579405.0809
Noteć,417928.1248,579411.2799
Noteć,417902.1797,579413.5857
Noteć,417874.2459,579411.1062
Noteć,417862.3618,579411.4967
Noteć,417844.6982,579415.3701
Noteć,417828.0567,579422.1648
Noteć,417810.0662,579434.7748
Noteć,417789.0768,579453.3423
Noteć,417770.2414,579473.752
Noteć,417713.0343,579535.7404
Noteć,417700.5609,579545.2927
Noteć,417683.6697,579551.817
Noteć,417658.2158,579557.4637
Noteć,417634.3386,579560.104
Noteć,417558.4543,579558.1514
Noteć,417502.559,579560.5957
Noteć,417382.6045,579581.7986
Noteć,417344.7716,579584.8866
Noteć,417256.8519,579586.6845
Noteć,417237.0587,579589.1537
Noteć,417219.7659,579594.2109
Noteć,417205.1553,579600.9032
Noteć,417194.3567,579609.5847
Noteć,417189.9283,579615.1164
Noteć,417115.6158,579707.9449
Noteć,417102.7522,579720.58
Noteć,417090.2274,579726.377
Noteć,417028.2582,579730.7843
Noteć,417006.566,579733.92
Noteć,416969.9521,579744.0974
Noteć,416918.5383,579766.2673
Noteć,416897.7158,579773.0822
Noteć,416868.1032,579778.0095
Noteć,416804.4089,579783.7208
Noteć,416774.9217,579789.1644
Noteć,416756.1415,579795.8659
Noteć,416721.3639,579815.596
Noteć,416702.195,579821.1387
Noteć,416670.5628,579826.0608
Noteć,416584.7298,579828.7235
Noteć,416565.0546,579832.2544
Noteć,416556.1024,579835.0594
Noteć,416540.2413,579840.0291
Noteć,416526.4617,579842.3498
Noteć,416510.4825,579842.2721
Noteć,416505.2513,579841.2809
Noteć,416492.7787,579838.9175
Noteć,416421.5215,579812.6889
Noteć,416375.4158,579799.2775
Noteć,416349.7132,579795.8902
Noteć,416323.829,579797.9731
Noteć,416312.4077,579802.0047
Noteć,416303.8941,579807.0323
Noteć,416287.5203,579821.876
Noteć,416278.5607,579832.5853
Noteć,416268.1389,579858.5246
Noteć,416254.5654,579914.8554
Noteć,416247.2545,579933.465
Noteć,416242.0805,579942.0368
Noteć,416235.1776,579949.2002
Noteć,416224.4996,579954.7556
Noteć,416214.884,579957.498
Noteć,416203.5791,579958.3523
Noteć,416190.3377,579956.421
Noteć,416179.8447,579951.8875
Noteć,416165.3832,579943.0177
Noteć,416143.2777,579923.4818
Noteć,416114.6571,579901.7044
Noteć,416090.3409,579885.6164
Noteć,416083.9501,579883.0867
Noteć,416076.0422,579882.1888
Noteć,416063.0487,579883.9546
Noteć,416048.4853,579888.3521
Noteć,416039.8821,579893.1446
Noteć,416030.9892,579901.0596
Noteć,415996.136,579943.794
Noteć,415983.5972,579960.9071
Noteć,424691.9596,575972.7226
Noteć,424661.681,575985.7473
Noteć,424627.2712,576006.1961
Noteć,424604.2994,576022.46
Noteć,424586.1306,576037.8868
Noteć,424573.8909,576051.025
Noteć,424562.0805,576067.4572
Noteć,424550.7559,576088.5936
Noteć,424543.2537,576108.437
Noteć,424541.6134,576112.7754
Noteć,424522.519,576180.3031
Noteć,424512.2504,576223.0544
Noteć,424503.6298,576268.2284
Noteć,424499.0781,576301.8803
Noteć,424497.7656,576323.7795
Noteć,424497.2109,576381.7812
Noteć,424493.9573,576417.6867
Noteć,424490.6879,576443.6257
Noteć,424486.6884,576465.237
Noteć,424481.6099,576484.3854
Noteć,424474.6282,576503.0108
Noteć,424465.9815,576521.1442
Noteć,424451.0853,576547.3943
Noteć,424429.7625,576581.136
Noteć,424406.1752,576615.8935
Noteć,424378.1186,576654.8415
Noteć,424361.1137,576676.9857
Noteć,424333.5088,576705.948
Noteć,424316.6231,576725.6885
Noteć,424297.7022,576748.9742
Noteć,424282.1601,576769.7603
Noteć,424274.4955,576781.428
Noteć,424256.6744,576812.7393
Noteć,424248.0208,576826.146
Noteć,424237.1061,576840.4107
Noteć,424210.1808,576872.6819
Noteć,424198.3097,576888.7035
Noteć,424190.0177,576902.3574
Noteć,424172.7609,576934.0397
Noteć,424162.8944,576949.0002
Noteć,424143.2235,576974.1245
Noteć,424118.6209,577003.0912
Noteć,424070.2913,577056.5642
Noteć,424069.503,577057.385
Noteć,424049.404,577078.3103
Noteć,424031.7089,577094.367
Noteć,424015.7064,577106.0796
Noteć,424000.0842,577114.0979
Noteć,423997.7144,577115.3142
Noteć,423976.8765,577122.4409
Noteć,423951.3156,577126.9597
Noteć,423925.4127,577128.1459
Noteć,423919.2237,577128.4294
Noteć,423911.2522,577127.4032
Noteć,423891.3646,577122.4345
Noteć,423883.6141,577121.9475
Noteć,423870.2352,577124.7092
Noteć,423856.8165,577129.3441
Noteć,423840.3625,577137.575
Noteć,423825.769,577147.9378
Noteć,423808.042,577163.8506
Noteć,423785.6222,577186.8904
Noteć,423767.2998,577205.5362
Noteć,423752.4852,577218.9008
Noteć,423738.0672,577229.6539
Noteć,423720.8808,577240.081
Noteć,423699.34,577250.4447
Noteć,423673.108,577258.3778
Noteć,423639.5937,577268.5131
Noteć,423630.3875,577272.3271
Noteć,423623.7376,577276.3914
Noteć,423613.7152,577285.7433
Noteć,423595.9889,577307.8257
Noteć,423587.7402,577316.5613
Noteć,423580.0144,577322.8763
Noteć,423558.6695,577337.9397
Noteć,423549.758,577345.8138
Noteć,423542.1785,577354.9947
Noteć,423523.8555,577381.3614
Noteć,423514.3705,577391.6073
Noteć,423503.9708,577401.0424
Noteć,423494.177,577408.4329
Noteć,423486.443,577414.269
Noteć,423464.3067,577427.9432
Noteć,423448.3292,577436.2535
Noteć,423407.8423,577454.2991
Noteć,423397.3572,577459.9304
Noteć,423387.4827,577466.3794
Noteć,423374.4706,577478.391
Noteć,423351.6723,577506.6873
Noteć,423342.0484,577516.8497
Noteć,423281.2589,577566.0264
Noteć,423266.5103,577579.4542
Noteć,423258.7553,577588.3873
Noteć,423253.1882,577596.5383
Noteć,423233.6715,577633.9355
Noteć,423224.1532,577649.1877
Noteć,423182.9957,577708.1957
Noteć,423168.2524,577727.6212
Noteć,423163.1927,577736.1152
Noteć,423160.9651,577741.4985
Noteć,423159.1044,577749.0565
Noteć,423156.6814,577785.2645
Noteć,423150.1666,577816.6356
Noteć,423141.6023,577841.0712
Noteć,423124.4122,577877.1682
Noteć,423103.1366,577919.3749
Noteć,423095.0789,577935.3598
Noteć,423093.82,577937.8573
Noteć,423077.9339,577972.7965
Noteć,423071.9809,577983.002
Noteć,423065.9544,577990.6437
Noteć,423064.0043,577992.1296
Noteć,423054.6882,577999.2282
Noteć,423041.8027,578005.3245
Noteć,423021.0177,578012.0746
Noteć,422982.5675,578022.4172
Noteć,422959.1215,578028.7239
Noteć,422937.9745,578036.5496
Noteć,422925.8782,578043.6619
Noteć,422920.9764,578048.6613
Noteć,422920.5399,578049.1065
Noteć,422915.347,578057.2155
Noteć,422901.2931,578090.9916
Noteć,422895.9029,578101.3258
Noteć,422877.8494,578135.9383
Noteć,422865.5128,578153.7447
Noteć,422860.2801,578159.3973
Noteć,422854.1612,578164.3065
Noteć,422847.2368,578168.4691
Noteć,422837.8376,578172.7427
Noteć,422826.1273,578176.711
Noteć,422814.592,578179.5489
Noteć,422802.7883,578180.9484
Noteć,422772.5601,578181.92
Noteć,422740.4888,578184.2789
Noteć,422718.8839,578187.792
Noteć,422698.3319,578195.1214
Noteć,422678.1529,578204.1399
Noteć,422650.7521,578216.3861
Noteć,422605.1139,578231.6054
Noteć,422593.0911,578236.3405
Noteć,422586.6323,578238.8842
Noteć,422579.6761,578242.6234
Noteć,422573.2666,578247.3837
Noteć,422519.9273,578293.3866
Noteć,422501.9146,578305.3583
Noteć,422488.8118,578310.015
Noteć,422464.888,578314.4353
Noteć,422457.1957,578315.1388
Noteć,422454.8189,578315.3561
Noteć,422432.2613,578315.7962
Noteć,422422.4687,578316.9756
Noteć,422415.1187,578319.0883
Noteć,422406.6157,578323.6199
Noteć,422395.7611,578332.6824
Noteć,422380.7989,578349.5368
Noteć,422367.4778,578366.9649
Noteć,422348.1545,578395.0571
Noteć,422331.9829,578417.948
Noteć,422318.2192,578434.9561
Noteć,422304.9704,578448.4222
Noteć,422302.824,578450.6038
Noteć,422285.9491,578464.8755
Noteć,422268.1347,578477.8524
Noteć,422249.6745,578489.7185
Noteć,422229.8913,578501.1497
Noteć,422169.9144,578535.806
Noteć,422153.3797,578546.8353
Noteć,422145.9123,578552.6105
Noteć,422142.4028,578555.3247
Noteć,422140.8067,578556.8782
Noteć,422128.1133,578569.2329
Noteć,422116.5519,578582.2587
Noteć,422102.7533,578597.8052
Noteć,422080.5428,578621.1483
Noteć,422067.1228,578638.361
Noteć,422060.3916,578650.6378
Noteć,422055.201,578663.9415
Noteć,422052.4413,578675.6766
Noteć,422051.4857,578687.4065
Noteć,422052.7021,578709.3181
Noteć,422057.5803,578741.2267
Noteć,422070.0472,578793.8718
Noteć,422073.216,578815.5464
Noteć,422072.8481,578828.0161
Noteć,422070.7205,578837.7876
Noteć,422067.3417,578844.4784
Noteć,422061.5284,578849.9353
Noteć,422059.3196,578851.3231
Noteć,422037.2295,578865.2024
Noteć,422030.33,578868.9759
Noteć,422026.5832,578871.0252
Noteć,422015.5341,578875.3769
Noteć,422002.0047,578878.0773
Noteć,421985.9174,578879.1055
Noteć,421968.5571,578878.4772
Noteć,421963.7972,578878.3049
Noteć,421922.3127,578870.975
Noteć,421908.5088,578869.4094
Noteć,421896.5685,578869.609
Noteć,421884.5677,578871.3976
Noteć,421873.7755,578874.3565
Noteć,421872.9211,578874.5908
Noteć,421861.8866,578879.0625
Noteć,421819.2929,578901.5232
Noteć,421810.0064,578904.8453
Noteć,421798.2499,578907.2359
Noteć,421786.1314,578908.1676
Noteć,421772.1129,578907.9457
Noteć,421726.6941,578900.6564
Noteć,421696.6705,578899.1487
Noteć,421674.635,578899.5233
Noteć,421652.9576,578902.1742
Noteć,421643.6365,578904.4866
Noteć,421627.7468,578908.4286
Noteć,421587.6798,578921.2894
Noteć,421527.6186,578943.3238
Noteć,421493.0291,578953.3748
Noteć,421461.634,578959.9217
Noteć,421433.9189,578961.928
Noteć,421405.9359,578960.8701
Noteć,421378.7335,578958.2774
Noteć,421360.0279,578956.4945
Noteć,421338.0825,578953.7541
Noteć,421322.4078,578950.5984
Noteć,421309.1142,578946.555
Noteć,421294.2904,578940.7843
Noteć,421257.0892,578923.5175
Noteć,421245.2314,578918.0138
Noteć,421219.169,578907.1049
Noteć,421205.7224,578903.3226
Noteć,421193.9092,578903.2126
Noteć,421185.81,578904.8497
Noteć,421180.0341,578906.9813
Noteć,421166.7442,578915.5477
Noteć,421149.5905,578929.1048
Noteć,421108.3513,578964.34
Noteć,421073.8282,578991.402
Noteć,421065.5288,578997.9077
Noteć,421047.6457,579010.8909
Noteć,421034.2241,579019.352
Noteć,421022.0885,579025.7833
Noteć,421013.023,579029.6117
Noteć,421001.5591,579033.2087
Noteć,420977.5298,579037.5164
Noteć,420951.4754,579038.5828
Noteć,420929.7792,579036.4614
Noteć,420886.2754,579028.4079
Noteć,420866.4192,579025.9207
Noteć,420840.4636,579025.1507
Noteć,420774.3207,579026.3555
Noteć,420756.4181,579025.5466
Noteć,420738.6454,579023.5395
Noteć,420699.2702,579017.046
Noteć,420656.1593,579007.8366
Noteć,420605.7483,578994.7651
Noteć,420567.6231,578983.074
Noteć,420534.2026,578969.5415
Noteć,420496.3277,578951.3405
Noteć,420484.3565,578944.1358
Noteć,420454.9891,578923.0641
Noteć,420446.2906,578918.4715
Noteć,420438.711,578916.1352
Noteć,420398.5801,578911.4438
Noteć,420378.6512,578911.5389
Noteć,420363.2976,578915.1693
Noteć,420327.5053,578928.5668
Noteć,420313.7509,578931.2197
Noteć,420299.5184,578932.5976
Noteć,420289.4507,578932.3498
Noteć,420281.6626,578931.1502
Noteć,420271.93,578928.3454
Noteć,420268.406,578927.3298
Noteć,420253.3823,578921.4634
Noteć,420240.619,578915.1943
Noteć,420228.4711,578908.0225
Noteć,420199.4238,578886.7772
Noteć,420175.2915,578865.3429
Noteć,420155.4643,578843.0789
Noteć,420143.2491,578825.0177
Noteć,420135.552,578810.9095
Noteć,420130.7477,578802.1036
Noteć,420111.622,578762.1956
Noteć,420096.0278,578718.137
Noteć,420090.4056,578708.0881
