feature_id,lake_name,x_coord_2180,y_coord_2180
115,Jez. Gop┼éo,455733.5554,525625.6743
115,Jez. Gop┼éo,455726.8977,525608.9838
115,Jez. Gop┼éo,455722.4294,525593.6009
115,Jez. Gop┼éo,455718.7696,525575.9789
115,Jez. Gop┼éo,455717.7725,525565.9508
115,Jez. Gop┼éo,455718.2941,525556.0172
115,Jez. Gop┼éo,455722.3409,525545.7529
115,Jez. Gop┼éo,455737.2796,525524.4832
115,Jez. Gop┼éo,455743.5055,525512.0024
115,Jez. Gop┼éo,455749.7838,525494.015
115,Jez. Gop┼éo,455749.8335,525488.9931
115,Jez. Gop┼éo,455749.7047,525488.648
115,Jez. Gop┼éo,455748.1074,525484.3698
115,Jez. Gop┼éo,455745.1171,525483.6683
115,Jez. Gop┼éo,455741.1669,525484.5137
115,Jez. Gop┼éo,455737.5788,525486.3011
115,Jez. Gop┼éo,455734.6145,525488.9382
115,Jez. Gop┼éo,455700.9875,525534.939
115,Jez. Gop┼éo,455690.3239,525546.8596
115,Jez. Gop┼éo,455679.6697,525556.0939
115,Jez. Gop┼éo,455671.7501,525560.0705
115,Jez. Gop┼éo,455662.7481,525561.5845
115,Jez. Gop┼éo,455654.8403,525561.0602
115,Jez. Gop┼éo,455643.1861,525557.9556
115,Jez. Gop┼éo,455556.4903,525524.4998
115,Jez. Gop┼éo,455539.2439,525516.5424
115,Jez. Gop┼éo,455531.6087,525511.6045
115,Jez. Gop┼éo,455527.8543,525507.1355
115,Jez. Gop┼éo,455521.0453,525493.6555
115,Jez. Gop┼éo,455512.3426,525480.2401
115,Jez. Gop┼éo,455492.3179,525455.3642
115,Jez. Gop┼éo,455464.8567,525405.4431
115,Jez. Gop┼éo,455456.4797,525394.2976
115,Jez. Gop┼éo,455444.4415,525380.8828
115,Jez. Gop┼éo,455382.2268,525321.5774
115,Jez. Gop┼éo,455359.735,525298.8932
115,Jez. Gop┼éo,455351.0067,525288.0001
115,Jez. Gop┼éo,455343.3031,525272.8122
115,Jez. Gop┼éo,455340.3215,525263.2437
115,Jez. Gop┼éo,455338.6511,525250.417
115,Jez. Gop┼éo,455336.0402,525168.4808
115,Jez. Gop┼éo,455333.7775,525140.627
115,Jez. Gop┼éo,455327.6127,525100.0959
115,Jez. Gop┼éo,455325.3249,525092.4679
115,Jez. Gop┼éo,455318.4098,525075.7975
115,Jez. Gop┼éo,455316.0609,525062.8596
115,Jez. Gop┼éo,455317.2532,525053.1099
115,Jez. Gop┼éo,455322.4801,525043.2981
115,Jez. Gop┼éo,455332.166,525033.1392
115,Jez. Gop┼éo,455343.7569,525025.0009
115,Jez. Gop┼éo,455359.4335,525018.7857
115,Jez. Gop┼éo,455381.4335,525012.0106
115,Jez. Gop┼éo,455412.5627,525004.329
115,Jez. Gop┼éo,455428.512,525001.6171
115,Jez. Gop┼éo,455443.3977,525001.3904
115,Jez. Gop┼éo,455450.9356,525003.548
115,Jez. Gop┼éo,455551.8345,525057.1541
115,Jez. Gop┼éo,455557.2408,525061.3571
115,Jez. Gop┼éo,455561.1822,525065.7657
115,Jez. Gop┼éo,455587.6184,525102.3944
115,Jez. Gop┼éo,455598.8657,525114.0744
115,Jez. Gop┼éo,455606.9163,525119.7965
115,Jez. Gop┼éo,455611.4061,525121.6082
115,Jez. Gop┼éo,455618.2405,525123.0477
115,Jez. Gop┼éo,455673.1783,525129.7559
115,Jez. Gop┼éo,455678.8066,525131.3844
115,Jez. Gop┼éo,455684.9951,525134.5524
115,Jez. Gop┼éo,455693.8787,525141.3229
115,Jez. Gop┼éo,455702.0861,525149.9685
115,Jez. Gop┼éo,455730.1665,525190.1491
115,Jez. Gop┼éo,455733.2022,525192.7672
115,Jez. Gop┼éo,455738.6005,525195.5074
115,Jez. Gop┼éo,455744.5869,525196.4029
115,Jez. Gop┼éo,455762.1942,525192.5094
115,Jez. Gop┼éo,455778.756,525188.1892
115,Jez. Gop┼éo,455791.7987,525183.3449
115,Jez. Gop┼éo,455802.3525,525177.9077
115,Jez. Gop┼éo,455813.3549,525171.0057
115,Jez. Gop┼éo,455842.2622,525149.3044
115,Jez. Gop┼éo,455868.8223,525126.5106
115,Jez. Gop┼éo,455893.5144,525101.7682
115,Jez. Gop┼éo,455915.1994,525076.8717
115,Jez. Gop┼éo,455938.7379,525045.7263
115,Jez. Gop┼éo,455952.838,525024.972
115,Jez. Gop┼éo,455963.0679,525006.7378
115,Jez. Gop┼éo,455973.7931,524982.124
115,Jez. Gop┼éo,455984.2366,524952.889
115,Jez. Gop┼éo,455997.566,524908.7915
115,Jez. Gop┼éo,456001.8564,524890.2974
115,Jez. Gop┼éo,456005.6275,524862.5186
115,Jez. Gop┼éo,456007.4803,524829.5687
115,Jez. Gop┼éo,456006.9002,524803.5929
115,Jez. Gop┼éo,456004.6158,524783.3472
115,Jez. Gop┼éo,456004.4413,524781.8014
115,Jez. Gop┼éo,455996.8131,524742.5089
115,Jez. Gop┼éo,455988.0202,524704.5555
115,Jez. Gop┼éo,455972.1193,524641.5061
115,Jez. Gop┼éo,455965.1347,524617.5535
115,Jez. Gop┼éo,455958.4538,524600.8875
115,Jez. Gop┼éo,455949.2015,524586.5533
115,Jez. Gop┼éo,455938.2271,524575.0601
115,Jez. Gop┼éo,455877.4205,524520.0269
115,Jez. Gop┼éo,455824.0152,524473.3584
115,Jez. Gop┼éo,455756.7222,524411.9534
115,Jez. Gop┼éo,455751.744,524408.8366
115,Jez. Gop┼éo,455745.3095,524406.4737
115,Jez. Gop┼éo,455698.2461,524396.3311
115,Jez. Gop┼éo,455694.5172,524394.751
115,Jez. Gop┼éo,455690.4952,524391.7382
115,Jez. Gop┼éo,455688.3109,524387.0978
115,Jez. Gop┼éo,455689.1622,524384.4752
115,Jez. Gop┼éo,455691.1562,524382.0482
115,Jez. Gop┼éo,455696.9803,524378.0702
115,Jez. Gop┼éo,455712.0964,524370.1183
115,Jez. Gop┼éo,455719.3138,524364.8607
115,Jez. Gop┼éo,455738.3501,524347.1644
115,Jez. Gop┼éo,455757.106,524326.4025
115,Jez. Gop┼éo,455784.8539,524287.0114
115,Jez. Gop┼éo,455790.9285,524276.724
115,Jez. Gop┼éo,455795.4343,524266.8602
115,Jez. Gop┼éo,455799.8404,524250.4735
115,Jez. Gop┼éo,455804.0319,524222.6712
115,Jez. Gop┼éo,455806.4682,524187.7631
115,Jez. Gop┼éo,455807.4173,524154.707
115,Jez. Gop┼éo,455809.1924,524139.9101
115,Jez. Gop┼éo,455813.0089,524122.3488
115,Jez. Gop┼éo,455818.2688,524104.0215
115,Jez. Gop┼éo,455824.9778,524085.1923
115,Jez. Gop┼éo,455831.4738,524070.6422
115,Jez. Gop┼éo,455868.7964,524003.233
115,Jez. Gop┼éo,455891.6957,523965.7752
115,Jez. Gop┼éo,455897.64,523958.9621
115,Jez. Gop┼éo,455905.1222,523952.3284
115,Jez. Gop┼éo,455932.6854,523934.1619
115,Jez. Gop┼éo,455952.2332,523920.2391
115,Jez. Gop┼éo,455961.2843,523911.0336
115,Jez. Gop┼éo,455970.326,523900.3149
115,Jez. Gop┼éo,455982.2462,523884.1868
115,Jez. Gop┼éo,455993.2705,523867.4595
115,Jez. Gop┼éo,456001.1399,523853.4843
115,Jez. Gop┼éo,456006.8047,523840.8061
115,Jez. Gop┼éo,456009.7936,523829.1827
115,Jez. Gop┼éo,456014.1792,523803.4193
115,Jez. Gop┼éo,456015.2962,523792.468
115,Jez. Gop┼éo,456015.1456,523782.5378
115,Jez. Gop┼éo,456013.7372,523773.517
115,Jez. Gop┼éo,456010.9349,523764.9783
115,Jez. Gop┼éo,456005.7369,523755.3078
115,Jez. Gop┼éo,455999.1237,523746.3459
115,Jez. Gop┼éo,455986.0176,523734.1072
115,Jez. Gop┼éo,455969.9654,523723.7625
115,Jez. Gop┼éo,455954.3148,523717.1764
115,Jez. Gop┼éo,455935.8427,523712.6802
115,Jez. Gop┼éo,455919.8413,523711.969
115,Jez. Gop┼éo,455898.873,523713.6465
115,Jez. Gop┼éo,455886.2892,523716.77
115,Jez. Gop┼éo,455861.1063,523726.6869
115,Jez. Gop┼éo,455850.6453,523729.8249
115,Jez. Gop┼éo,455836.8257,523731.7745
115,Jez. Gop┼éo,455814.7749,523732.6337
115,Jez. Gop┼éo,455801.9869,523730.4724
115,Jez. Gop┼éo,455776.9572,523723.3841
115,Jez. Gop┼éo,455757.4419,523715.7372
115,Jez. Gop┼éo,455737.5009,523706.3861
115,Jez. Gop┼éo,455720.9723,523697.1538
115,Jez. Gop┼éo,455702.9388,523682.8024
115,Jez. Gop┼éo,455696.738,523676.3185
115,Jez. Gop┼éo,455687.5483,523661.9711
115,Jez. Gop┼éo,455683.108,523656.6466
115,Jez. Gop┼éo,455652.8083,523632.0567
115,Jez. Gop┼éo,455649.6228,523627.1286
115,Jez. Gop┼éo,455639.3021,523600.949
115,Jez. Gop┼éo,455634.4499,523591.0531
115,Jez. Gop┼éo,455629.1201,523583.8394
115,Jez. Gop┼éo,455621.6313,523578.7051
115,Jez. Gop┼éo,455615.952,523577.0477
115,Jez. Gop┼éo,455607.9916,523576.1356
115,Jez. Gop┼éo,455577.9528,523576.0188
115,Jez. Gop┼éo,455552.0062,523577.2694
115,Jez. Gop┼éo,455493.2459,523581.8784
115,Jez. Gop┼éo,455457.2665,523582.971
115,Jez. Gop┼éo,455438.178,523581.7572
115,Jez. Gop┼éo,455432.587,523579.8382
115,Jez. Gop┼éo,455428.5042,523577.0809
115,Jez. Gop┼éo,455422.3797,523570.2287
115,Jez. Gop┼éo,455417.5084,523560.4133
115,Jez. Gop┼éo,455414.4544,523548.7726
115,Jez. Gop┼éo,455413.7068,523537.7302
115,Jez. Gop┼éo,455415.5592,523523.9159
115,Jez. Gop┼éo,455419.8272,523504.3645
115,Jez. Gop┼éo,455424.8341,523484.9955
115,Jez. Gop┼éo,455433.6013,523456.2943
115,Jez. Gop┼éo,455437.633,523438.8417
115,Jez. Gop┼éo,455437.8941,523426.8128
115,Jez. Gop┼éo,455436.4778,523412.888
115,Jez. Gop┼éo,455436.5054,523404.8888
115,Jez. Gop┼éo,455437.7908,523394.9896
115,Jez. Gop┼éo,455440.4141,523387.3955
115,Jez. Gop┼éo,455444.6624,523380.6518
115,Jez. Gop┼éo,455450.4094,523373.6799
115,Jez. Gop┼éo,455468.5626,523358.032
115,Jez. Gop┼éo,455491.3836,523332.7238
115,Jez. Gop┼éo,455500.7477,523323.882
115,Jez. Gop┼éo,455508.1794,523318.752
115,Jez. Gop┼éo,455516.2964,523314.6191
115,Jez. Gop┼éo,455524.6826,523311.5339
115,Jez. Gop┼éo,455532.5189,523309.9324
115,Jez. Gop┼éo,455545.573,523309.0042
115,Jez. Gop┼éo,455556.5292,523309.4437
115,Jez. Gop┼éo,455574.426,523311.5465
115,Jez. Gop┼éo,455600.0677,523316.1916
115,Jez. Gop┼éo,455605.9936,523316.5139
115,Jez. Gop┼éo,455612.3503,523315.8479
115,Jez. Gop┼éo,455616.1008,523314.5369
115,Jez. Gop┼éo,455618.7311,523312.0993
115,Jez. Gop┼éo,455620.6696,523307.3835
115,Jez. Gop┼éo,455623.7013,523281.2577
115,Jez. Gop┼éo,455623.7229,523258.2452
115,Jez. Gop┼éo,455622.4489,523251.1831
115,Jez. Gop┼éo,455620.0606,523244.7214
115,Jez. Gop┼éo,455617.7638,523241.5325
115,Jez. Gop┼éo,455613.7133,523238.2577
115,Jez. Gop┼éo,455605.3425,523235.0303
115,Jez. Gop┼éo,455600.2217,523234.6973
115,Jez. Gop┼éo,455595.3951,523235.458
115,Jez. Gop┼éo,455564.8984,523250.6709
115,Jez. Gop┼éo,455547.7307,523260.9928
115,Jez. Gop┼éo,455542.004,523262.451
115,Jez. Gop┼éo,455533.8734,523262.5433
115,Jez. Gop┼éo,455528.0028,523261.5417
115,Jez. Gop┼éo,455522.2778,523259.5279
115,Jez. Gop┼éo,455511.0946,523252.8083
115,Jez. Gop┼éo,455506.6599,523247.5214
115,Jez. Gop┼éo,455495.0548,523228.7925
115,Jez. Gop┼éo,455462.7456,523188.0887
115,Jez. Gop┼éo,455451.835,523171.3966
115,Jez. Gop┼éo,455439.6854,523150.7132
115,Jez. Gop┼éo,455420.4354,523115.6585
115,Jez. Gop┼éo,455409.8358,523094.133
115,Jez. Gop┼éo,455400.5233,523070.9233
115,Jez. Gop┼éo,455395.0204,523051.7628
115,Jez. Gop┼éo,455394.1956,523041.8089
115,Jez. Gop┼éo,455394.0678,523008.7965
115,Jez. Gop┼éo,455396.8849,522937.9218
115,Jez. Gop┼éo,455393.0891,522880.0408
115,Jez. Gop┼éo,455395.1215,522872.4722
115,Jez. Gop┼éo,455413.133,522835.5868
115,Jez. Gop┼éo,455417.1407,522824.285
115,Jez. Gop┼éo,455420.4644,522811.7052
115,Jez. Gop┼éo,455422.0905,522799.859
115,Jez. Gop┼éo,455421.6377,522782.8187
115,Jez. Gop┼éo,455420.3625,522773.9102
115,Jez. Gop┼éo,455417.1881,522764.5078
115,Jez. Gop┼éo,455395.6551,522712.6938
115,Jez. Gop┼éo,455388.461,522698.5611
115,Jez. Gop┼éo,455383.4968,522692.2889
115,Jez. Gop┼éo,455374.8996,522683.798
115,Jez. Gop┼éo,455353.8858,522666.9014
115,Jez. Gop┼éo,455348.2552,522659.8653
115,Jez. Gop┼éo,455343.2347,522651.1938
115,Jez. Gop┼éo,455339.3369,522641.9951
115,Jez. Gop┼éo,455335.789,522630.5108
115,Jez. Gop┼éo,455325.7885,522584.5942
115,Jez. Gop┼éo,455322.0698,522571.105
115,Jez. Gop┼éo,455317.9726,522562.0869
115,Jez. Gop┼éo,455304.0993,522540.0008
115,Jez. Gop┼éo,455302.6253,522535.2781
115,Jez. Gop┼éo,455302.9903,522529.2493
115,Jez. Gop┼éo,455312.0495,522514.8716
115,Jez. Gop┼éo,455314.6459,522507.3772
115,Jez. Gop┼éo,455318.7588,522480.6669
115,Jez. Gop┼éo,455320.6464,522440.7717
115,Jez. Gop┼éo,455329.8786,522408.0811
115,Jez. Gop┼éo,455339.9691,522379.8361
115,Jez. Gop┼éo,455341.2947,522353.9255
115,Jez. Gop┼éo,455344.7122,522335.2512
115,Jez. Gop┼éo,455355.5044,522307.313
115,Jez. Gop┼éo,455359.6371,522293.897
115,Jez. Gop┼éo,455361.5998,522284.1128
115,Jez. Gop┼éo,455362.2829,522244.1789
115,Jez. Gop┼éo,455363.8547,522229.188
115,Jez. Gop┼éo,455366.3005,522218.5245
115,Jez. Gop┼éo,455370.5514,522207.3823
115,Jez. Gop┼éo,455390.8798,522163.7903
115,Jez. Gop┼éo,455396.4769,522149.9441
115,Jez. Gop┼éo,455406.218,522097.8901
115,Jez. Gop┼éo,455412.3357,522086.5149
115,Jez. Gop┼éo,455423.0688,522069.5637
115,Jez. Gop┼éo,455432.3422,522057.5281
115,Jez. Gop┼éo,455435.6525,522048.3949
115,Jez. Gop┼éo,455437.2259,522037.4592
115,Jez. Gop┼éo,455437.7002,522023.3398
115,Jez. Gop┼éo,455434.8315,521998.5189
115,Jez. Gop┼éo,455434.0043,521984.5407
115,Jez. Gop┼éo,455433.8104,521969.5347
115,Jez. Gop┼éo,455434.8152,521956.6257
115,Jez. Gop┼éo,455440.8171,521922.1511
115,Jez. Gop┼éo,455454.2924,521866.8287
115,Jez. Gop┼éo,455461.6873,521828.5544
115,Jez. Gop┼éo,455463.2283,521812.6794
115,Jez. Gop┼éo,455464.8189,521769.7429
115,Jez. Gop┼éo,455467.3209,521753.9645
115,Jez. Gop┼éo,455474.4093,521719.6647
115,Jez. Gop┼éo,455482.1689,521699.1573
115,Jez. Gop┼éo,455494.7304,521670.8139
115,Jez. Gop┼éo,455538.5095,521581.02
115,Jez. Gop┼éo,455550.3858,521550.2629
115,Jez. Gop┼éo,455556.7872,521529.2432
115,Jez. Gop┼éo,455567.0902,521486.5014
115,Jez. Gop┼éo,455584.3249,521424.9375
115,Jez. Gop┼éo,455590.2883,521391.5082
115,Jez. Gop┼éo,455595.5485,521352.8747
115,Jez. Gop┼éo,455600.4109,521325.3297
115,Jez. Gop┼éo,455603.6368,521314.7357
115,Jez. Gop┼éo,455607.6566,521305.6291
115,Jez. Gop┼éo,455611.2799,521300.4042
115,Jez. Gop┼éo,455615.1296,521297.319
115,Jez. Gop┼éo,455620.5707,521295.7355
115,Jez. Gop┼éo,455627.6051,521295.1674
115,Jez. Gop┼éo,455643.8761,521296.0493
115,Jez. Gop┼éo,455671.5708,521300.1777
115,Jez. Gop┼éo,455683.5329,521301.0788
115,Jez. Gop┼éo,455699.4492,521299.907
115,Jez. Gop┼éo,455724.0972,521295.5259
115,Jez. Gop┼éo,455732.0609,521295.7314
115,Jez. Gop┼éo,455739.059,521296.8676
115,Jez. Gop┼éo,455748.324,521300.3497
115,Jez. Gop┼éo,455768.9652,521312.6982
115,Jez. Gop┼éo,455809.1874,521332.77
115,Jez. Gop┼éo,455853.7165,521351.4081
115,Jez. Gop┼éo,455868.6233,521360.9178
115,Jez. Gop┼éo,455883.6788,521374.5222
115,Jez. Gop┼éo,455895.9226,521389.4143
115,Jez. Gop┼éo,455901.1568,521397.727
115,Jez. Gop┼éo,455904.0166,521403.8687
115,Jez. Gop┼éo,455907.4408,521417.4131
115,Jez. Gop┼éo,455910.2479,521441.6954
115,Jez. Gop┼éo,455912.4757,521497.7002
115,Jez. Gop┼éo,455913.6179,521507.6405
115,Jez. Gop┼éo,455915.7206,521516.2996
115,Jez. Gop┼éo,455918.5788,521522.8698
115,Jez. Gop┼éo,455922.5106,521528.6945
115,Jez. Gop┼éo,455926.7433,521532.771
115,Jez. Gop┼éo,455932.6709,521536.7267
115,Jez. Gop┼éo,455943.8713,521541.0902
115,Jez. Gop┼éo,455969.6271,521545.4771
115,Jez. Gop┼éo,455980.9634,521549.0412
115,Jez. Gop┼éo,455996.909,521557.6658
115,Jez. Gop┼éo,456010.6363,521569.1501
115,Jez. Gop┼éo,456025.2397,521584.2223
115,Jez. Gop┼éo,456123.3878,521692.2225
115,Jez. Gop┼éo,456156.8991,521726.5196
115,Jez. Gop┼éo,456198.7889,521766.5826
115,Jez. Gop┼éo,456217.4606,521786.0113
115,Jez. Gop┼éo,456248.7423,521822.4149
115,Jez. Gop┼éo,456261.4889,521839.0421
115,Jez. Gop┼éo,456270.947,521853.1188
115,Jez. Gop┼éo,456313.2617,521924.5809
115,Jez. Gop┼éo,456324.1455,521941.263
115,Jez. Gop┼éo,456334.1906,521953.6028
115,Jez. Gop┼éo,456359.1633,521979.604
115,Jez. Gop┼éo,456376.2301,522000.5466
115,Jez. Gop┼éo,456392.8168,522013.2796
115,Jez. Gop┼éo,456415.1593,522026.6453
115,Jez. Gop┼éo,456458.3231,522045.2974
115,Jez. Gop┼éo,456476.0803,522051.9345
115,Jez. Gop┼éo,456488.6144,522055.3613
115,Jez. Gop┼éo,456500.4537,522057.5605
115,Jez. Gop┼éo,456524.4,522058.9601
115,Jez. Gop┼éo,456536.4184,522058.2475
115,Jez. Gop┼éo,456547.2476,522056.6191
115,Jez. Gop┼éo,456557.0448,522054.1103
115,Jez. Gop┼éo,456566.3581,522050.3879
115,Jez. Gop┼éo,456583.1656,522039.6838
115,Jez. Gop┼éo,456598.2487,522026.4082
115,Jez. Gop┼éo,456613.3683,522009.2201
115,Jez. Gop┼éo,456643.7147,521970.6842
115,Jez. Gop┼éo,456660.7995,521950.9643
115,Jez. Gop┼éo,456669.2598,521939.9018
115,Jez. Gop┼éo,456674.791,521930.5168
115,Jez. Gop┼éo,456680.0921,521917.5038
115,Jez. Gop┼éo,456702.4612,521849.0683
115,Jez. Gop┼éo,456718.1288,521787.0956
115,Jez. Gop┼éo,456729.1601,521734.2967
115,Jez. Gop┼éo,456730.3398,521717.3373
115,Jez. Gop┼éo,456730.3443,521697.3329
115,Jez. Gop┼éo,456731.8436,521687.4463
115,Jez. Gop┼éo,456759.6179,521617.8901
115,Jez. Gop┼éo,456808.4967,521506.2242
115,Jez. Gop┼éo,456825.2333,521469.948
115,Jez. Gop┼éo,456846.6192,521428.1472
115,Jez. Gop┼éo,456865.9878,521385.3674
115,Jez. Gop┼éo,456875.6897,521360.2211
115,Jez. Gop┼éo,456898.1694,521292.8645
115,Jez. Gop┼éo,456904.3073,521277.0904
115,Jez. Gop┼éo,456914.5695,521258.8288
115,Jez. Gop┼éo,456923.8855,521244.5658
115,Jez. Gop┼éo,456931.8989,521234.2217
115,Jez. Gop┼éo,456934.847,521225.9134
115,Jez. Gop┼éo,456935.837,521208.7542
115,Jez. Gop┼éo,456934.6768,521198.8816
115,Jez. Gop┼éo,456932.2948,521192.3903
115,Jez. Gop┼éo,456916.4571,521158.8509
115,Jez. Gop┼éo,456910.1112,521142.0213
115,Jez. Gop┼éo,456905.9459,521125.5728
115,Jez. Gop┼éo,456905.0094,521105.5928
115,Jez. Gop┼éo,456902.5876,521092.8326
115,Jez. Gop┼éo,456900.4867,521087.32
115,Jez. Gop┼éo,456884.4525,521045.2482
115,Jez. Gop┼éo,456881.4527,521031.5558
115,Jez. Gop┼éo,456880.2657,521019.6205
115,Jez. Gop┼éo,456880.8914,521011.6586
115,Jez. Gop┼éo,456884.5662,520995.9633
115,Jez. Gop┼éo,456884.4835,520989.1301
115,Jez. Gop┼éo,456880.6192,520975.5401
115,Jez. Gop┼éo,456873.6634,520962.2588
115,Jez. Gop┼éo,456864.3196,520950.4582
115,Jez. Gop┼éo,456855.6121,520943.7958
115,Jez. Gop┼éo,456849.9841,520941.9884
115,Jez. Gop┼éo,456838.7594,520939.8766
115,Jez. Gop┼éo,456820.1476,520936.3749
115,Jez. Gop┼éo,456810.1138,520932.6512
115,Jez. Gop┼éo,456806.24,520929.4502
115,Jez. Gop┼éo,456801.6918,520923.8464
115,Jez. Gop┼éo,456798.6346,520918.7558
115,Jez. Gop┼éo,456796.4495,520913.1043
115,Jez. Gop┼éo,456792.7432,520897.5321
115,Jez. Gop┼éo,456789.876,520878.7467
115,Jez. Gop┼éo,456787.1999,520844.8854
115,Jez. Gop┼éo,456785.0151,520831.0643
115,Jez. Gop┼éo,456785.1616,520814.0733
115,Jez. Gop┼éo,456786.4072,520805.0938
115,Jez. Gop┼éo,456788.8268,520798.6219
115,Jez. Gop┼éo,456792.9436,520794.2364
115,Jez. Gop┼éo,456803.6183,520786.4509
115,Jez. Gop┼éo,456806.1501,520783.6155
115,Jez. Gop┼éo,456807.7376,520777.798
115,Jez. Gop┼éo,456807.7831,520769.7177
115,Jez. Gop┼éo,456805.1523,520761.1427
115,Jez. Gop┼éo,456772.4316,520680.6012
115,Jez. Gop┼éo,456750.1648,520617.3296
115,Jez. Gop┼éo,456741.4555,520597.3065
115,Jez. Gop┼éo,456732.7433,520583.848
115,Jez. Gop┼éo,456716.704,520565.9124
115,Jez. Gop┼éo,456709.6337,520560.1687
115,Jez. Gop┼éo,456702.7938,520555.9216
115,Jez. Gop┼éo,456695.5928,520552.6812
115,Jez. Gop┼éo,456686.0528,520549.71
115,Jez. Gop┼éo,456659.4386,520544.712
115,Jez. Gop┼éo,456624.6332,520541.1663
115,Jez. Gop┼éo,456594.4191,520540.7037
115,Jez. Gop┼éo,456591.7986,520539.618
115,Jez. Gop┼éo,456588.8508,520537.0904
115,Jez. Gop┼éo,456584.2325,520530.262
115,Jez. Gop┼éo,456579.4319,520517.2107
115,Jez. Gop┼éo,456562.1995,520459.6595
115,Jez. Gop┼éo,456558.7311,520445.1147
115,Jez. Gop┼éo,456557.2977,520433.0972
115,Jez. Gop┼éo,456558.1786,520421.2578
115,Jez. Gop┼éo,456564.6349,520399.1122
115,Jez. Gop┼éo,456565.5398,520385.1761
115,Jez. Gop┼éo,456563.5571,520363.2753
115,Jez. Gop┼éo,456554.9128,520316.0667
115,Jez. Gop┼éo,456554.9963,520299.0996
115,Jez. Gop┼éo,456556.6276,520285.1565
115,Jez. Gop┼éo,456559.1479,520275.5413
115,Jez. Gop┼éo,456564.6549,520262.6677
115,Jez. Gop┼éo,456574.118,520245.0529
115,Jez. Gop┼éo,456602.0739,520196.5834
115,Jez. Gop┼éo,456616.6035,520169.2479
115,Jez. Gop┼éo,456703.0382,519992.4176
115,Jez. Gop┼éo,456708.6247,519977.4998
115,Jez. Gop┼éo,456712.575,519947.7399
115,Jez. Gop┼éo,456715.4587,519939.1822
115,Jez. Gop┼éo,456719.1348,519932.0591
115,Jez. Gop┼éo,456728.6512,519920.3134
115,Jez. Gop┼éo,456737.3251,519913.6835
115,Jez. Gop┼éo,456749.769,519907.5654
115,Jez. Gop┼éo,456790.7477,519890.7679
115,Jez. Gop┼éo,456797.6909,519886.8994
115,Jez. Gop┼éo,456807.0384,519878.1228
115,Jez. Gop┼éo,456826.7318,519855.3394
115,Jez. Gop┼éo,456839.0679,519843.5913
115,Jez. Gop┼éo,456859.1669,519825.4086
115,Jez. Gop┼éo,456871.2335,519812.3027
115,Jez. Gop┼éo,456878.0446,519801.2708
115,Jez. Gop┼éo,456884.33,519786.3812
115,Jez. Gop┼éo,456887.2316,519776.8568
115,Jez. Gop┼éo,456888.4795,519764.8497
115,Jez. Gop┼éo,456886.0686,519738.9953
115,Jez. Gop┼éo,456885.8443,519723.9403
115,Jez. Gop┼éo,456888.7776,519710.2439
115,Jez. Gop┼éo,456892.6693,519699.8679
115,Jez. Gop┼éo,456902.1344,519685.9693
115,Jez. Gop┼éo,456926.8299,519656.9632
115,Jez. Gop┼éo,456936.9172,519643.3219
115,Jez. Gop┼éo,456954.6758,519614.3435
115,Jez. Gop┼éo,456971.9021,519589.8279
115,Jez. Gop┼éo,456975.3572,519581.4439
115,Jez. Gop┼éo,456975.8895,519574.3725
115,Jez. Gop┼éo,456975.0149,519571.4924
115,Jez. Gop┼éo,456970.9447,519566.0087
115,Jez. Gop┼éo,456948.6138,519542.6854
115,Jez. Gop┼éo,456941.7728,519537.0715
115,Jez. Gop┼éo,456935.0584,519534.8229
115,Jez. Gop┼éo,456928.1039,519534.7756
115,Jez. Gop┼éo,456913.2909,519537.4448
115,Jez. Gop┼éo,456876.356,519538.9661
115,Jez. Gop┼éo,456851.4554,519540.9365
115,Jez. Gop┼éo,456808.8427,519546.2886
115,Jez. Gop┼éo,456778.3111,519551.7378
115,Jez. Gop┼éo,456753.0393,519557.6409
115,Jez. Gop┼éo,456740.693,519561.6035
115,Jez. Gop┼éo,456707.9664,519574.1196
115,Jez. Gop┼éo,456687.6773,519579.0972
115,Jez. Gop┼éo,456627.0928,519586.2431
115,Jez. Gop┼éo,456556.3463,519591.1344
115,Jez. Gop┼éo,456527.5871,519594.7231
115,Jez. Gop┼éo,456509.827,519597.7786
115,Jez. Gop┼éo,456503.2956,519600.1761
115,Jez. Gop┼éo,456494.5394,519604.9506
115,Jez. Gop┼éo,456463.1857,519626.6043
115,Jez. Gop┼éo,456451.8996,519632.7848
115,Jez. Gop┼éo,456418.5031,519643.3019
115,Jez. Gop┼éo,456332.7713,519673.612
115,Jez. Gop┼éo,456322.6574,519677.8514
115,Jez. Gop┼éo,456314.793,519682.3865
115,Jez. Gop┼éo,456307.7998,519687.9599
115,Jez. Gop┼éo,456301.9033,519694.7577
115,Jez. Gop┼éo,456293.6649,519707.3438
115,Jez. Gop┼éo,456286.5848,519720.5927
115,Jez. Gop┼éo,456281.7873,519732.6168
115,Jez. Gop┼éo,456273.5781,519760.4415
115,Jez. Gop┼éo,456269.0235,519769.3254
115,Jez. Gop┼éo,456262.0844,519780.3172
115,Jez. Gop┼éo,456243.5466,519806.3582
115,Jez. Gop┼éo,456208.6798,519844.8628
115,Jez. Gop┼éo,456180.5658,519880.0172
115,Jez. Gop┼éo,456176.3572,519888.9711
115,Jez. Gop┼éo,456171.1024,519907.2687
115,Jez. Gop┼éo,456156.015,519950.6772
