gwb_code,x_coord_2180,y_coord_2180
PLGW600043,445387.77,511592.67
PLGW600043,445425.08,511596.64
PLGW600043,445452.86,511595.85
PLGW600043,445561.28,511571.78
PLGW600043,445593.53,511566.74
PLGW600043,445619.63,511556.23
PLGW600043,445679.97,511514.25
PLGW600043,445727.56,511466.26
PLGW600043,445754.43,511421.43
PLGW600043,445764.41,511373.36
PLGW600043,445763.4,511332.7
PLGW600043,445755.81,511287.42
PLGW600043,445741.84,511238.99
PLGW600043,445722.72,511191.76
PLGW600043,445695.47,511151.33
PLGW600043,445630.49,511082.97
PLGW600043,445607.34,511054.59
PLGW600043,445585.82,511016.89
PLGW600043,445567.61,510971.81
PLGW600043,445550.64,510907.53
PLGW600043,445538.77,510829.67
PLGW600043,445519.02,510612.86
PLGW600043,445519.0777,510575.6623
PLGW600043,445519.13,510541.98
PLGW600043,445516.18,510514.64
PLGW600043,445509.62,510496.1
PLGW600043,445498.25,510481.12
PLGW600043,445478.26,510464.31
PLGW600043,445453.81,510450.04
PLGW600043,445420.99,510438.71
PLGW600043,445406.38,510436.31
PLGW600043,445393.8,510438.04
PLGW600043,445376.43,510446.54
PLGW600043,445336.24,510481.29
PLGW600043,445316.63,510492.43
PLGW600043,445295.56,510495.27
PLGW600043,445239.7,510488.74
PLGW600043,445213.49,510491.02
PLGW600043,445164.05,510506.32
PLGW600043,445119.16,510530.99
PLGW600043,445098.07,510548.25
PLGW600043,445086.14,510573.35
PLGW600043,445083.2614,510580.3745
PLGW600043,445053.07,510654.05
PLGW600043,445034.55,510700.35
PLGW600043,445029.26,510745.99
PLGW600043,445021.98,510759.88
PLGW600043,445012.06,510768.48
PLGW600043,444994.86,510768.48
PLGW600043,444949.88,510756.57
PLGW600043,444906.33,510739.23
PLGW600043,444880.94,510703.91
PLGW600043,444862.57,510651.4
PLGW600043,444825.24,510596.93
PLGW600043,444809.9465,510585.5492
PLGW600043,444807.0098,510583.3639
PLGW600043,444794.44,510574.01
PLGW600043,444755.97,510553.15
PLGW600043,444720.6,510551.09
PLGW600043,444624.75,510553.53
PLGW600043,444519.95,510560.57
PLGW600043,444459.23,510560.02
PLGW600043,444382.37,510555.81
PLGW600043,444322.27,510547.08
PLGW600043,444279.92,510535.84
PLGW600043,444252.58,510523.57
PLGW600043,444220.54,510502.71
PLGW600043,444134.99,510437.32
PLGW600043,444108.36,510422.86
PLGW600043,444083.97,510415.31
PLGW600043,444050.41,510415.78
PLGW600043,444013.25,510429.24
PLGW600043,443968.94,510460.24
PLGW600043,443918.01,510490.01
PLGW600043,443853.18,510508.53
PLGW600043,443805.56,510512.49
PLGW600043,443773.15,510519.11
PLGW600043,443738.75,510538.95
PLGW600043,443702.74,510547.34
PLGW600043,443672.34,510538.47
PLGW600043,443639.54,510519.23
PLGW600043,443573.92,510473.2
PLGW600043,443511.21,510429.55
PLGW600043,443482.24,510400.58
PLGW600043,443468.82,510353.28
PLGW600043,443462.84,510337.4
PLGW600043,443460.41,510328.34
PLGW600043,443458.82,510316.44
PLGW600043,443451.68,510297.39
PLGW600043,443446.52,510272.39
PLGW600043,443431.06,510251.21
PLGW600043,443397.83,510236.27
PLGW600043,443342.93,510225.69
PLGW600043,443288.03,510216.43
PLGW600043,443233.13,510192.61
PLGW600043,443185.02,510165.24
PLGW600043,443120.1,510147.31
PLGW600043,443039.99,510135.07
PLGW600043,442946.06,510154.91
PLGW600043,442882.11,510160.63
PLGW600043,442856.4,510148.9
PLGW600043,442841.24,510132.84
PLGW600043,442829.48,510109.05
PLGW600043,442801.16,509990.19
PLGW600043,442760.55,509888.53
PLGW600043,442734.61,509844.8
PLGW600043,442720.91,509831.77
PLGW600043,442707.42,509825.19
PLGW600043,442687.74,509824.14
PLGW600043,442663.57,509830.62
PLGW600043,442535.49,509899.85
PLGW600043,442504.74,509910.6
PLGW600043,442478.75,509913.07
PLGW600043,442457.63,509908.47
PLGW600043,442434.98,509897.35
PLGW600043,442346.28,509827.74
PLGW600043,442306.03,509807.47
PLGW600043,442272.62,509805.55
PLGW600043,442198.75,509825.45
PLGW600043,442165.15,509827.29
PLGW600043,442125.59,509818.34
PLGW600043,442032.86,509783.28
PLGW600043,441986.95,509777.43
PLGW600043,441937.26,509784.69
PLGW600043,441908.01,509797.31
PLGW600043,441886.14,509819.84
PLGW600043,441840.9,509885.23
PLGW600043,441827.3,509898.15
PLGW600043,441813.44,509905.83
PLGW600043,441783.92,509909.84
PLGW600043,441747.37,509906.3
PLGW600043,441718.49,509897.67
PLGW600043,441698.41,509883.23
PLGW600043,441679.33,509857.93
PLGW600043,441640.15,509780.94
PLGW600043,441618.3,509750.01
PLGW600043,441590.61,509727.88
PLGW600043,441516.36,509685.74
PLGW600043,441489.86,509659.44
PLGW600043,441478.45,509629.85
PLGW600043,441483.87,509539.62
PLGW600043,441485.46,509514.22
PLGW600043,441488.63,509497.29
PLGW600043,441453.18,509463.95
PLGW600043,441428.84,509425.85
PLGW600043,441391.59,509414.23
PLGW600043,441366.45,509399.68
PLGW600043,441323.46,509372.56
PLGW600043,441304.28,509351.39
PLGW600043,441291.71,509331.55
PLGW600043,441272.53,509311.7
PLGW600043,441257.31,509303.1
PLGW600043,441226.22,509303.76
PLGW600043,441140.8186,509300.59
PLGW600043,441060.9918,509305.1955
PLGW600043,441025.87,509300.8533
PLGW600043,440997.0731,509292.0542
PLGW600043,440957.3886,509277.6548
PLGW600043,440879.6707,509241.785
PLGW600043,440807.3114,509198.3412
PLGW600043,440721.1064,509129.0968
PLGW600043,440664.3035,509091.737
PLGW600043,440581.7594,509036.4889
PLGW600043,440544.9185,509006.0963
PLGW600043,440497.4251,508966.9157
PLGW600043,440472.1964,508947.0146
PLGW600043,440433.2971,508933.2116
PLGW600043,440357.2773,508919.8113
PLGW600043,440293.4476,508919.2564
PLGW600043,440191.4852,508910.3487
PLGW600043,440141.0473,508902.2067
PLGW600043,440074.8099,508877.1015
PLGW600043,440043.7209,508852.283
PLGW600043,439987.656,508795.6364
PLGW600043,439959.9515,508757.1945
PLGW600043,439902.3557,508680.1067
PLGW600043,439871.3147,508660.2518
PLGW600043,439799.6517,508624.1399
PLGW600043,439766.2924,508605.1098
PLGW600043,439709.9464,508554.695
PLGW600043,439693.3714,508522.3965
PLGW600043,439666.7808,508437.4651
PLGW600043,439655.0219,508408.2966
PLGW600043,439614.2072,508389.1651
PLGW600043,439594.4634,508376.0568
PLGW600043,439585.3463,508362.8031
PLGW600043,439580.9147,508351.724
PLGW600043,439581.8741,508344.3273
PLGW600043,439583.1696,508334.3385
PLGW600043,439589.6894,508324.1736
PLGW600043,439609.8568,508308.4878
PLGW600043,439697.852,508236.9707
PLGW600043,439726.2511,508219.5542
PLGW600043,439732.1208,508216.4537
PLGW600043,439747.4458,508208.3587
PLGW600043,439761.1211,508197.8393
PLGW600043,439776.7175,508192.654
PLGW600043,439794.9716,508194.5771
PLGW600043,439853.9341,508194.4346
PLGW600043,439908.3372,508200.9112
PLGW600043,439926.3267,508200.9112
PLGW600043,439957.6907,508200.9112
PLGW600043,439977.3792,508198.8636
PLGW600043,440003.3314,508196.1646
PLGW600043,440073.4526,508172.7997
PLGW600043,440108.8292,508164.9642
PLGW600043,440147.2609,508158.6095
PLGW600043,440181.9459,508139.5887
PLGW600043,440216.0255,508124.9743
PLGW600043,440286.1893,508110.2888
PLGW600043,440322.223,508102.1739
PLGW600043,440345.4384,508096.9457
PLGW600043,440358.5801,508085.9228
PLGW600043,440356.525,508067.3951
PLGW600043,440326.011,507986.949
PLGW600043,440308.0461,507915.0308
PLGW600043,440308.4872,507893.9031
PLGW600043,440324.8041,507857.1901
PLGW600043,440343.125,507837.8834
PLGW600043,440368.1606,507820.4674
PLGW600043,440423.9613,507818.3463
PLGW600043,440475.6136,507819.9104
PLGW600043,440530.5302,507817.6634
PLGW600043,440540.7996,507817.2432
PLGW600043,440579.5792,507802.0373
PLGW600043,440596.8853,507790.4566
PLGW600043,440628.3616,507769.3937
PLGW600043,440674.4484,507743.7262
PLGW600043,440750.5274,507730.7901
PLGW600043,440815.7952,507726.6714
PLGW600043,440875.9012,507741.928
PLGW600043,440928.8411,507757.6388
PLGW600043,441009.8425,507774.5145
PLGW600043,441069.519,507794.1808
PLGW600043,441070.5348,507794.5156
PLGW600043,441074.4284,507796.7463
PLGW600043,441102.1095,507812.6051
PLGW600043,441124.0177,507829.6805
PLGW600043,441134.188,507844.0269
PLGW600043,441137.7883,507862.3556
PLGW600043,441137.9344,507884.4574
PLGW600043,441137.1349,507905.8022
PLGW600043,441146.2901,507920.2577
PLGW600043,441157.088,507922.6994
PLGW600043,441209.91,507920.96
PLGW600043,441242.73,507914.93
PLGW600043,441258.6358,507905.3661
PLGW600043,441269.19,507899.02
PLGW600043,441298.42,507860.51
PLGW600043,441302.99,507839.8
PLGW600043,441307.62,507801.44
PLGW600043,441309.61,507752.49
PLGW600043,441293.07,507690.31
PLGW600043,441259.86,507612.66
PLGW600043,441197.78,507374.97
PLGW600043,441182.12,507319.93
PLGW600043,441149.45,507175.43
PLGW600043,441123.96,507102.57
PLGW600043,441097.44,507055.95
PLGW600043,441053.75,507003.26
PLGW600043,441026.0,506983.05
PLGW600043,440988.93,506974.48
PLGW600043,440969.64,506966.16
PLGW600043,440951.89,506941.41
PLGW600043,440946.6,506917.59
PLGW600043,440938.66,506880.55
PLGW600043,440930.72,506841.53
PLGW600043,440933.84,506760.42
PLGW600043,440975.26,506615.62
PLGW600043,441034.18,506508.33
PLGW600043,441048.78,506474.26
PLGW600043,441053.67,506440.19
PLGW600043,441044.85,506405.75
PLGW600043,441025.25,506371.11
PLGW600043,440995.14,506334.66
PLGW600043,440955.3,506297.43
PLGW600043,440909.12,506262.63
PLGW600043,440888.84,506251.92
PLGW600043,440863.73,506244.06
PLGW600043,440748.86,506228.42
PLGW600043,440704.09,506214.29
PLGW600043,440676.88,506193.47
PLGW600043,440674.5109,506190.0447
PLGW600043,440653.8442,506174.885
PLGW600043,440628.1654,506167.0697
PLGW600043,440595.6073,506162.0342
PLGW600043,440519.3816,506159.6888
PLGW600043,440510.4544,506159.4626
PLGW600043,440423.3756,506157.2567
PLGW600043,440371.798,506155.3324
PLGW600043,440347.2935,506145.4282
PLGW600043,440309.8112,506116.9416
PLGW600043,440303.7183,506081.603
PLGW600043,440301.2945,506053.2468
PLGW600043,440313.3616,506002.2499
PLGW600043,440319.8595,505974.789
PLGW600043,440338.8737,505908.0585
PLGW600043,440369.9395,505827.5697
PLGW600043,440390.3392,505756.8956
PLGW600043,440410.71,505690.92
PLGW600043,440436.53,505601.52
PLGW600043,440441.22,505566.81
PLGW600043,440433.47,505501.7
PLGW600043,440425.92,505484.41
PLGW600043,440414.49,505473.05
PLGW600043,440396.24,505464.08
PLGW600043,440372.27,505457.97
PLGW600043,440346.91,505455.62
PLGW600043,440327.81,505458.33
PLGW600043,440293.25,505473.2
PLGW600043,440264.0894,505490.7075
PLGW600043,440250.8352,505516.6393
PLGW600043,440237.7111,505556.5937
PLGW600043,440214.561,505597.0343
PLGW600043,440174.8734,505622.8313
PLGW600043,440163.0146,505625.4665
PLGW600043,440150.0203,505620.1104
PLGW600043,440139.162,505609.7242
PLGW600043,440111.3733,505583.1437
PLGW600043,440070.3627,505529.8299
PLGW600043,440048.4874,505505.6466
PLGW600043,440033.97,505494.66
PLGW600043,439914.0,505418.59
PLGW600043,439889.78,505406.62
PLGW600043,439869.33,505400.64
PLGW600043,439849.77,505400.72
PLGW600043,439833.23,505407.95
PLGW600043,439822.78,505418.59
PLGW600043,439796.79,505457.86
PLGW600043,439769.86,505471.9
PLGW600043,439710.4255,505506.9991
PLGW600043,439652.8785,505526.8429
PLGW600043,439595.5422,505523.8048
PLGW600043,439529.0761,505513.5947
PLGW600043,439478.2532,505495.0928
PLGW600043,439421.8319,505452.6137
PLGW600043,439361.8617,505421.5351
PLGW600043,439290.8089,505399.3408
PLGW600043,439216.3152,505397.8583
PLGW600043,439127.0181,505397.8583
PLGW600043,439040.0541,505377.3962
PLGW600043,438992.0803,505366.1082
PLGW600043,438867.8233,505333.2822
PLGW600043,438839.3537,505330.9707
PLGW600043,438828.94,505335.42
PLGW600043,438730.4,505350.06
PLGW600043,438680.54,505368.82
PLGW600043,438637.66,505392.91
PLGW600043,438583.57,505429.29
PLGW600043,438513.85,505497.94
PLGW600043,438497.88,505506.12
PLGW600043,438482.64,505507.6
PLGW600043,438461.5,505499.9
PLGW600043,438417.23,505470.07
PLGW600043,438397.54,505460.24
PLGW600043,438376.94,505456.19
PLGW600043,438322.04,505453.73
PLGW600043,438309.81,505450.08
PLGW600043,438301.76,505443.89
PLGW600043,438296.6,505432.8
PLGW600043,438295.54,505416.85
PLGW600043,438307.42,505346.76
PLGW600043,438308.05,505319.56
PLGW600043,438292.05,505260.64
PLGW600043,438273.13,505219.23
PLGW600043,438257.11,505199.58
PLGW600043,438239.3,505189.16
PLGW600043,438224.27,505187.86
PLGW600043,438172.95,505194.51
PLGW600043,438151.27,505187.8
PLGW600043,438128.35,505174.36
PLGW600043,438083.66,505132.04
PLGW600043,438050.76,505074.64
PLGW600043,438033.21,505053.07
PLGW600043,438007.06,505031.32
PLGW600043,437942.4,504987.47
PLGW600043,437917.98,504965.33
PLGW600043,437907.2757,504949.5521
PLGW600043,437892.9439,504940.7089
PLGW600043,437873.6739,504935.1242
PLGW600043,437857.5178,504931.2775
PLGW600043,437840.2268,504927.1606
PLGW600043,437814.5444,504918.5997
PLGW600043,437788.2089,504910.1873
PLGW600043,437753.9216,504901.038
PLGW600043,437736.1614,504895.1179
PLGW600043,437719.9714,504888.3448
PLGW600043,437709.0581,504883.8234
PLGW600043,437703.5808,504878.5104
PLGW600043,437698.4748,504871.5864
PLGW600043,437695.3672,504863.6489
PLGW600043,437695.3672,504856.0421
PLGW600043,437695.3672,504843.8051
PLGW600043,437693.1831,504839.1749
PLGW600043,437687.8914,504835.8676
PLGW600043,437681.2768,504838.1827
PLGW600043,437661.6327,504843.8167
PLGW600043,437624.3913,504846.1202
PLGW600043,437590.6569,504846.7817
PLGW600043,437579.307,504851.8324
PLGW600043,437567.69,504862.44
PLGW600043,437537.72,504873.33
PLGW600043,437448.92,504887.9
PLGW600043,437426.2,504899.56
PLGW600043,437395.84,504922.52
PLGW600043,437375.84,504942.88
PLGW600043,437361.51,504963.51
PLGW600043,437353.73,504984.74
PLGW600043,437343.71,505035.42
PLGW600043,437335.71,505056.18
PLGW600043,437309.76,505081.65
PLGW600043,437274.84,505120.8
PLGW600043,437238.85,505164.2
PLGW600043,437196.52,505204.41
PLGW600043,437120.32,505239.34
PLGW600043,437055.76,505275.32
PLGW600043,437003.79,505302.4
PLGW600043,436921.7,505297.54
PLGW600043,436879.02,505271.09
PLGW600043,436788.25,505208.54
PLGW600043,436738.25,505184.46
PLGW600043,436707.83,505179.57
PLGW600043,436703.2625,505202.6128
PLGW600043,436696.5285,505223.6566
PLGW600043,436689.3336,505246.1404
PLGW600043,436679.7886,505287.4321
PLGW600043,436675.3118,505325.037
PLGW600043,436669.8374,505382.6225
PLGW600043,436664.234,505504.2858
PLGW600043,436661.0,505566.36
PLGW600043,436660.6718,505591.5631
PLGW600043,436655.96,505622.16
PLGW600043,436621.84,505626.69
PLGW600043,436574.22,505622.46
PLGW600043,436572.4014,505621.9178
PLGW600043,436566.2992,505621.0821
PLGW600043,436543.3276,505617.9362
PLGW600043,436453.2556,505611.5202
PLGW600043,436387.5785,505603.2625
PLGW600043,436383.9644,505599.2338
PLGW600043,436376.2352,505590.6178
PLGW600043,436364.5573,505577.6001
PLGW600043,436328.8409,505519.654
PLGW600043,436328.3924,505464.2724
PLGW600043,436328.2626,505448.2511
PLGW600043,436327.4629,505363.7017
PLGW600043,436316.67,505336.5619
PLGW600043,436301.3241,505322.2744
PLGW600043,436273.3085,505314.5515
PLGW600043,436249.6206,505312.2701
PLGW600043,436231.76,505310.55
PLGW600043,436217.45,505303.16
PLGW600043,436207.22,505290.22
PLGW600043,436200.51,505270.07
PLGW600043,436197.87,505242.5
PLGW600043,436203.25,505108.25
PLGW600043,436197.74,505083.56
PLGW600043,436186.5,505068.61
PLGW600043,436172.35,505061.35
PLGW600043,436154.38,505057.39
PLGW600043,436105.88,505059.19
PLGW600043,435936.12,505096.67
PLGW600043,435886.9773,505109.146
PLGW600043,435861.5437,505120.2272
PLGW600043,435826.2544,505135.5704
PLGW600043,435803.995,505153.6801
PLGW600043,435781.8706,505178.3562
PLGW600043,435754.9326,505206.5186
PLGW600043,435730.9175,505228.9936
PLGW600043,435710.7424,505242.8946
PLGW600043,435692.3604,505245.7226
PLGW600043,435662.3395,505240.9824
PLGW600043,435639.6567,505233.2067
PLGW600043,435616.549,505224.9251
PLGW600043,435589.172,505220.8185
PLGW600043,435565.4815,505221.5382
PLGW600043,435539.5632,505223.8944
PLGW600043,435502.9113,505234.3664
PLGW600043,435470.11,505243.7382
PLGW600043,435440.3334,505242.3847
PLGW600043,435411.9308,505235.7026
PLGW600043,435383.1014,505223.0199
PLGW600043,435356.643,505198.6782
PLGW600043,435331.243,505172.2198
PLGW600043,435310.0763,505157.4031
PLGW600043,435278.3262,505153.1698
PLGW600043,435241.2844,505153.1698
PLGW600043,435202.126,505151.0531
PLGW600043,435171.4343,505144.7031
PLGW600043,435149.8046,505141.0651
PLGW600043,435129.2993,505133.789
PLGW600043,435108.7941,505116.9218
PLGW600043,435091.5961,505095.0936
PLGW600043,435078.0362,505072.2733
PLGW600043,435072.7449,505054.4154
PLGW600043,435042.5623,505060.9872
PLGW600043,435019.8695,505074.2447
PLGW600043,435001.73,505091.86
PLGW600043,434879.35,505161.64
PLGW600043,434805.61,505227.88
PLGW600043,434787.24,505235.07
PLGW600043,434742.0,505240.37
PLGW600043,434732.66,505245.51
PLGW600043,434725.93,505253.81
PLGW600043,434720.78,505275.79
PLGW600043,434724.02,505307.94
PLGW600043,434770.48,505480.24
PLGW600043,434793.96,505548.58
PLGW600043,434821.36,505596.73
PLGW600043,434846.01,505621.81
PLGW600043,434869.1,505633.0
PLGW600043,434904.87,505637.39
PLGW600043,435000.75,505637.57
PLGW600043,435019.55,505642.1
PLGW600043,435028.64,505650.66
PLGW600043,435027.66,505665.6
PLGW600043,435001.98,505708.9
PLGW600043,434996.82,505728.8
PLGW600043,435003.44,505749.82
PLGW600043,435032.58,505797.28
PLGW600043,435035.77,505816.4
PLGW600043,435029.31,505830.31
PLGW600043,435018.05,505843.5
PLGW600043,434982.12,505866.6
PLGW600043,434999.87,505926.16
PLGW600043,435021.36,505983.57
PLGW600043,435062.49,506049.37
PLGW600043,435071.8381,506068.981
PLGW600043,435072.3,506069.95
PLGW600043,435074.11,506091.33
PLGW600043,435062.94,506111.42
PLGW600043,435039.02,506131.97
PLGW600043,434940.88,506197.89
PLGW600043,434859.0,506244.42
PLGW600043,434787.19,506267.88
PLGW600043,434643.24,506296.24
PLGW600043,434586.51,506311.05
PLGW600043,434534.25,506332.32
PLGW600043,434478.82,506366.35
PLGW600043,434424.92,506409.36
PLGW600043,434410.98,506439.23
PLGW600043,434401.45,506474.95
PLGW600043,434403.04,506519.4
PLGW600043,434408.6,506547.97
PLGW600043,434427.65,506570.2
PLGW600043,434445.9,506587.66
PLGW600043,434472.57,506596.69
PLGW600043,434502.13,506608.18
PLGW600043,434518.15,506622.74
PLGW600043,434539.38,506664.98
PLGW600043,434554.62,506683.88
PLGW600043,434584.81,506710.7
PLGW600043,434596.6899,506717.5829
PLGW600043,434607.8172,506732.3183
PLGW600043,434623.1502,506780.0517
PLGW600043,434635.386,506795.5511
PLGW600043,434659.0185,506807.6818
PLGW600043,434708.2134,506817.9062
PLGW600043,434740.1454,506822.2605
PLGW600043,434764.5034,506819.1866
PLGW600043,434782.6575,506808.6253
PLGW600043,434809.0732,506785.9046
PLGW600043,434824.0347,506775.1334
PLGW600043,434837.1316,506770.7678
PLGW600043,434857.5351,506775.2314
PLGW600043,434860.24,506778.95
PLGW600043,434879.29,506801.97
PLGW600043,434911.04,506853.56
PLGW600043,434938.82,506905.95
PLGW600043,434952.09,506954.83
PLGW600043,434945.25,506994.65
PLGW600043,434922.0,507037.56
PLGW600043,434883.28,507081.95
PLGW600043,434861.0,507097.18
PLGW600043,434801.46,507126.05
PLGW600043,434778.42,507146.18
PLGW600043,434761.1,507172.7
PLGW600043,434747.46,507202.89
PLGW600043,434739.4,507232.45
PLGW600043,434739.2376,507234.8327
PLGW600043,434732.0138,507268.2881
PLGW600043,434710.8548,507316.975
PLGW600043,434684.7289,507342.478
PLGW600043,434647.8839,507364.0709
PLGW600043,434595.931,507392.3627
PLGW600043,434551.6397,507407.1265
PLGW600043,434507.1253,507419.6335
PLGW600043,434454.4852,507437.3652
PLGW600043,434436.4065,507461.2577
PLGW600043,434410.6056,507507.5631
PLGW600043,434390.0938,507581.9185
PLGW600043,434386.1042,507618.2964
PLGW600043,434392.3919,507643.4475
PLGW600043,434396.5292,507655.1132
PLGW600043,434385.4167,507668.8715
PLGW600043,434326.4637,507694.9453
PLGW600043,434309.2245,507713.4306
PLGW600043,434290.1565,507772.7182
PLGW600043,434288.0498,507794.2843
PLGW600043,434292.2832,507807.5135
PLGW600043,434303.2084,507816.4516
PLGW600043,434320.8582,507825.5052
PLGW600043,434346.6092,507820.8937
PLGW600043,434360.5458,507823.3885
PLGW600043,434375.7044,507832.2704
PLGW600043,434382.1073,507851.4792
PLGW600043,434399.1889,507860.442
PLGW600043,434440.4369,507859.3843
PLGW600043,434476.3776,507850.469
PLGW600043,434512.9461,507835.0302
PLGW600043,434537.2878,507813.3343
PLGW600043,434555.8709,507773.4876
PLGW600043,434570.0962,507751.4217
PLGW600043,434587.0296,507740.3092
PLGW600043,434649.9641,507743.0887
PLGW600043,434784.0318,507735.5065
PLGW600043,434871.5321,507722.5014
PLGW600043,434899.487,507722.6952
PLGW600043,434924.894,507728.0198
PLGW600043,434940.0045,507743.9972
PLGW600043,434953.1879,507785.8205
PLGW600043,434956.68,507816.73
PLGW600043,434964.08,507858.68
PLGW600043,434975.16,507876.69
PLGW600043,434993.13,507891.17
PLGW600043,435083.84,507929.15
PLGW600043,435127.06,507952.46
PLGW600043,435348.16,508097.21
PLGW600043,435416.4927,508151.2028
PLGW600043,435444.4927,508167.5783
PLGW600043,435476.1061,508168.8124
PLGW600043,435490.6781,508171.1736
PLGW600043,435507.3442,508183.9394
PLGW600043,435497.5246,508215.7677
PLGW600043,435495.9671,508228.3895
PLGW600043,435495.8275,508240.5592
PLGW600043,435507.3842,508259.4927
PLGW600043,435519.4005,508276.5157
PLGW600043,435524.7441,508284.0858
PLGW600043,435527.7378,508305.2002
PLGW600043,435530.1289,508343.4568
PLGW600043,435528.1196,508355.7957
PLGW600043,435514.1372,508373.8553
PLGW600043,435501.5895,508383.8325
PLGW600043,435490.862,508385.2453
PLGW600043,435476.1621,508383.7754
PLGW600043,435450.5129,508368.0474
PLGW600043,435430.1519,508352.0825
PLGW600043,435410.1639,508344.2348
PLGW600043,435400.7169,508344.2348
PLGW600043,435390.7101,508349.0141
PLGW600043,435386.7,508367.18
PLGW600043,435387.22,508492.85
PLGW600043,435382.43,508511.05
PLGW600043,435373.78,508521.1
PLGW600043,435358.99,508522.86
PLGW600043,435326.32,508508.25
PLGW600043,435312.72,508505.71
PLGW600043,435302.54,508509.34
PLGW600043,435280.25,508526.11
PLGW600043,435268.17,508528.06
PLGW600043,435253.05,508521.65
PLGW600043,435205.56,508487.24
PLGW600043,435190.42,508485.75
PLGW600043,435167.36,508491.66
PLGW600043,435156.05,508504.39
PLGW600043,435146.99,508554.38
PLGW600043,435136.29,508569.23
PLGW600043,435111.21,508573.79
PLGW600043,435042.99,508567.06
PLGW600043,435031.39,508569.11
PLGW600043,435024.18,508574.15
PLGW600043,435020.18,508591.98
PLGW600043,435029.82,508646.17
PLGW600043,435028.91,508670.74
PLGW600043,435024.237,508692.8527
PLGW600043,435017.0956,508744.1083
PLGW600043,435006.4155,508781.957
PLGW600043,434996.1938,508795.7369
PLGW600043,434987.82,508800.0518
PLGW600043,434977.5843,508798.0471
PLGW600043,434966.2072,508787.9929
PLGW600043,434958.6985,508775.7838
PLGW600043,434947.6909,508760.2093
PLGW600043,434937.1425,508727.7569
PLGW600043,434925.2998,508685.5646
PLGW600043,434915.65,508666.94
PLGW600043,434894.15,508645.62
PLGW600043,434850.64,508586.14
PLGW600043,434827.22,508566.26
PLGW600043,434789.53,508556.07
PLGW600043,434755.84,508556.68
PLGW600043,434749.49,508564.6
PLGW600043,434751.13,508580.12
PLGW600043,434788.79,508665.18
PLGW600043,434796.48,508698.76
PLGW600043,434794.26,508710.16
PLGW600043,434788.03,508718.31
PLGW600043,434747.63,508735.78
PLGW600043,434738.69,508744.37
PLGW600043,434740.54,508753.83
PLGW600043,434761.09,508780.63
PLGW600043,434765.89,508793.73
PLGW600043,434763.4,508826.83
PLGW600043,434763.4019,508843.2442
PLGW600043,434771.0802,508870.8859
PLGW600043,434769.6551,508900.6469
PLGW600043,434763.6945,508944.5811
PLGW600043,434755.121,508968.8727
PLGW600043,434750.8622,508976.0479
PLGW600043,434745.3828,508982.4935
PLGW600043,434736.9161,508983.9752
PLGW600043,434709.0018,508966.5331
PLGW600043,434687.4968,508941.1298
PLGW600043,434682.941,508927.0368
PLGW600043,434672.5693,508876.4483
PLGW600043,434670.3751,508833.8758
PLGW600043,434669.4118,508806.9022
PLGW600043,434667.3495,508788.5048
PLGW600043,434664.4966,508783.513
PLGW600043,434657.9643,508781.7668
PLGW600043,434643.6126,508784.4149
PLGW600043,434623.8089,508808.6066
PLGW600043,434609.8804,508826.746
PLGW600043,434604.4546,508844.01
PLGW600043,434598.6833,508858.0192
PLGW600043,434589.6346,508873.3343
PLGW600043,434566.4796,508899.0687
PLGW600043,434553.2636,508911.1519
PLGW600043,434544.7161,508916.4433
PLGW600043,434536.3653,508918.0141
PLGW600043,434509.9323,508914.238
PLGW600043,434484.0179,508907.5887
PLGW600043,434463.9592,508909.5164
PLGW600043,434434.2805,508921.4773
PLGW600043,434403.079,508939.667
PLGW600043,434371.7549,508959.6994
PLGW600043,434350.1343,508967.0596
PLGW600043,434324.1347,508971.7857
PLGW600043,434295.6164,508971.0527
PLGW600043,434269.7668,508968.7352
PLGW600043,434263.2204,508966.582
PLGW600043,434251.5895,508962.7564
PLGW600043,434227.1208,508950.522
PLGW600043,434215.2836,508942.6677
PLGW600043,434202.9845,508933.5311
PLGW600043,434196.3183,508931.3909
PLGW600043,434178.936,508932.7941
PLGW600043,434164.3083,508936.9407
PLGW600043,434144.6535,508958.3298
PLGW600043,434132.8977,508978.9393
PLGW600043,434128.8121,508984.2102
PLGW600043,434109.0293,508997.3987
PLGW600043,434098.9001,509004.1515
PLGW600043,434092.2273,509005.7215
PLGW600043,434083.2276,509010.9646
PLGW600043,434063.6031,509026.5203
PLGW600043,434060.3068,509043.0523
PLGW600043,434048.388,509078.6177
PLGW600043,434036.1415,509107.7067
PLGW600043,434023.7389,509118.793
PLGW600043,434012.6812,509128.6771
PLGW600043,433980.0787,509150.4749
PLGW600043,433962.2381,509159.0801
PLGW600043,433954.7019,509162.2404
PLGW600043,433929.7401,509165.8064
PLGW600043,433906.2741,509171.0266
PLGW600043,433888.9954,509179.0979
PLGW600043,433882.07,509204.59
PLGW600043,433828.5345,509397.7055
PLGW600043,433819.36,509430.8
PLGW600043,433760.89,509496.16
PLGW600043,433732.84,509555.42
PLGW600043,433712.74,509631.33
PLGW600043,433693.69,509719.7
PLGW600043,433695.28,509751.98
PLGW600043,433714.71,509773.82
PLGW600043,433726.65,509782.96
PLGW600043,433763.6,509799.31
PLGW600043,433773.93,509810.52
PLGW600043,433774.45,509825.41
PLGW600043,433764.24,509865.42
