feature_name,feature_code,gde_class,x_coord_2180,y_coord_2180
Pojezierze Gnie2nieLskie,PLH300026,1,434505.7958,525901.5838
Pojezierze Gnie2nieLskie,PLH300026,1,434522.3844,525922.5957
Pojezierze Gnie2nieLskie,PLH300026,1,434550.4915,525970.3784
Pojezierze Gnie2nieLskie,PLH300026,1,434584.2205,526019.5662
Pojezierze Gnie2nieLskie,PLH300026,1,434622.1654,526092.6451
Pojezierze Gnie2nieLskie,PLH300026,1,434650.2725,526122.1577
Pojezierze Gnie2nieLskie,PLH300026,1,434705.0817,526085.6182
Pojezierze Gnie2nieLskie,PLH300026,1,434728.3706,526075.8124
Pojezierze Gnie2nieLskie,PLH300026,1,434758.4858,526063.1325
Pojezierze Gnie2nieLskie,PLH300026,1,434779.5661,526057.5111
Pojezierze Gnie2nieLskie,PLH300026,1,434863.8882,526035.025
Pojezierze Gnie2nieLskie,PLH300026,1,434907.4545,526032.2145
Pojezierze Gnie2nieLskie,PLH300026,1,434925.7243,526012.5393
Pojezierze Gnie2nieLskie,PLH300026,1,434928.5348,525978.8103
Pojezierze Gnie2nieLskie,PLH300026,1,434893.4008,525912.7583
Pojezierze Gnie2nieLskie,PLH300026,1,442084.7451,527587.2067
Pojezierze Gnie2nieLskie,PLH300026,1,442111.0019,527560.0744
Pojezierze Gnie2nieLskie,PLH300026,1,442139.1032,527584.9641
Pojezierze Gnie2nieLskie,PLH300026,1,442218.7908,527503.3792
Pojezierze Gnie2nieLskie,PLH300026,1,442164.717,527419.8976
Pojezierze Gnie2nieLskie,PLH300026,1,442162.8198,527419.8976
Pojezierze Gnie2nieLskie,PLH300026,1,442165.95,527412.7427
Pojezierze Gnie2nieLskie,PLH300026,1,442145.1183,527407.0614
Pojezierze Gnie2nieLskie,PLH300026,1,442090.8267,527341.3403
Pojezierze Gnie2nieLskie,PLH300026,1,442053.6799,527301.336
Pojezierze Gnie2nieLskie,PLH300026,1,442230.8414,527012.7338
Pojezierze Gnie2nieLskie,PLH300026,1,442316.5648,526855.5747
Pojezierze Gnie2nieLskie,PLH300026,1,442462.2945,526626.9791
Pojezierze Gnie2nieLskie,PLH300026,1,442639.4563,526472.677
Pojezierze Gnie2nieLskie,PLH300026,1,442705.5383,526466.6694
Pojezierze Gnie2nieLskie,PLH300026,1,442713.2856,526440.5921
Pojezierze Gnie2nieLskie,PLH300026,1,442714.6012,526436.1637
Pojezierze Gnie2nieLskie,PLH300026,1,442713.7403,526440.4682
Pojezierze Gnie2nieLskie,PLH300026,1,442641.4957,526801.69
Pojezierze Gnie2nieLskie,PLH300026,1,442737.8946,526823.1119
Pojezierze Gnie2nieLskie,PLH300026,1,442737.8946,527005.1985
Pojezierze Gnie2nieLskie,PLH300026,1,442759.3166,527272.9724
Pojezierze Gnie2nieLskie,PLH300026,1,442962.8247,527305.1055
Pojezierze Gnie2nieLskie,PLH300026,1,443273.4424,527230.1286
Pojezierze Gnie2nieLskie,PLH300026,1,443455.529,527133.7301
Pojezierze Gnie2nieLskie,PLH300026,1,443605.4825,526844.5339
Pojezierze Gnie2nieLskie,PLH300026,1,443642.9502,526657.1954
Pojezierze Gnie2nieLskie,PLH300026,1,443645.8584,526642.6549
Pojezierze Gnie2nieLskie,PLH300026,1,443659.0371,526651.7365
Pojezierze Gnie2nieLskie,PLH300026,1,443697.4306,526651.7365
Pojezierze Gnie2nieLskie,PLH300026,1,443712.5922,526651.7365
Pojezierze Gnie2nieLskie,PLH300026,1,443723.3029,526662.4477
Pojezierze Gnie2nieLskie,PLH300026,1,444001.788,526555.338
Pojezierze Gnie2nieLskie,PLH300026,1,443980.3661,526726.7135
Pojezierze Gnie2nieLskie,PLH300026,1,444141.0307,526673.1584
Pojezierze Gnie2nieLskie,PLH300026,1,444162.4527,526930.2216
Pojezierze Gnie2nieLskie,PLH300026,1,444365.9608,527037.3312
Pojezierze Gnie2nieLskie,PLH300026,1,444548.047,527026.6205
Pojezierze Gnie2nieLskie,PLH300026,1,444558.7581,527069.4643
Pojezierze Gnie2nieLskie,PLH300026,1,444740.8443,527058.7532
Pojezierze Gnie2nieLskie,PLH300026,1,444740.8443,526983.7766
Pojezierze Gnie2nieLskie,PLH300026,1,444944.3529,527037.3312
Pojezierze Gnie2nieLskie,PLH300026,1,445040.7513,527090.8863
Pojezierze Gnie2nieLskie,PLH300026,1,445126.439,527272.9724
Pojezierze Gnie2nieLskie,PLH300026,1,445297.8145,527144.4409
Pojezierze Gnie2nieLskie,PLH300026,1,445254.9706,527048.0424
Pojezierze Gnie2nieLskie,PLH300026,1,445244.2599,526973.0654
Pojezierze Gnie2nieLskie,PLH300026,1,445254.9706,526887.3777
Pojezierze Gnie2nieLskie,PLH300026,1,445319.2364,526780.2681
Pojezierze Gnie2nieLskie,PLH300026,1,445265.6818,526769.5573
Pojezierze Gnie2nieLskie,PLH300026,1,445254.9706,526716.0023
Pojezierze Gnie2nieLskie,PLH300026,1,445169.2829,526705.2915
Pojezierze Gnie2nieLskie,PLH300026,1,445222.8379,526437.5172
Pojezierze Gnie2nieLskie,PLH300026,1,445265.6818,526405.3845
Pojezierze Gnie2nieLskie,PLH300026,1,445351.3695,526426.8065
Pojezierze Gnie2nieLskie,PLH300026,1,445329.9476,526362.5407
Pojezierze Gnie2nieLskie,PLH300026,1,445287.1037,526223.2979
Pojezierze Gnie2nieLskie,PLH300026,1,445212.1268,526223.2979
Pojezierze Gnie2nieLskie,PLH300026,1,445147.861,526126.8995
Pojezierze Gnie2nieLskie,PLH300026,1,445147.861,525987.6567
Pojezierze Gnie2nieLskie,PLH300026,1,445179.9941,525934.1021
Pojezierze Gnie2nieLskie,PLH300026,1,445190.7048,525891.2583
Pojezierze Gnie2nieLskie,PLH300026,1,445195.1739,525837.6317
Pojezierze Gnie2nieLskie,PLH300026,1,445201.416,525762.7267
Pojezierze Gnie2nieLskie,PLH300026,1,445201.416,525559.2186
Pojezierze Gnie2nieLskie,PLH300026,1,445212.8043,525538.0685
Pojezierze Gnie2nieLskie,PLH300026,1,445247.8061,525548.8088
Pojezierze Gnie2nieLskie,PLH300026,1,445259.1841,525505.0475
Pojezierze Gnie2nieLskie,PLH300026,1,445303.8291,525379.3322
Pojezierze Gnie2nieLskie,PLH300026,1,445335.135,525358.9362
Pojezierze Gnie2nieLskie,PLH300026,1,445335.135,525322.0721
Pojezierze Gnie2nieLskie,PLH300026,1,445340.6583,525312.8662
Pojezierze Gnie2nieLskie,PLH300026,1,445344.2216,525286.14
Pojezierze Gnie2nieLskie,PLH300026,1,445350.3132,525267.8649
Pojezierze Gnie2nieLskie,PLH300026,1,445378.7733,525243.1997
Pojezierze Gnie2nieLskie,PLH300026,1,445369.4626,525177.7139
Pojezierze Gnie2nieLskie,PLH300026,1,445378.7733,525114.1822
Pojezierze Gnie2nieLskie,PLH300026,1,445379.0896,525057.8079
Pojezierze Gnie2nieLskie,PLH300026,1,445363.3356,524958.0324
Pojezierze Gnie2nieLskie,PLH300026,1,445348.4571,524916.897
Pojezierze Gnie2nieLskie,PLH300026,1,445335.135,524874.1716
Pojezierze Gnie2nieLskie,PLH300026,1,445342.7243,524839.5456
Pojezierze Gnie2nieLskie,PLH300026,1,445342.7243,524814.8804
Pojezierze Gnie2nieLskie,PLH300026,1,445354.1081,524786.4208
Pojezierze Gnie2nieLskie,PLH300026,1,445540.9939,524843.8144
Pojezierze Gnie2nieLskie,PLH300026,1,445761.0827,524129.4743
Pojezierze Gnie2nieLskie,PLH300026,1,445973.3674,523413.2612
Pojezierze Gnie2nieLskie,PLH300026,1,446340.2829,523523.3913
Pojezierze Gnie2nieLskie,PLH300026,1,446559.4431,522796.178
Pojezierze Gnie2nieLskie,PLH300026,1,445482.177,522471.2189
Pojezierze Gnie2nieLskie,PLH300026,1,445262.0881,523190.3019
Pojezierze Gnie2nieLskie,PLH300026,1,444546.1219,522974.661
Pojezierze Gnie2nieLskie,PLH300026,1,444230.971,523993.0957
Pojezierze Gnie2nieLskie,PLH300026,1,444226.1036,523991.7879
Pojezierze Gnie2nieLskie,PLH300026,1,444328.1618,523624.7531
Pojezierze Gnie2nieLskie,PLH300026,1,444428.6877,523283.2069
Pojezierze Gnie2nieLskie,PLH300026,1,443346.9308,523002.3665
Pojezierze Gnie2nieLskie,PLH300026,1,443627.7716,521910.2082
Pojezierze Gnie2nieLskie,PLH300026,1,443887.8094,521202.9058
Pojezierze Gnie2nieLskie,PLH300026,1,444002.7246,520785.7741
Pojezierze Gnie2nieLskie,PLH300026,1,444128.4016,520403.4509
Pojezierze Gnie2nieLskie,PLH300026,1,444219.6828,520112.4094
Pojezierze Gnie2nieLskie,PLH300026,1,444296.4119,519785.649
Pojezierze Gnie2nieLskie,PLH300026,1,444308.3182,519743.3156
Pojezierze Gnie2nieLskie,PLH300026,1,444158.8287,519703.6281
Pojezierze Gnie2nieLskie,PLH300026,1,444074.1619,519673.201
Pojezierze Gnie2nieLskie,PLH300026,1,443846.62,519612.3469
Pojezierze Gnie2nieLskie,PLH300026,1,443681.2555,519568.6907
Pojezierze Gnie2nieLskie,PLH300026,1,443555.5785,519531.6491
Pojezierze Gnie2nieLskie,PLH300026,1,443367.7246,519469.4718
Pojezierze Gnie2nieLskie,PLH300026,1,443208.9746,519424.4929
Pojezierze Gnie2nieLskie,PLH300026,1,443091.2349,519383.4823
Pojezierze Gnie2nieLskie,PLH300026,1,442821.3596,519306.7532
Pojezierze Gnie2nieLskie,PLH300026,1,442539.5785,519240.6072
Pojezierze Gnie2nieLskie,PLH300026,1,442456.2349,519310.7218
Pojezierze Gnie2nieLskie,PLH300026,1,442322.6202,519449.6282
Pojezierze Gnie2nieLskie,PLH300026,1,442190.3287,519576.628
Pojezierze Gnie2nieLskie,PLH300026,1,442087.4633,519666.7798
Pojezierze Gnie2nieLskie,PLH300026,1,442072.589,519679.8156
Pojezierze Gnie2nieLskie,PLH300026,1,442044.4914,519644.0551
Pojezierze Gnie2nieLskie,PLH300026,1,442039.2333,519615.6624
Pojezierze Gnie2nieLskie,PLH300026,1,442016.6266,519583.3672
Pojezierze Gnie2nieLskie,PLH300026,1,441905.3892,519488.7101
Pojezierze Gnie2nieLskie,PLH300026,1,441853.9155,519489.613
Pojezierze Gnie2nieLskie,PLH300026,1,441829.1722,519485.3471
Pojezierze Gnie2nieLskie,PLH300026,1,441787.0267,519490.6152
Pojezierze Gnie2nieLskie,PLH300026,1,441786.7902,519490.6185
Pojezierze Gnie2nieLskie,PLH300026,1,441741.86,519472.1177
Pojezierze Gnie2nieLskie,PLH300026,1,441702.1725,519445.6596
Pojezierze Gnie2nieLskie,PLH300026,1,441700.1002,519405.6013
Pojezierze Gnie2nieLskie,PLH300026,1,441709.7713,519338.9777
Pojezierze Gnie2nieLskie,PLH300026,1,441703.7338,519252.0367
Pojezierze Gnie2nieLskie,PLH300026,1,441694.0739,519167.5104
Pojezierze Gnie2nieLskie,PLH300026,1,441667.5082,519092.6445
Pojezierze Gnie2nieLskie,PLH300026,1,441620.4151,519029.8536
Pojezierze Gnie2nieLskie,PLH300026,1,441576.9448,518950.1576
Pojezierze Gnie2nieLskie,PLH300026,1,441659.036,518885.0912
Pojezierze Gnie2nieLskie,PLH300026,1,441709.7709,518966.7426
Pojezierze Gnie2nieLskie,PLH300026,1,441812.8259,518995.2808
Pojezierze Gnie2nieLskie,PLH300026,1,441991.9831,518403.9041
Pojezierze Gnie2nieLskie,PLH300026,1,442005.4595,518417.3804
Pojezierze Gnie2nieLskie,PLH300026,1,442032.4122,518408.6604
Pojezierze Gnie2nieLskie,PLH300026,1,441988.0195,518318.2891
Pojezierze Gnie2nieLskie,PLH300026,1,441900.819,518338.9
Pojezierze Gnie2nieLskie,PLH300026,1,441822.3386,518301.6414
Pojezierze Gnie2nieLskie,PLH300026,1,441731.1746,518242.9796
Pojezierze Gnie2nieLskie,PLH300026,1,441655.0723,518235.0523
Pojezierze Gnie2nieLskie,PLH300026,1,441653.4869,518179.561
Pojezierze Gnie2nieLskie,PLH300026,1,441298.0083,518073.5006
Pojezierze Gnie2nieLskie,PLH300026,1,441525.3211,517337.5515
Pojezierze Gnie2nieLskie,PLH300026,1,441745.41,516621.7886
Pojezierze Gnie2nieLskie,PLH300026,1,440954.2935,516366.8941
Pojezierze Gnie2nieLskie,PLH300026,1,440978.5371,516348.7117
Pojezierze Gnie2nieLskie,PLH300026,1,441038.0681,516281.243
Pojezierze Gnie2nieLskie,PLH300026,1,441108.1827,516195.2531
Pojezierze Gnie2nieLskie,PLH300026,1,441149.193,516133.0761
Pojezierze Gnie2nieLskie,PLH300026,1,441173.0056,516045.7635
Pojezierze Gnie2nieLskie,PLH300026,1,441172.3346,516018.2579
Pojezierze Gnie2nieLskie,PLH300026,1,441174.3175,516010.8523
Pojezierze Gnie2nieLskie,PLH300026,1,441172.0881,516008.1453
Pojezierze Gnie2nieLskie,PLH300026,1,441171.6828,515991.5242
Pojezierze Gnie2nieLskie,PLH300026,1,441178.2973,515967.7116
Pojezierze Gnie2nieLskie,PLH300026,1,441170.3597,515934.6387
Pojezierze Gnie2nieLskie,PLH300026,1,441188.9486,515907.3022
Pojezierze Gnie2nieLskie,PLH300026,1,441246.4153,515879.9371
Pojezierze Gnie2nieLskie,PLH300026,1,441254.7047,515875.7927
Pojezierze Gnie2nieLskie,PLH300026,1,441256.3496,515875.1072
Pojezierze Gnie2nieLskie,PLH300026,1,441258.5972,515873.8464
Pojezierze Gnie2nieLskie,PLH300026,1,441303.335,515851.4775
Pojezierze Gnie2nieLskie,PLH300026,1,441357.1224,515837.1344
Pojezierze Gnie2nieLskie,PLH300026,1,441359.5367,515836.7429
Pojezierze Gnie2nieLskie,PLH300026,1,441416.4223,515828.8052
Pojezierze Gnie2nieLskie,PLH300026,1,441446.8914,515819.7776
Pojezierze Gnie2nieLskie,PLH300026,1,441532.2665,515925.3292
Pojezierze Gnie2nieLskie,PLH300026,1,441572.1145,515904.8014
Pojezierze Gnie2nieLskie,PLH300026,1,441536.7049,516020.3388
Pojezierze Gnie2nieLskie,PLH300026,1,441899.0927,516124.6912
Pojezierze Gnie2nieLskie,PLH300026,1,441924.5863,516049.089
Pojezierze Gnie2nieLskie,PLH300026,1,441926.0749,516044.6744
Pojezierze Gnie2nieLskie,PLH300026,1,441940.2974,516052.3784
Pojezierze Gnie2nieLskie,PLH300026,1,441968.3825,516065.1044
Pojezierze Gnie2nieLskie,PLH300026,1,441970.4897,516067.5126
Pojezierze Gnie2nieLskie,PLH300026,1,441974.0368,516071.5664
Pojezierze Gnie2nieLskie,PLH300026,1,441975.4809,516072.1945
Pojezierze Gnie2nieLskie,PLH300026,1,442017.675,516090.5395
Pojezierze Gnie2nieLskie,PLH300026,1,442018.9874,516096.2258
Pojezierze Gnie2nieLskie,PLH300026,1,442023.3671,516115.2047
Pojezierze Gnie2nieLskie,PLH300026,1,442046.1346,516120.8967
Pojezierze Gnie2nieLskie,PLH300026,1,442110.6436,516128.4861
Pojezierze Gnie2nieLskie,PLH300026,1,442150.487,516118.9995
Pojezierze Gnie2nieLskie,PLH300026,1,442163.8287,516110.1049
Pojezierze Gnie2nieLskie,PLH300026,1,442207.4066,516081.0529
Pojezierze Gnie2nieLskie,PLH300026,1,442287.0942,516050.6961
Pojezierze Gnie2nieLskie,PLH300026,1,442288.2565,516051.2772
Pojezierze Gnie2nieLskie,PLH300026,1,442311.5366,516062.9171
Pojezierze Gnie2nieLskie,PLH300026,1,442317.4511,516065.8743
Pojezierze Gnie2nieLskie,PLH300026,1,442351.6028,516084.8478
Pojezierze Gnie2nieLskie,PLH300026,1,442351.819,516086.0479
Pojezierze Gnie2nieLskie,PLH300026,1,442370.5763,516190.1488
Pojezierze Gnie2nieLskie,PLH300026,1,442670.9547,517260.8424
Pojezierze Gnie2nieLskie,PLH300026,1,442706.4013,517433.8403
Pojezierze Gnie2nieLskie,PLH300026,1,442723.4771,517466.0948
Pojezierze Gnie2nieLskie,PLH300026,1,442713.9906,517509.733
Pojezierze Gnie2nieLskie,PLH300026,1,442695.0175,517560.9606
Pojezierze Gnie2nieLskie,PLH300026,1,442693.1203,517646.3398
Pojezierze Gnie2nieLskie,PLH300026,1,442696.9147,517678.5943
Pojezierze Gnie2nieLskie,PLH300026,1,442717.785,517729.8219
Pojezierze Gnie2nieLskie,PLH300026,1,442670.3523,517743.1033
Pojezierze Gnie2nieLskie,PLH300026,1,442655.1737,517695.6702
Pojezierze Gnie2nieLskie,PLH300026,1,442617.2276,517706.1053
Pojezierze Gnie2nieLskie,PLH300026,1,442586.8703,517757.3333
Pojezierze Gnie2nieLskie,PLH300026,1,442607.7227,517818.9669
Pojezierze Gnie2nieLskie,PLH300026,1,442678.6849,517977.6982
Pojezierze Gnie2nieLskie,PLH300026,1,442682.4536,517987.8054
Pojezierze Gnie2nieLskie,PLH300026,1,442768.4431,518178.3052
Pojezierze Gnie2nieLskie,PLH300026,1,442789.6098,518259.0033
Pojezierze Gnie2nieLskie,PLH300026,1,442809.4538,518334.4093
Pojezierze Gnie2nieLskie,PLH300026,1,442822.6828,518384.6803
Pojezierze Gnie2nieLskie,PLH300026,1,442857.0785,518387.3262
Pojezierze Gnie2nieLskie,PLH300026,1,442863.693,518407.1698
Pojezierze Gnie2nieLskie,PLH300026,1,442863.693,518432.3055
Pojezierze Gnie2nieLskie,PLH300026,1,442878.2452,518464.0553
Pojezierze Gnie2nieLskie,PLH300026,1,442879.5683,518486.5448
Pojezierze Gnie2nieLskie,PLH300026,1,442882.2138,518516.9719
Pojezierze Gnie2nieLskie,PLH300026,1,442857.0785,518522.2636
Pojezierze Gnie2nieLskie,PLH300026,1,442834.5891,518527.5554
Pojezierze Gnie2nieLskie,PLH300026,1,442805.4847,518580.4719
Pojezierze Gnie2nieLskie,PLH300026,1,442827.9746,518591.0555
Pojezierze Gnie2nieLskie,PLH300026,1,442829.2973,518602.9614
Pojezierze Gnie2nieLskie,PLH300026,1,442829.2973,518613.5449
Pojezierze Gnie2nieLskie,PLH300026,1,442839.8808,518622.8053
Pojezierze Gnie2nieLskie,PLH300026,1,442859.7244,518618.8367
Pojezierze Gnie2nieLskie,PLH300026,1,442880.8911,518609.5763
Pojezierze Gnie2nieLskie,PLH300026,1,442898.0891,518614.8677
Pojezierze Gnie2nieLskie,PLH300026,1,442915.2868,518622.8053
Pojezierze Gnie2nieLskie,PLH300026,1,442929.839,518630.743
Pojezierze Gnie2nieLskie,PLH300026,1,442927.1931,518690.274
Pojezierze Gnie2nieLskie,PLH300026,1,442936.4535,518702.1803
Pojezierze Gnie2nieLskie,PLH300026,1,442935.1308,518722.0239
Pojezierze Gnie2nieLskie,PLH300026,1,442944.3912,518728.6388
Pojezierze Gnie2nieLskie,PLH300026,1,442978.7869,518715.4093
Pojezierze Gnie2nieLskie,PLH300026,1,443017.1516,518703.5031
Pojezierze Gnie2nieLskie,PLH300026,1,443054.1932,518700.8576
Pojezierze Gnie2nieLskie,PLH300026,1,443093.8807,518691.5972
Pojezierze Gnie2nieLskie,PLH300026,1,443137.5369,518679.6909
Pojezierze Gnie2nieLskie,PLH300026,1,443117.6933,518557.9825
Pojezierze Gnie2nieLskie,PLH300026,1,443108.4329,518506.3887
Pojezierze Gnie2nieLskie,PLH300026,1,443084.6203,518501.0969
Pojezierze Gnie2nieLskie,PLH300026,1,443064.7764,518475.9616
Pojezierze Gnie2nieLskie,PLH300026,1,443059.485,518457.4408
Pojezierze Gnie2nieLskie,PLH300026,1,443080.6513,518446.8573
Pojezierze Gnie2nieLskie,PLH300026,1,443097.8494,518446.8573
Pojezierze Gnie2nieLskie,PLH300026,1,443193.0993,518428.3365
Pojezierze Gnie2nieLskie,PLH300026,1,443198.3911,518452.149
Pojezierze Gnie2nieLskie,PLH300026,1,443271.1515,518456.1177
Pojezierze Gnie2nieLskie,PLH300026,1,443335.9744,518417.7533
Pojezierze Gnie2nieLskie,PLH300026,1,443350.5265,518419.0761
Pojezierze Gnie2nieLskie,PLH300026,1,443332.0057,518348.9615
Pojezierze Gnie2nieLskie,PLH300026,1,443449.7451,518314.5657
Pojezierze Gnie2nieLskie,PLH300026,1,443416.6725,518239.1594
Pojezierze Gnie2nieLskie,PLH300026,1,443415.5622,518236.6305
Pojezierze Gnie2nieLskie,PLH300026,1,443400.0111,518201.2086
Pojezierze Gnie2nieLskie,PLH300026,1,443400.8196,518184.2296
Pojezierze Gnie2nieLskie,PLH300026,1,443392.8741,518184.9521
Pojezierze Gnie2nieLskie,PLH300026,1,443392.8599,518184.9197
Pojezierze Gnie2nieLskie,PLH300026,1,443376.7231,518178.4652
Pojezierze Gnie2nieLskie,PLH300026,1,443364.7707,518150.0779
Pojezierze Gnie2nieLskie,PLH300026,1,443338.2083,518153.8724
Pojezierze Gnie2nieLskie,PLH300026,1,443321.132,518121.6183
Pojezierze Gnie2nieLskie,PLH300026,1,443379.9489,518108.3369
Pojezierze Gnie2nieLskie,PLH300026,1,443372.36,518047.6228
Pojezierze Gnie2nieLskie,PLH300026,1,443338.2083,518041.9307
Pojezierze Gnie2nieLskie,PLH300026,1,443315.4403,517996.3953
Pojezierze Gnie2nieLskie,PLH300026,1,443168.0711,518032.7826
Pojezierze Gnie2nieLskie,PLH300026,1,443165.6789,518033.3733
Pojezierze Gnie2nieLskie,PLH300026,1,443164.8486,518030.7993
Pojezierze Gnie2nieLskie,PLH300026,1,443157.8975,518009.251
Pojezierze Gnie2nieLskie,PLH300026,1,443157.6444,518007.6057
Pojezierze Gnie2nieLskie,PLH300026,1,443230.1409,517995.7426
Pojezierze Gnie2nieLskie,PLH300026,1,443337.2975,517967.9614
Pojezierze Gnie2nieLskie,PLH300026,1,443307.5259,517888.0459
Pojezierze Gnie2nieLskie,PLH300026,1,443298.3948,517863.5355
Pojezierze Gnie2nieLskie,PLH300026,1,443257.2802,517807.9096
Pojezierze Gnie2nieLskie,PLH300026,1,443220.3526,517757.9485
Pojezierze Gnie2nieLskie,PLH300026,1,443201.6759,517731.2681
Pojezierze Gnie2nieLskie,PLH300026,1,443213.1137,517728.5721
Pojezierze Gnie2nieLskie,PLH300026,1,443231.9583,517724.1302
Pojezierze Gnie2nieLskie,PLH300026,1,443175.0386,517621.6751
Pojezierze Gnie2nieLskie,PLH300026,1,443159.86,517578.0364
Pojezierze Gnie2nieLskie,PLH300026,1,443146.4871,517578.7797
Pojezierze Gnie2nieLskie,PLH300026,1,443145.142,517578.8545
Pojezierze Gnie2nieLskie,PLH300026,1,443142.3103,517569.7292
Pojezierze Gnie2nieLskie,PLH300026,1,443142.0551,517568.5381
Pojezierze Gnie2nieLskie,PLH300026,1,443114.7656,517441.1889
Pojezierze Gnie2nieLskie,PLH300026,1,443105.5842,517383.8049
Pojezierze Gnie2nieLskie,PLH300026,1,443099.1725,517385.8784
Pojezierze Gnie2nieLskie,PLH300026,1,443068.7359,517390.4115
Pojezierze Gnie2nieLskie,PLH300026,1,443036.9952,517395.1388
Pojezierze Gnie2nieLskie,PLH300026,1,443035.7668,517331.2548
Pojezierze Gnie2nieLskie,PLH300026,1,443035.6724,517326.3469
Pojezierze Gnie2nieLskie,PLH300026,1,443029.2429,517262.0525
Pojezierze Gnie2nieLskie,PLH300026,1,443067.919,517210.4845
Pojezierze Gnie2nieLskie,PLH300026,1,443124.3078,517192.7323
Pojezierze Gnie2nieLskie,PLH300026,1,443136.9902,517142.0027
Pojezierze Gnie2nieLskie,PLH300026,1,443197.8066,517126.4749
Pojezierze Gnie2nieLskie,PLH300026,1,443173.1414,517052.4798
Pojezierze Gnie2nieLskie,PLH300026,1,443150.6724,517015.0317
Pojezierze Gnie2nieLskie,PLH300026,1,443144.1514,516985.0344
Pojezierze Gnie2nieLskie,PLH300026,1,443129.8736,516952.5841
Pojezierze Gnie2nieLskie,PLH300026,1,443129.4076,516950.3872
Pojezierze Gnie2nieLskie,PLH300026,1,443126.2525,516924.5165
Pojezierze Gnie2nieLskie,PLH300026,1,443129.3847,516875.9689
Pojezierze Gnie2nieLskie,PLH300026,1,443130.1205,516873.8231
Pojezierze Gnie2nieLskie,PLH300026,1,443140.8869,516868.4399
Pojezierze Gnie2nieLskie,PLH300026,1,443157.0142,516826.2245
Pojezierze Gnie2nieLskie,PLH300026,1,443129.097,516734.6464
Pojezierze Gnie2nieLskie,PLH300026,1,443101.9922,516661.1577
Pojezierze Gnie2nieLskie,PLH300026,1,443084.9163,516653.5688
Pojezierze Gnie2nieLskie,PLH300026,1,443069.7377,516600.4436
Pojezierze Gnie2nieLskie,PLH300026,1,443041.2781,516564.3946
Pojezierze Gnie2nieLskie,PLH300026,1,443014.7153,516549.216
Pojezierze Gnie2nieLskie,PLH300026,1,443001.4343,516524.5508
Pojezierze Gnie2nieLskie,PLH300026,1,442981.5541,516414.686
Pojezierze Gnie2nieLskie,PLH300026,1,442978.7869,516388.3992
Pojezierze Gnie2nieLskie,PLH300026,1,442974.8183,516365.9093
Pojezierze Gnie2nieLskie,PLH300026,1,442972.1724,516314.3156
Pojezierze Gnie2nieLskie,PLH300026,1,442989.1784,516297.3095
Pojezierze Gnie2nieLskie,PLH300026,1,443029.8939,516285.4889
Pojezierze Gnie2nieLskie,PLH300026,1,443041.8858,516280.6531
Pojezierze Gnie2nieLskie,PLH300026,1,443059.485,516279.9198
Pojezierze Gnie2nieLskie,PLH300026,1,443089.9121,516264.0449
Pojezierze Gnie2nieLskie,PLH300026,1,443097.5451,516258.2078
Pojezierze Gnie2nieLskie,PLH300026,1,443118.7363,516249.6623
Pojezierze Gnie2nieLskie,PLH300026,1,443124.3078,516252.1386
Pojezierze Gnie2nieLskie,PLH300026,1,443124.3078,516247.4155
Pojezierze Gnie2nieLskie,PLH300026,1,443127.3648,516246.1826
Pojezierze Gnie2nieLskie,PLH300026,1,443124.3078,516240.5778
Pojezierze Gnie2nieLskie,PLH300026,1,443124.3078,516236.2637
Pojezierze Gnie2nieLskie,PLH300026,1,443119.492,516231.7489
Pojezierze Gnie2nieLskie,PLH300026,1,443097.4121,516191.2686
Pojezierze Gnie2nieLskie,PLH300026,1,443098.0535,516188.3817
Pojezierze Gnie2nieLskie,PLH300026,1,443103.2829,516186.5888
Pojezierze Gnie2nieLskie,PLH300026,1,443156.8113,516168.2363
Pojezierze Gnie2nieLskie,PLH300026,1,443222.6326,516121.4683
Pojezierze Gnie2nieLskie,PLH300026,1,443253.8113,516109.3434
Pojezierze Gnie2nieLskie,PLH300026,1,443276.329,516085.0935
Pojezierze Gnie2nieLskie,PLH300026,1,443274.7697,516080.6497
Pojezierze Gnie2nieLskie,PLH300026,1,443172.4007,515788.8974
Pojezierze Gnie2nieLskie,PLH300026,1,443166.8416,515775.9265
Pojezierze Gnie2nieLskie,PLH300026,1,443167.964,515761.3365
Pojezierze Gnie2nieLskie,PLH300026,1,443156.0577,515745.4616
Pojezierze Gnie2nieLskie,PLH300026,1,443142.8286,515733.5553
Pojezierze Gnie2nieLskie,PLH300026,1,443140.1828,515728.2635
Pojezierze Gnie2nieLskie,PLH300026,1,443128.1925,515723.9033
Pojezierze Gnie2nieLskie,PLH300026,1,443124.6013,515720.3121
Pojezierze Gnie2nieLskie,PLH300026,1,443109.7557,515681.9615
Pojezierze Gnie2nieLskie,PLH300026,1,443101.818,515651.5344
Pojezierze Gnie2nieLskie,PLH300026,1,443072.7141,515618.4614
Pojezierze Gnie2nieLskie,PLH300026,1,443033.0266,515544.3782
Pojezierze Gnie2nieLskie,PLH300026,1,443013.1826,515500.7221
Pojezierze Gnie2nieLskie,PLH300026,1,443010.5367,515479.5554
Pojezierze Gnie2nieLskie,PLH300026,1,442948.3598,515495.4303
Pojezierze Gnie2nieLskie,PLH300026,1,442880.8911,515515.2743
Pojezierze Gnie2nieLskie,PLH300026,1,442834.5891,515528.5033
